"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000003469"," kcnip1b","ENSCHAG00000003469",105902390,"protein_coding","Atlantic herring",8,12.36164,"Kv channel-interacting protein 1-like [Source:NCBI gene;Acc:105902390]",42.98,4,49574,649.5,2687,606.5,1434,8
"ENSCHAG00000003594"," tlx3b","ENSCHAG00000003594",105902397,"protein_coding","Atlantic herring",8,12.415994,"T-cell leukemia homeobox protein 3-like [Source:NCBI gene;Acc:105902397]",40.12,1,6691,888,1668,NA,779,3
"ENSCHAG00000003618"," ugt5g2","ENSCHAG00000003618",NA,"protein_coding","Atlantic herring",8,12.437604,"UDP glucuronosyltransferase 5 family, polypeptide G2 [Source:ZFIN;Acc:ZDB-GENE-081028-66]",48.35,1,3178,1530,1530,NA,NA,3
"ENSCHAG00000003643"," ponzr2","ENSCHAG00000003643",NA,"protein_coding","Atlantic herring",8,12.442006,"plac8 onzin related protein 2 [Source:ZFIN;Acc:ZDB-GENE-050411-41]",43.55,1,2943,402,724,48.5,222,4
"ENSCHAG00000003648"," ponzr2","ENSCHAG00000003648",NA,"protein_coding","Atlantic herring",8,12.448224,"plac8 onzin related protein 2 [Source:ZFIN;Acc:ZDB-GENE-050411-41]",43.15,1,1079,390,704,5,307,3
"ENSCHAG00000003692"," fgf11b","ENSCHAG00000003692",105902391,"protein_coding","Atlantic herring",8,12.479982,"fibroblast growth factor 11-like [Source:NCBI gene;Acc:105902391]",45.96,2,37100,657,657,NA,NA,5
"ENSCHAG00000003759"," nlgn2b","ENSCHAG00000003759",NA,"protein_coding","Atlantic herring",8,12.58032,"neuroligin 2b [Source:ZFIN;Acc:ZDB-GENE-090918-3]",45.67,5,41946,2643,3243,599,1120,10
"ENSCHAG00000004136"," zgc:172339","ENSCHAG00000004136",NA,"protein_coding","Atlantic herring",8,12.649747,"zgc:172339 [Source:ZFIN;Acc:ZDB-GENE-080204-115]",44.26,1,2455,879,1247,40,326,2
"ENSCHAG00000004162"," gigyf1b","ENSCHAG00000004162",105902409,"protein_coding","Atlantic herring",8,12.652952,"PERQ amino acid-rich with GYF domain-containing protein 1-like [Source:NCBI gene;Acc:105902409]",44.33,2,17887,3348,4293,334,117,23
"ENSCHAG00000004375"," efnb3a","ENSCHAG00000004375",NA,"protein_coding","Atlantic herring",8,12.677127,"ephrin-B3a [Source:ZFIN;Acc:ZDB-GENE-100316-1]",44.52,1,31055,1029,2191,NA,1161,5
"ENSCHAG00000025699"," FUT9","ENSCHAG00000025699",NA,"protein_coding","Atlantic herring",8,15.459425,"fucosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4020]",38.73,1,3017,1221,1405,100,82,2
"ENSCHAG00000025708"," klhl13","ENSCHAG00000025708",105912483,"protein_coding","Atlantic herring",8,15.477926,"kelch like family member 13 [Source:NCBI gene;Acc:105912483]",44.24,5,101295,1971,2066,228,15,8
"ENSCHAG00000025750"," wdr44","ENSCHAG00000025750",105912482,"protein_coding","Atlantic herring",8,15.580003,"WD repeat domain 44 [Source:NCBI gene;Acc:105912482]",44.94,4,18843,2727,4009,537,743,17
"ENSCHAG00000025808"," zgc:163098","ENSCHAG00000025808",NA,"protein_coding","Atlantic herring",8,15.598409,"zgc:163098 [Source:ZFIN;Acc:ZDB-GENE-070410-141]",43.12,3,18131,2640,2797,77.5,1632,22
"ENSCHAG00000025827"," lrch2","ENSCHAG00000025827",NA,"protein_coding","Atlantic herring",8,15.625956,"leucine-rich repeats and calponin homology (CH) domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-080114-1]",43.69,7,80271,2265,3657,30,1360,13
"ENSCHAG00000021184"," fndc3a","ENSCHAG00000021184",NA,"protein_coding","Atlantic herring",9,1.24964,"fibronectin type III domain containing 3A [Source:ZFIN;Acc:ZDB-GENE-030131-7015]",48.02,9,55190,3531,5690,116,2158,25
"ENSCHAG00000024123"," rcbtb2","ENSCHAG00000024123",NA,"protein_coding","Atlantic herring",9,1.319638,"regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2 [Source:ZFIN;Acc:ZDB-GENE-071016-3]",42.91,4,18677,1624.5,1624.5,NA,NA,12
"ENSCHAG00000024196"," NEK3","ENSCHAG00000024196",NA,"protein_coding","Atlantic herring",9,1.372524,"NIMA related kinase 3 [Source:HGNC Symbol;Acc:HGNC:7746]",42.3,1,12077,1380,2181,57,684,14
"ENSCHAG00000024203"," lhfpl6","ENSCHAG00000024203",105903251,"protein_coding","Atlantic herring",9,1.392531,"LHFPL tetraspan subfamily member 6 [Source:NCBI gene;Acc:105903251]",47.73,1,53238,603,1745,200,940,3
"ENSCHAG00000024216"," cog6","ENSCHAG00000024216",105903248,"protein_coding","Atlantic herring",9,1.449127,"component of oligomeric golgi complex 6 [Source:NCBI gene;Acc:105903248]",45.85,8,38796,1947,2448,294,313,18.5
"ENSCHAG00000024399"," foxo1a","ENSCHAG00000024399",NA,"protein_coding","Atlantic herring",9,1.519163,"forkhead box O1 a [Source:NCBI gene;Acc:768121]",49.23,1,31995,2145,3191,NA,522,4
"ENSCHAG00000024403"," slc25a15a","ENSCHAG00000024403",105903228,"protein_coding","Atlantic herring",9,1.552682,"solute carrier family 25 member 15 [Source:NCBI gene;Acc:105903228]",44.78,2,6312,912,2079,220,532,7
"ENSCHAG00000024417"," stoml3a","ENSCHAG00000024417",NA,"protein_coding","Atlantic herring",9,1.561991,"stomatin (EPB72)-like 3a [Source:ZFIN;Acc:ZDB-GENE-070620-18]",40.74,2,3293,847.5,847.5,NA,NA,6.5
"ENSCHAG00000024449"," stoml3a","ENSCHAG00000024449",NA,"protein_coding","Atlantic herring",9,1.567914,"stomatin (EPB72)-like 3a [Source:ZFIN;Acc:ZDB-GENE-070620-18]",41.74,2,11735,777,777,NA,NA,7
"ENSCHAG00000000286"," slc22a7b.1","ENSCHAG00000000286",105903184,"protein_coding","Atlantic herring",9,1.575187,"solute carrier family 22 member 7-like [Source:NCBI gene;Acc:105903184]",54.76,1,1880,1626,1626,NA,NA,2
"ENSCHAG00000000303"," stoml3a","ENSCHAG00000000303",NA,"protein_coding","Atlantic herring",9,1.582678,"stomatin (EPB72)-like 3a [Source:ZFIN;Acc:ZDB-GENE-070620-18]",44.09,3,3165,817.5,817.5,NA,NA,7
"ENSCHAG00000000738"," SLC7A1","ENSCHAG00000000738",NA,"protein_coding","Atlantic herring",9,1.637501,"solute carrier family 7 member 1 [Source:HGNC Symbol;Acc:HGNC:11057]",43.53,3,16450,1965,5265,361,2604,12
"ENSCHAG00000001188"," GBE1","ENSCHAG00000001188",105903243,"protein_coding","Atlantic herring",9,1.66669,"1,4-alpha-glucan branching enzyme 1 [Source:NCBI gene;Acc:105903243]",44.85,9,104663,2037,2424,339.5,1014.5,16
"ENSCHAG00000001735"," cadm2b","ENSCHAG00000001735",NA,"protein_coding","Atlantic herring",9,1.803739,"cell adhesion molecule 2b [Source:ZFIN;Acc:ZDB-GENE-080506-3]",44.53,4,132064,1203,1600,NA,411,9.5
"ENSCHAG00000023771"," DGKD","ENSCHAG00000023771",NA,"protein_coding","Atlantic herring",9,4.195817,"diacylglycerol kinase delta [Source:HGNC Symbol;Acc:HGNC:2851]",47.85,10,32768,3447,4677,136,1022.5,27
"ENSCHAG00000024200"," IWS1","ENSCHAG00000024200",NA,"protein_coding","Atlantic herring",9,4.235496,"interacts with SUPT6H, CTD assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:25467]",44.37,2,13177,1600.5,2709.5,NA,1108,12.5
"ENSCHAG00000024232"," zgc:162872","ENSCHAG00000024232",NA,"protein_coding","Atlantic herring",9,4.249749,"zgc:162872 [Source:ZFIN;Acc:ZDB-GENE-081022-1]",42.42,2,12358,1773,1917,62,875.5,20
"ENSCHAG00000024242"," ilkap","ENSCHAG00000024242",NA,"protein_coding","Atlantic herring",9,4.263676,"integrin-linked kinase-associated serine/threonine phosphatase [Source:ZFIN;Acc:ZDB-GENE-070410-122]",42.11,1,4535,921,921,NA,NA,9
"ENSCHAG00000024262"," nyap2a","ENSCHAG00000024262",NA,"protein_coding","Atlantic herring",9,4.294222,"neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2a [Source:ZFIN;Acc:ZDB-GENE-131121-129]",46.27,1,34266,2310,5378,17,3049,6
"ENSCHAG00000024265"," irs1","ENSCHAG00000024265",105909303,"protein_coding","Atlantic herring",9,4.344681,"insulin receptor substrate 1 [Source:NCBI gene;Acc:105909303]",48.16,2,19356,3480,6545,NA,3016,2.5
"ENSCHAG00000024273"," rhbdd1","ENSCHAG00000024273",NA,"protein_coding","Atlantic herring",9,4.373897,"rhomboid domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050417-85]",43.84,2,6139,1030.5,1776.5,NA,745,5.5
"ENSCHAG00000024352"," sst1.2","ENSCHAG00000024352",NA,"protein_coding","Atlantic herring",9,4.485554,"somatostatin 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-100910-2]",41.52,2,2906,376.5,376.5,NA,NA,3
"ENSCHAG00000024367"," sst1.2","ENSCHAG00000024367",NA,"protein_coding","Atlantic herring",9,4.491403,"somatostatin 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-100910-2]",48.09,1,1180,534,723,65,122,2
"ENSCHAG00000001031"," chchd2","ENSCHAG00000001031",105909282,"protein_coding","Atlantic herring",9,4.493253,"coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:NCBI gene;Acc:105909282]",43.51,1,1971,570,848,195,81,4
"ENSCHAG00000001196"," phkg1a","ENSCHAG00000001196",105909335,"protein_coding","Atlantic herring",9,4.496913,"phosphorylase kinase catalytic subunit gamma 1 [Source:NCBI gene;Acc:105909335]",38.8,4,7402,1188,1926,61,737,9.5
"ENSCHAG00000008968"," shox2","ENSCHAG00000008968",105889611,"protein_coding","Atlantic herring",9,26.958332,"short stature homeobox 2 [Source:NCBI gene;Acc:105889611]",43.16,1,5741,900,1523,622,NA,5
"ENSCHAG00000004844"," kank3","ENSCHAG00000004844",105910842,"protein_coding","Atlantic herring",10,12.089156,"KN motif and ankyrin repeat domains 3 [Source:NCBI gene;Acc:105910842]",45.25,1,17677,3063,3758,141.5,409,11
"ENSCHAG00000004868"," rps28","ENSCHAG00000004868",NA,"protein_coding","Atlantic herring",10,12.108261,"ribosomal protein S28 [Source:NCBI gene;Acc:406307]",41.04,1,881,162,162,NA,NA,2
"ENSCHAG00000004889"," NDUFA7","ENSCHAG00000004889",105910767,"protein_coding","Atlantic herring",10,12.109529,"NADH:ubiquinone oxidoreductase subunit A7 [Source:NCBI gene;Acc:105910767]",37.78,1,1669,330,423,NA,92,4
"ENSCHAG00000004969"," b3gnt3.4","ENSCHAG00000004969",105910708,"protein_coding","Atlantic herring",10,12.142113,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:NCBI gene;Acc:105910708]",57.54,1,1172,1173,1173,NA,NA,1
"ENSCHAG00000005003"," jak3","ENSCHAG00000005003",105910707,"protein_coding","Atlantic herring",10,12.147292,"Janus kinase 3 [Source:NCBI gene;Acc:105910707]",42.26,8,17560,3058.5,3073.5,14,NA,22
"ENSCHAG00000005530"," slc5a5","ENSCHAG00000005530",NA,"protein_coding","Atlantic herring",10,12.168185,"solute carrier family 5 member 5 [Source:ZFIN;Acc:ZDB-GENE-060503-585]",40.86,4,6274,1713,1713,57,NA,14
"ENSCHAG00000006196"," ccdc124","ENSCHAG00000006196",NA,"protein_coding","Atlantic herring",10,12.178661,"coiled-coil domain containing 124 [Source:NCBI gene;Acc:393537]",44.51,1,8362,747,1383,NA,635,4
"ENSCHAG00000006218"," KCNN1","ENSCHAG00000006218",NA,"protein_coding","Atlantic herring",10,12.197016,"potassium calcium-activated channel subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:6290]",43.69,6,47238,1668,2100,617,359,9
"ENSCHAG00000006733"," si:ch73-61d6.3","ENSCHAG00000006733",NA,"protein_coding","Atlantic herring",10,12.259777,"si:ch73-61d6.3 [Source:ZFIN;Acc:ZDB-GENE-091204-109]",43.22,1,11634,1638,1897,128.5,NA,8
"ENSCHAG00000006747"," nr2f6b","ENSCHAG00000006747",105910833,"protein_coding","Atlantic herring",10,12.274994,"nuclear receptor subfamily 2 group F member 6 [Source:NCBI gene;Acc:105910833]",43.23,1,7521,1212,1212,NA,NA,4
"ENSCHAG00000006780"," ushbp1","ENSCHAG00000006780",NA,"protein_coding","Atlantic herring",10,12.291974,"Usher syndrome 1C binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-121024-2]",43.28,1,11189,2073,2761,549,137,14
"ENSCHAG00000006796"," babam1","ENSCHAG00000006796",105910867,"protein_coding","Atlantic herring",10,12.303227,"BRISC and BRCA1 A complex member 1 [Source:NCBI gene;Acc:105910867]",44.51,2,4245,1170,2000,120,587,9
"ENSCHAG00000006884"," plvapb","ENSCHAG00000006884",NA,"protein_coding","Atlantic herring",10,12.309063,"plasmalemma vesicle associated protein b [Source:ZFIN;Acc:ZDB-GENE-060616-96]",43.83,1,2536,1191,1659,8,458,5
"ENSCHAG00000006895"," gtpbp3","ENSCHAG00000006895",NA,"protein_coding","Atlantic herring",10,12.313403,"GTP binding protein 3, mitochondrial [Source:NCBI gene;Acc:553807]",43.02,2,17551,1570.5,2967.5,396,999,8.5
"ENSCHAG00000006971"," ano8b","ENSCHAG00000006971",105910863,"protein_coding","Atlantic herring",10,12.332304,"anoctamin 8 [Source:NCBI gene;Acc:105910863]",44.51,4,25420,3159,4136,69,679,19.5
"ENSCHAG00000007195"," hs2st1b","ENSCHAG00000007195",NA,"protein_coding","Atlantic herring",10,12.3788,"heparan sulfate 2-O-sulfotransferase 1b [Source:ZFIN;Acc:ZDB-GENE-100304-1]",44.62,1,50539,1071,3150,NA,2078,7
"ENSCHAG00000019891"," im:7152348","ENSCHAG00000019891",NA,"protein_coding","Atlantic herring",10,15.11758,"im:7152348 [Source:ZFIN;Acc:ZDB-GENE-041111-308]",62.66,1,398,399,399,NA,NA,1
"ENSCHAG00000019900"," rab6ba","ENSCHAG00000019900",NA,"protein_coding","Atlantic herring",10,15.129666,"RAB6B, member RAS oncogene family a [Source:ZFIN;Acc:ZDB-GENE-050809-136]",46.39,5,76112,672,1026,311,1830,8
"ENSCHAG00000019979"," slco2a1","ENSCHAG00000019979",NA,"protein_coding","Atlantic herring",10,15.209414,"solute carrier organic anion transporter family, member 2A1 [Source:ZFIN;Acc:ZDB-GENE-060606-3]",44.2,2,27169,1866,2733,307,558,14
"ENSCHAG00000020128"," ryk","ENSCHAG00000020128",105898342,"protein_coding","Atlantic herring",10,15.241284,"receptor like tyrosine kinase [Source:NCBI gene;Acc:105898342]",44.04,7,61927,1659,3261,561,1457,15
"ENSCHAG00000020804"," sned1","ENSCHAG00000020804",NA,"protein_coding","Atlantic herring",10,15.304468,"sushi, nidogen and EGF-like domains 1 [Source:ZFIN;Acc:ZDB-GENE-100913-1]",47.57,3,38780,4101,5029,693,116,31
"ENSCHAG00000020852"," klhl30","ENSCHAG00000020852",105898247,"protein_coding","Atlantic herring",10,15.403634,"kelch like family member 30 [Source:NCBI gene;Acc:105898247]",42.09,1,8017,1776,2519,64,405,9
"ENSCHAG00000020863"," espnla","ENSCHAG00000020863",NA,"protein_coding","Atlantic herring",10,15.412333,"espin like a [Source:ZFIN;Acc:ZDB-GENE-131121-3]",46.04,1,17171,2793,2793,NA,NA,9
"ENSCHAG00000020917"," scly","ENSCHAG00000020917",NA,"protein_coding","Atlantic herring",10,15.430094,"selenocysteine lyase [Source:ZFIN;Acc:ZDB-GENE-080204-30]",41.58,6,15176,1173,3568,91,2173,12.5
"ENSCHAG00000021190"," kif1aa","ENSCHAG00000021190",NA,"protein_coding","Atlantic herring",10,15.453641,"kinesin family member 1Aa [Source:ZFIN;Acc:ZDB-GENE-100913-3]",44.94,4,57508,4978.5,5646.5,333,NA,45
"ENSCHAG00000019366"," EPHB3","ENSCHAG00000019366",NA,"protein_coding","Atlantic herring",10,20.494208,"EPH receptor B3 [Source:HGNC Symbol;Acc:HGNC:3394]",49.59,10,54076,2859,4595,64,999,15.5
"ENSCHAG00000023056"," cyp2n13","ENSCHAG00000023056",NA,"protein_coding","Atlantic herring",10,20.950173,"cytochrome P450, family 2, subfamily N, polypeptide 13 [Source:ZFIN;Acc:ZDB-GENE-041001-158]",41.74,8,65338,1980,2492,132.5,351,13.5
"ENSCHAG00000023205"," nek1","ENSCHAG00000023205",NA,"protein_coding","Atlantic herring",10,21.03474,"NIMA-related kinase 1 [Source:ZFIN;Acc:ZDB-GENE-040730-1]",47.22,3,32959,3369,3531,80,927,24
"ENSCHAG00000023283"," cbr4","ENSCHAG00000023283",NA,"protein_coding","Atlantic herring",10,21.129511,"carbonyl reductase 4 [Source:NCBI gene;Acc:402954]",43.94,2,8237,978,4685,173.5,3357,6.5
"ENSCHAG00000023299"," palld","ENSCHAG00000023299",NA,"protein_coding","Atlantic herring",10,21.138281,"palladin, cytoskeletal associated protein [Source:ZFIN;Acc:ZDB-GENE-041014-252]",48.35,2,44829,1479,1977,497,NA,10.5
"ENSCHAG00000023313"," anapc4","ENSCHAG00000023313",NA,"protein_coding","Atlantic herring",10,21.275422,"anaphase promoting complex subunit 4 [Source:ZFIN;Acc:ZDB-GENE-041212-10]",44.03,5,9434,2331,3344,12,999,24
"ENSCHAG00000023374"," slain2","ENSCHAG00000023374",NA,"protein_coding","Atlantic herring",10,21.285243,"SLAIN motif family, member 2 [Source:ZFIN;Acc:ZDB-GENE-041014-251]",49.21,2,26615,1852.5,2061.5,NA,208,8.5
"ENSCHAG00000001576"," pdgfra","ENSCHAG00000001576",NA,"protein_coding","Atlantic herring",10,22.034602,"platelet-derived growth factor receptor, alpha polypeptide [Source:NCBI gene;Acc:386856]",47.67,10,25023,3252,6014,150.5,2791,21
"ENSCHAG00000006618"," kita","ENSCHAG00000006618",NA,"protein_coding","Atlantic herring",10,22.096064,"KIT proto-oncogene, receptor tyrosine kinase a [Source:NCBI gene;Acc:30256]",46.47,6,35148,2505,3037,263,133,20
"ENSCHAG00000007302"," clocka","ENSCHAG00000007302",NA,"protein_coding","Atlantic herring",10,22.099582,"clock circadian regulator a [Source:ZFIN;Acc:ZDB-GENE-990630-14]",45.71,9,145812,2667,3492,145,1313,20
"ENSCHAG00000010465"," kdr","ENSCHAG00000010465",NA,"protein_coding","Atlantic herring",10,22.159795,"kinase insert domain receptor (a type III receptor tyrosine kinase) [Source:NCBI gene;Acc:554230]",45.38,6,17653,3150,3150,NA,NA,21.5
"ENSCHAG00000011636"," srd5a3","ENSCHAG00000011636",105895061,"protein_coding","Atlantic herring",10,22.188398,"steroid 5 alpha-reductase 3 [Source:NCBI gene;Acc:105895061]",44.29,1,2171,942,1021,78,NA,5
"ENSCHAG00000011640"," tmem165","ENSCHAG00000011640",NA,"protein_coding","Atlantic herring",10,22.191773,"transmembrane protein 165 [Source:ZFIN;Acc:ZDB-GENE-030131-3222]",44.8,1,5106,909,909,NA,NA,6
"ENSCHAG00000011664"," nmu","ENSCHAG00000011664",NA,"protein_coding","Atlantic herring",10,22.248166,"neuromedin U [Source:ZFIN;Acc:ZDB-GENE-041001-111]",43.49,2,10661,492,888,213,90,8.5
"ENSCHAG00000011687"," exoc1","ENSCHAG00000011687",NA,"protein_coding","Atlantic herring",10,22.272422,"exocyst complex component 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1057]",43.31,6,20438,2670,2971,149.5,NA,18
"ENSCHAG00000011922"," chst14","ENSCHAG00000011922",105895060,"protein_coding","Atlantic herring",10,22.294065,"carbohydrate sulfotransferase 14 [Source:NCBI gene;Acc:105895060]",45.51,1,3262,1119,1119,NA,NA,2
"ENSCHAG00000011936"," cep135","ENSCHAG00000011936",NA,"protein_coding","Atlantic herring",10,22.299793,"centrosomal protein 135 [Source:NCBI gene;Acc:553303]",47.06,3,13794,3432,3468,35,NA,24
"ENSCHAG00000001272"," dpt","ENSCHAG00000001272",105894991,"protein_coding","Atlantic herring",10,26.30254,"dermatopontin [Source:NCBI gene;Acc:105894991]",45.69,1,8905,600,1072,144,326,4
"ENSCHAG00000001285"," atp1b1a","ENSCHAG00000001285",NA,"protein_coding","Atlantic herring",10,26.329511,"ATPase Na+/K+ transporting subunit beta 1a [Source:ZFIN;Acc:ZDB-GENE-001127-3]",41.37,1,9345,915,1787,871,NA,6
"ENSCHAG00000001327"," lpp","ENSCHAG00000001327",NA,"protein_coding","Atlantic herring",10,26.392125,"LIM domain containing preferred translocation partner in lipoma [Source:ZFIN;Acc:ZDB-GENE-040426-918]",45.94,3,145154,1755,1813,28,NA,10
"ENSCHAG00000001439"," tprg1","ENSCHAG00000001439",105895115,"protein_coding","Atlantic herring",10,26.583718,"tumor protein p63-regulated gene 1-like protein [Source:NCBI gene;Acc:105895115]",44.74,1,29135,837,1770,5,926,5
"ENSCHAG00000013755"," steap4","ENSCHAG00000013755",NA,"protein_coding","Atlantic herring",11,1.558803,"STEAP family member 4 [Source:ZFIN;Acc:ZDB-GENE-070424-244]",46.14,1,9488,1422,2364,270,399,5
"ENSCHAG00000013765"," steap4","ENSCHAG00000013765",NA,"protein_coding","Atlantic herring",11,1.572165,"STEAP family member 4 [Source:ZFIN;Acc:ZDB-GENE-070424-244]",45.1,3,6715,1035,1035,NA,NA,5
"ENSCHAG00000002159"," zgc:92590","ENSCHAG00000002159",NA,"protein_coding","Atlantic herring",11,4.90376,"zgc:92590 [Source:ZFIN;Acc:ZDB-GENE-041024-15]",42.21,1,1688,681,773,7,83,4
"ENSCHAG00000002210"," si:ch211-79k12.2","ENSCHAG00000002210",NA,"protein_coding","Atlantic herring",11,4.936136,"si:ch211-79k12.2 [Source:ZFIN;Acc:ZDB-GENE-131121-535]",56.72,2,2483,523.5,523.5,NA,NA,4
"ENSCHAG00000002268"," si:ch211-79k12.1","ENSCHAG00000002268",105891949,"protein_coding","Atlantic herring",11,4.94085,"basal cell adhesion molecule-like [Source:NCBI gene;Acc:105891949]",41.02,1,10858,927,1994,347,718,7
"ENSCHAG00000002287"," cadm4","ENSCHAG00000002287",105891864,"protein_coding","Atlantic herring",11,4.954004,"cell adhesion molecule 4 [Source:NCBI gene;Acc:105891864]",48.51,5,122048,1206,3275,482,1832,9
"ENSCHAG00000002791"," rps19","ENSCHAG00000002791",NA,"protein_coding","Atlantic herring",11,5.085189,"ribosomal protein S19 [Source:ZFIN;Acc:ZDB-GENE-040426-1716]",47.55,3,3831,487.5,678.5,NA,381,5
"ENSCHAG00000003019"," bcam","ENSCHAG00000003019",NA,"protein_coding","Atlantic herring",11,5.117786,"basal cell adhesion molecule (Lutheran blood group) [Source:ZFIN;Acc:ZDB-GENE-060929-620]",49.76,3,55872,1758,2848,853,1978.5,14
"ENSCHAG00000003289"," slc25a32b","ENSCHAG00000003289",105891839,"protein_coding","Atlantic herring",11,5.19145,"mitochondrial folate transporter/carrier-like [Source:NCBI gene;Acc:105891839]",45.37,2,4332,951,951,NA,NA,8
"ENSCHAG00000000525"," si:dkey-22o22.2","ENSCHAG00000000525",105893959,"protein_coding","Atlantic herring",11,27.229572,"neural-cadherin-like [Source:NCBI gene;Acc:105893959]",49.56,1,138801,8562,8562,NA,NA,35
"ENSCHAG00000000627"," gbp","ENSCHAG00000000627",NA,"protein_coding","Atlantic herring",11,27.42239,"glycogen synthase kinase binding protein [Source:ZFIN;Acc:ZDB-GENE-990714-7]",44.14,1,613,483,483,NA,NA,2
"ENSCHAG00000000643"," KCNV1","ENSCHAG00000000643",105893958,"protein_coding","Atlantic herring",11,27.432721,"potassium voltage-gated channel modifier subfamily V member 1 [Source:NCBI gene;Acc:105893958]",43.79,1,6884,1458,2372,NA,913,2
"ENSCHAG00000000704"," dek","ENSCHAG00000000704",NA,"protein_coding","Atlantic herring",11,27.442273,"DEK proto-oncogene [Source:ZFIN;Acc:ZDB-GENE-060512-191]",37.4,1,7537,1437,2557,793,325,12
"ENSCHAG00000000771"," frrs1l","ENSCHAG00000000771",NA,"protein_coding","Atlantic herring",11,27.45818,"ferric-chelate reductase 1-like [Source:ZFIN;Acc:ZDB-GENE-120827-1]",40.86,1,5674,855,1452,483,112,5
"ENSCHAG00000000803"," alg2","ENSCHAG00000000803",NA,"protein_coding","Atlantic herring",11,27.488022,"ALG2 alpha-1,3/1,6-mannosyltransferase [Source:ZFIN;Acc:ZDB-GENE-060502-2]",49.08,2,2729,1173,1720,272.5,NA,4
"ENSCHAG00000000838"," sec61b","ENSCHAG00000000838",105893980,"protein_coding","Atlantic herring",11,27.490941,"SEC61 translocon beta subunit [Source:NCBI gene;Acc:105893980]",41.63,1,6843,294,775,171,308,4
"ENSCHAG00000008388"," btf3","ENSCHAG00000008388",105890349,"protein_coding","Atlantic herring",12,9.996295,"basic transcription factor 3 [Source:NCBI gene;Acc:105890349]",44.65,1,5309,489,872,NA,382,5
"ENSCHAG00000008410"," foxd1","ENSCHAG00000008410",105890339,"protein_coding","Atlantic herring",12,10.015852,"forkhead box D1 [Source:NCBI gene;Acc:105890339]",58.38,1,1061,1062,1062,NA,NA,1
"ENSCHAG00000008505"," fcho2","ENSCHAG00000008505",105890722,"protein_coding","Atlantic herring",12,10.126478,"FCH and mu domain containing endocytic adaptor 2 [Source:NCBI gene;Acc:105890722]",45.16,8,59504,2334,2627,499,292,20
"ENSCHAG00000010519"," tnpo1","ENSCHAG00000010519",NA,"protein_coding","Atlantic herring",12,10.187993,"transportin 1 [Source:ZFIN;Acc:ZDB-GENE-080819-1]",43.59,5,28108,2697,5632,94,1466.5,24
"ENSCHAG00000010756"," ptcd2","ENSCHAG00000010756",105888583,"protein_coding","Atlantic herring",12,10.221288,"pentatricopeptide repeat domain 2 [Source:NCBI gene;Acc:105888583]",41.54,1,5529,1197,2460,32,1229,11
"ENSCHAG00000010761"," map1b","ENSCHAG00000010761",NA,"protein_coding","Atlantic herring",12,10.237296,"microtubule-associated protein 1B [Source:ZFIN;Acc:ZDB-GENE-130530-690]",44.29,1,28622,6333,7202,198,669,7
"ENSCHAG00000012332"," chsy3","ENSCHAG00000012332",NA,"protein_coding","Atlantic herring",12,12.327337,"chondroitin sulfate synthase 3 [Source:ZFIN;Acc:ZDB-GENE-030616-4]",44.59,2,90526,2518.5,4944.5,NA,2425,3.5
"ENSCHAG00000012382"," MINAR2","ENSCHAG00000012382",NA,"protein_coding","Atlantic herring",12,12.421391,"membrane integral NOTCH2 associated receptor 2 [Source:HGNC Symbol;Acc:HGNC:33914]",39.46,2,3136,529.5,529.5,NA,NA,3.5
"ENSCHAG00000012426"," ADAMTS19","ENSCHAG00000012426",NA,"protein_coding","Atlantic herring",12,12.428495,"ADAM metallopeptidase with thrombospondin type 1 motif 19 [Source:HGNC Symbol;Acc:HGNC:17111]",45.12,3,58784,3297,5082,NA,1784,23
"ENSCHAG00000012596"," isoc1","ENSCHAG00000012596",NA,"protein_coding","Atlantic herring",12,12.51166,"isochorismatase domain containing 1 [Source:NCBI gene;Acc:559897]",42.63,1,7962,882,2693,NA,1810,6
"ENSCHAG00000012692"," slc27a6","ENSCHAG00000012692",NA,"protein_coding","Atlantic herring",12,12.521927,"solute carrier family 27 member 6 [Source:ZFIN;Acc:ZDB-GENE-060825-27]",41.59,5,23232,1914,2100,257,56,11
"ENSCHAG00000013135"," SLC27A3","ENSCHAG00000013135",105888879,"protein_coding","Atlantic herring",12,12.548688,"long-chain fatty acid transport protein 6-like [Source:NCBI gene;Acc:105888879]",40.01,3,14846,1863,3756,189,1886,10
