"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000025730"," her6","ENSCHAG00000025730",105900944,"protein_coding","Atlantic herring",10,5.802126,"transcription factor HES-1-like [Source:NCBI gene;Acc:105900944]",45.02,3,2009,849,1199,246,292,5
"ENSCHAG00000025933"," opa1","ENSCHAG00000025933",NA,"protein_coding","Atlantic herring",10,5.884491,"OPA1 mitochondrial dynamin like GTPase [Source:NCBI gene;Acc:492332]",47.7,10,44261,3027,3570,NA,294.5,28
"ENSCHAG00000027162"," slc35d1a","ENSCHAG00000027162",NA,"protein_coding","Atlantic herring",10,5.936049,"solute carrier family 35 member D1a [Source:ZFIN;Acc:ZDB-GENE-040826-5]",40.53,3,7336,1014,1014,NA,NA,11
"ENSCHAG00000027168"," mier1a","ENSCHAG00000027168",105900994,"protein_coding","Atlantic herring",10,5.945143,"mesoderm induction early response protein 1-like [Source:NCBI gene;Acc:105900994]",41.69,2,7361,1512,2219,NA,706,11
"ENSCHAG00000027185"," lrp8","ENSCHAG00000027185",NA,"protein_coding","Atlantic herring",10,5.961847,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor [Source:ZFIN;Acc:ZDB-GENE-050506-134]",47.69,10,144945,2694,2962,267,NA,17.5
"ENSCHAG00000013793"," tgfbr3","ENSCHAG00000013793",NA,"protein_coding","Atlantic herring",10,13.128142,"transforming growth factor, beta receptor III [Source:ZFIN;Acc:ZDB-GENE-120215-125]",47.21,2,88767,2586,7214,135,4491,15
"ENSCHAG00000013886"," brdt","ENSCHAG00000013886",NA,"protein_coding","Atlantic herring",10,13.22877,"bromodomain, testis-specific [Source:NCBI gene;Acc:333996]",42.63,1,17222,3336,5156,408.5,1000,21
"ENSCHAG00000013899"," ephx4","ENSCHAG00000013899",105910699,"protein_coding","Atlantic herring",10,13.247317,"epoxide hydrolase 4 [Source:NCBI gene;Acc:105910699]",43.71,1,15085,1110,2611,663,836,7
"ENSCHAG00000013925"," C1orf146","ENSCHAG00000013925",NA,"protein_coding","Atlantic herring",10,13.304289,"chromosome 1 open reading frame 146 [Source:HGNC Symbol;Acc:HGNC:24032]",43.24,1,1694,462,462,NA,NA,4
"ENSCHAG00000013948"," glmnb","ENSCHAG00000013948",NA,"protein_coding","Atlantic herring",10,13.30681,"glomulin, FKBP associated protein b [Source:ZFIN;Acc:ZDB-GENE-080723-14]",43.13,1,7741,1764,1996,231,NA,18
"ENSCHAG00000013954"," gfi1ab","ENSCHAG00000013954",NA,"protein_coding","Atlantic herring",10,13.330804,"growth factor independent 1A transcription repressor b [Source:ZFIN;Acc:ZDB-GENE-040116-8]",42.88,1,5950,1194,1982,362,61,7
"ENSCHAG00000014035"," evi5b","ENSCHAG00000014035",105910825,"protein_coding","Atlantic herring",10,13.337465,"ecotropic viral integration site 5 [Source:NCBI gene;Acc:105910825]",44.34,10,58252,2365.5,4491.5,80,1855,18
"ENSCHAG00000015771"," scamp4","ENSCHAG00000015771",105910748,"protein_coding","Atlantic herring",10,13.397813,"secretory carrier membrane protein 4 [Source:NCBI gene;Acc:105910748]",40.18,1,5838,699,2054,101,1150,7
"ENSCHAG00000015792"," si:ch211-129c21.1","ENSCHAG00000015792",105910853,"protein_coding","Atlantic herring",10,13.407007,"semaphorin-4E-like [Source:NCBI gene;Acc:105910853]",45.53,1,8725,2400,3157,284,471,14
"ENSCHAG00000016002"," p3h2","ENSCHAG00000016002",NA,"protein_coding","Atlantic herring",10,13.432752,"prolyl 3-hydroxylase 2 [Source:ZFIN;Acc:ZDB-GENE-061207-44]",43.74,3,58497,1908,3490,267,1313,13
"ENSCHAG00000027148"," pcsk9","ENSCHAG00000027148",105907762,"protein_coding","Atlantic herring",10,18.000349,"proprotein convertase subtilisin/kexin type 9 [Source:NCBI gene;Acc:105907762]",50.28,2,5176,2044.5,2044.5,NA,NA,12.5
"ENSCHAG00000027166"," USP24","ENSCHAG00000027166",NA,"protein_coding","Atlantic herring",10,18.011441,"ubiquitin specific peptidase 24 [Source:HGNC Symbol;Acc:HGNC:12623]",46.46,3,66101,7638,7638,NA,NA,62
"ENSCHAG00000027246"," bloc1s2","ENSCHAG00000027246",NA,"protein_coding","Atlantic herring",10,18.078066,"biogenesis of lysosomal organelles complex-1, subunit 2 [Source:ZFIN;Acc:ZDB-GENE-050809-129]",39.06,1,2536,537,537,NA,NA,5
"ENSCHAG00000006001"," trim108","ENSCHAG00000006001",NA,"protein_coding","Atlantic herring",11,11.508099,"tripartite motif containing 108 [Source:ZFIN;Acc:ZDB-GENE-060503-670]",44.54,3,3625,1458,1458,NA,NA,6
"ENSCHAG00000006119"," trim108","ENSCHAG00000006119",NA,"protein_coding","Atlantic herring",11,11.514162,"tripartite motif containing 108 [Source:ZFIN;Acc:ZDB-GENE-060503-670]",44.3,3,3581,1308,1308,NA,NA,6
"ENSCHAG00000006226"," cxcr5","ENSCHAG00000006226",NA,"protein_coding","Atlantic herring",11,11.520905,"chemokine (C-X-C motif) receptor 5 [Source:ZFIN;Acc:ZDB-GENE-070302-8]",51.64,1,2009,1107,1395,74,212,2
"ENSCHAG00000006237"," setdb1b","ENSCHAG00000006237",NA,"protein_coding","Atlantic herring",11,11.52681,"SET domain bifurcated histone lysine methyltransferase 1b [Source:NCBI gene;Acc:768131]",48.87,5,14201,3630,4804,320,999,21
"ENSCHAG00000006547"," arnt","ENSCHAG00000006547",105912992,"protein_coding","Atlantic herring",11,11.554758,"aryl hydrocarbon receptor nuclear translocator-like [Source:NCBI gene;Acc:105912992]",46.58,5,14700,1830,1830,NA,NA,13
"ENSCHAG00000006968"," skp1","ENSCHAG00000006968",105912995,"protein_coding","Atlantic herring",11,11.569479,"S-phase kinase-associated protein 1-like [Source:NCBI gene;Acc:105912995]",42.63,1,1674,492,931,438,NA,2
"ENSCHAG00000006978"," cers2b","ENSCHAG00000006978",NA,"protein_coding","Atlantic herring",11,11.574942,"ceramide synthase 2b [Source:ZFIN;Acc:ZDB-GENE-110408-40]",44.14,2,26557,1003.5,1569.5,282,NA,9
"ENSCHAG00000007001"," celf3b","ENSCHAG00000007001",NA,"protein_coding","Atlantic herring",11,11.603754,"cugbp, Elav-like family member 3b [Source:ZFIN;Acc:ZDB-GENE-110408-50]",46.67,1,34245,1323,2624,100,159,14
"ENSCHAG00000008220"," rprd2b","ENSCHAG00000008220",NA,"protein_coding","Atlantic herring",11,11.71579,"regulation of nuclear pre-mRNA domain containing 2b [Source:ZFIN;Acc:ZDB-GENE-110719-1]",44.67,1,21344,3471,3522,50,NA,9
"ENSCHAG00000008244"," prpf3","ENSCHAG00000008244",NA,"protein_coding","Atlantic herring",11,11.73889,"PRP3 pre-mRNA processing factor 3 homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-040823-3]",46.91,4,10380,2040,2403,180.5,NA,17.5
"ENSCHAG00000008352"," CIART","ENSCHAG00000008352",NA,"protein_coding","Atlantic herring",11,11.755906,"circadian associated repressor of transcription [Source:HGNC Symbol;Acc:HGNC:25200]",45.64,1,9066,1329,4826,128.5,3237,6
"ENSCHAG00000008369"," ca14","ENSCHAG00000008369",NA,"protein_coding","Atlantic herring",11,11.772072,"carbonic anhydrase XIV [Source:ZFIN;Acc:ZDB-GENE-051030-57]",44.51,2,18931,1095,2022,497,428,11.5
"ENSCHAG00000000525"," si:dkey-22o22.2","ENSCHAG00000000525",105893959,"protein_coding","Atlantic herring",11,27.229572,"neural-cadherin-like [Source:NCBI gene;Acc:105893959]",49.56,1,138801,8562,8562,NA,NA,35
"ENSCHAG00000001777"," pax8","ENSCHAG00000001777",105913376,"protein_coding","Atlantic herring",12,14.102202,"paired box protein Pax-8-like [Source:NCBI gene;Acc:105913376]",47.04,3,8703,1362,1362,NA,NA,11
"ENSCHAG00000001914"," ARL3","ENSCHAG00000001914",NA,"protein_coding","Atlantic herring",12,14.13326,"ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]",40.64,2,5462,549,1858,905,402,6
"ENSCHAG00000001987"," lman2la","ENSCHAG00000001987",105888616,"protein_coding","Atlantic herring",12,14.149231,"lectin, mannose binding 2 like [Source:NCBI gene;Acc:105888616]",39.84,1,4253,1014,1014,NA,NA,9
"ENSCHAG00000002108"," MTFP1","ENSCHAG00000002108",105889897,"protein_coding","Atlantic herring",12,14.154199,"mitochondrial fission process 1 [Source:NCBI gene;Acc:105889897]",42.13,1,5375,498,1498,NA,999,4
"ENSCHAG00000002320"," MED13L","ENSCHAG00000002320",NA,"protein_coding","Atlantic herring",12,14.174673,"mediator complex subunit 13L [Source:HGNC Symbol;Acc:HGNC:22962]",46.28,5,90754,5961,6910,NA,948,28
"ENSCHAG00000013372"," plppr1","ENSCHAG00000013372",NA,"protein_coding","Atlantic herring",12,29.828653,"phospholipid phosphatase related 1 [Source:HGNC Symbol;Acc:HGNC:25993]",47.23,2,50774,975,2574,428,740,8
"ENSCHAG00000001033"," opn4a","ENSCHAG00000001033",105900282,"protein_coding","Atlantic herring",13,26.056545,"opsin 4 [Source:NCBI gene;Acc:105900282]",46.34,4,35992,1554,1554,NA,NA,10.5
"ENSCHAG00000001621"," synpo2la","ENSCHAG00000001621",NA,"protein_coding","Atlantic herring",13,26.206619,"synaptopodin 2-like a [Source:ZFIN;Acc:ZDB-GENE-090828-4]",52.36,1,10201,3174,4556,381,999,4
"ENSCHAG00000001687"," camk2g2","ENSCHAG00000001687",NA,"protein_coding","Atlantic herring",13,26.219567,"calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma 2 [Source:ZFIN;Acc:ZDB-GENE-070323-2]",50.01,10,89018,1540.5,5178.5,360,1637.5,17
"ENSCHAG00000002649"," ndst2a","ENSCHAG00000002649",NA,"protein_coding","Atlantic herring",13,26.330608,"N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2a [Source:ZFIN;Acc:ZDB-GENE-060810-182]",51.88,7,93828,2715,5836,133,2137,14
"ENSCHAG00000005956"," zswim8","ENSCHAG00000005956",NA,"protein_coding","Atlantic herring",13,26.463142,"zinc finger, SWIM-type containing 8 [Source:ZFIN;Acc:ZDB-GENE-050320-59]",50.31,8,41739,5430,7179,42,1748,29.5
"ENSCHAG00000011630"," si:ch211-51a6.2","ENSCHAG00000011630",NA,"protein_coding","Atlantic herring",13,26.510332,"si:ch211-51a6.2 [Source:ZFIN;Acc:ZDB-GENE-090313-118]",48.33,3,22454,2457,2470,342.5,NA,13
"ENSCHAG00000011676"," chchd1","ENSCHAG00000011676",NA,"protein_coding","Atlantic herring",13,26.534698,"coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-060810-176]",42.62,2,2343,369,592,177,391.5,2.5
"ENSCHAG00000011690"," si:dkey-191g9.5","ENSCHAG00000011690",NA,"protein_coding","Atlantic herring",13,26.544495,"si:dkey-191g9.5 [Source:ZFIN;Acc:ZDB-GENE-090313-217]",48.75,2,17089,1683,2928,719,524,14
"ENSCHAG00000011754"," si:dkey-191g9.7","ENSCHAG00000011754",NA,"protein_coding","Atlantic herring",13,26.577677,"si:dkey-191g9.7 [Source:ZFIN;Acc:ZDB-GENE-141216-135]",69.65,1,1574,1575,1575,NA,NA,1
"ENSCHAG00000011767"," polr1c","ENSCHAG00000011767",NA,"protein_coding","Atlantic herring",13,26.584165,"RNA polymerase I and III subunit C [Source:ZFIN;Acc:ZDB-GENE-040426-1495]",43.21,7,6171,1038,1720,65,681,9
"ENSCHAG00000012037"," ldb1a","ENSCHAG00000012037",105900301,"protein_coding","Atlantic herring",13,26.593787,"LIM domain binding 1 [Source:NCBI gene;Acc:105900301]",46.74,4,22630,1239,2110,73,NA,11
"ENSCHAG00000009254"," ush2a","ENSCHAG00000009254",NA,"protein_coding","Atlantic herring",14,2.400649,"Usher syndrome 2A (autosomal recessive, mild) [Source:ZFIN;Acc:ZDB-GENE-060503-794]",47.91,2,358208,14763,14763,NA,NA,70.5
"ENSCHAG00000017646"," kif26ba","ENSCHAG00000017646",NA,"protein_coding","Atlantic herring",14,3.091642,"kinesin family member 26Ba [Source:ZFIN;Acc:ZDB-GENE-070521-4]",49.67,1,49119,4824,6184,79.5,968,11
"ENSCHAG00000017656"," smyd3","ENSCHAG00000017656",NA,"protein_coding","Atlantic herring",14,3.146101,"SET and MYND domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-051120-138]",48.32,3,264909,1209,2095,311,651,10
"ENSCHAG00000019137"," RHOV","ENSCHAG00000019137",105909813,"protein_coding","Atlantic herring",14,3.68819,"ras homolog family member V [Source:NCBI gene;Acc:105909813]",47.37,1,48568,663,1224,492,33,4
"ENSCHAG00000019153"," ZFYVE1","ENSCHAG00000019153",NA,"protein_coding","Atlantic herring",14,3.748263,"zinc finger FYVE-type containing 1 [Source:HGNC Symbol;Acc:HGNC:13180]",47.62,1,16118,2361,2361,NA,NA,11
"ENSCHAG00000019711"," GPX2","ENSCHAG00000019711",NA,"protein_coding","Atlantic herring",14,3.939539,"glutathione peroxidase 2 [Source:HGNC Symbol;Acc:HGNC:4554]",48.62,1,830,537,537,NA,NA,3
"ENSCHAG00000019764"," RAB15","ENSCHAG00000019764",NA,"protein_coding","Atlantic herring",14,3.942813,"RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]",44.68,1,7897,639,1256,307.5,NA,8
"ENSCHAG00000019864"," MAX","ENSCHAG00000019864",NA,"protein_coding","Atlantic herring",14,3.962232,"MYC associated factor X [Source:HGNC Symbol;Acc:HGNC:6913]",41.28,4,8848,579,2398,201,1616,5
"ENSCHAG00000007662"," mbip","ENSCHAG00000007662",NA,"protein_coding","Atlantic herring",14,7.324931,"MAP3K12 binding inhibitory protein 1 [Source:ZFIN;Acc:ZDB-GENE-060810-43]",41.99,2,6880,1108.5,1576,64,401.5,8.5
"ENSCHAG00000007682"," nkx2.1","ENSCHAG00000007682",105898011,"protein_coding","Atlantic herring",14,7.351168,"NK2 homeobox 1 [Source:NCBI gene;Acc:105898011]",49.55,1,1555,1038,1038,NA,NA,2
"ENSCHAG00000007696"," NKX2-8","ENSCHAG00000007696",NA,"protein_coding","Atlantic herring",14,7.364723,"NK2 homeobox 8 [Source:HGNC Symbol;Acc:HGNC:16364]",49.61,1,890,720,720,NA,NA,2
"ENSCHAG00000007718"," pax9","ENSCHAG00000007718",NA,"protein_coding","Atlantic herring",14,7.379311,"paired box 9 [Source:ZFIN;Acc:ZDB-GENE-980526-399]",42.72,3,8963,906,1813,164,999,3
"ENSCHAG00000007783"," slc25a21","ENSCHAG00000007783",105898003,"protein_coding","Atlantic herring",14,7.393516,"solute carrier family 25 member 21 [Source:NCBI gene;Acc:105898003]",45.69,3,84717,900,2234,433,525,10
"ENSCHAG00000007959"," plekhh1","ENSCHAG00000007959",NA,"protein_coding","Atlantic herring",14,7.483092,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 1 [Source:NCBI gene;Acc:565914]",46.07,9,22299,3897,4308.5,164,412,28
"ENSCHAG00000010616"," tmem229b","ENSCHAG00000010616",NA,"protein_coding","Atlantic herring",14,7.595433,"transmembrane protein 229B [Source:NCBI gene;Acc:767735]",47.62,1,8373,861,2046,NA,1184,2
"ENSCHAG00000002351"," dph6","ENSCHAG00000002351",NA,"protein_coding","Atlantic herring",14,22.603515,"diphthamine biosynthesis 6 [Source:NCBI gene;Acc:503603]",47.49,1,24836,780,945,164,NA,9
"ENSCHAG00000002454"," CDIN1","ENSCHAG00000002454",105897278,"protein_coding","Atlantic herring",14,22.730343,"chromosome unknown open reading frame, human C15orf41 [Source:NCBI gene;Acc:105897278]",45.6,1,63252,852,2099,126.5,991,12
"ENSCHAG00000002554"," meis2a","ENSCHAG00000002554",105897095,"protein_coding","Atlantic herring",14,22.808195,"Meis homeobox 2 [Source:NCBI gene;Acc:105897095]",49.03,9,84598,1173,1690,440,39,11
"ENSCHAG00000001540"," thbs1b","ENSCHAG00000001540",105899428,"protein_coding","Atlantic herring",15,6.700584,"thrombospondin 1 [Source:NCBI gene;Acc:105899428]",47.1,10,13366,3507,3507,333.5,2322,21
"ENSCHAG00000007390"," susd6","ENSCHAG00000007390",105899440,"protein_coding","Atlantic herring",15,6.83699,"sushi domain-containing protein 6-like [Source:NCBI gene;Acc:105899440]",46.85,4,23529,1186.5,3503,37,2432,6.5
"ENSCHAG00000007427"," srsf5b","ENSCHAG00000007427",NA,"protein_coding","Atlantic herring",15,6.862555,"serine and arginine rich splicing factor 5b [Source:ZFIN;Acc:ZDB-GENE-040718-354]",46.15,3,5563,891,2448,259,1266,7
"ENSCHAG00000007465"," slc10a1","ENSCHAG00000007465",NA,"protein_coding","Atlantic herring",15,6.869893,"solute carrier family 10 member 1 [Source:ZFIN;Acc:ZDB-GENE-041001-190]",42.33,1,12704,1017,1017,NA,NA,4
"ENSCHAG00000007485"," max","ENSCHAG00000007485",105889819,"protein_coding","Atlantic herring",15,6.890551,"protein max-like [Source:NCBI gene;Acc:105889819]",43.02,3,5866,507,746,416,238,4
"ENSCHAG00000007564"," fntb","ENSCHAG00000007564",NA,"protein_coding","Atlantic herring",15,6.898192,"farnesyltransferase, CAAX box, beta [Source:ZFIN;Acc:ZDB-GENE-030131-2220]",44.29,5,10259,1275,1433,157,NA,11
"ENSCHAG00000024098"," wtap","ENSCHAG00000024098",105893695,"protein_coding","Atlantic herring",15,14.49064,"WT1 associated protein [Source:NCBI gene;Acc:105893695]",45.96,2,8385,1335,1705,7,361,7.5
"ENSCHAG00000024155"," pak7","ENSCHAG00000024155",105910664,"protein_coding","Atlantic herring",15,14.63455,"p21 (RAC1) activated kinase 5 [Source:NCBI gene;Acc:105910664]",46.78,5,61020,2340,4446,318,1861,9
"ENSCHAG00000024174"," LAMP5","ENSCHAG00000024174",105910658,"protein_coding","Atlantic herring",15,14.701867,"lysosomal associated membrane protein family member 5 [Source:NCBI gene;Acc:105910658]",44.82,1,4678,849,1547,NA,697,6
"ENSCHAG00000024198"," PLCB4","ENSCHAG00000024198",NA,"protein_coding","Atlantic herring",15,14.714872,"phospholipase C beta 4 [Source:HGNC Symbol;Acc:HGNC:9059]",45.61,7,68508,3567,5105,299.5,1050,33
"ENSCHAG00000002525"," fermt1","ENSCHAG00000002525",NA,"protein_coding","Atlantic herring",15,15.02345,"fermitin family member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3264]",44.81,5,13941,1972.5,3057.5,349,384,14
"ENSCHAG00000004981"," trmt6","ENSCHAG00000004981",105899549,"protein_coding","Atlantic herring",15,15.041939,"tRNA methyltransferase 6 [Source:NCBI gene;Acc:105899549]",43.77,1,11486,1422,1827,224,179,11
"ENSCHAG00000005111"," gpcpd1","ENSCHAG00000005111",NA,"protein_coding","Atlantic herring",15,15.126227,"glycerophosphocholine phosphodiesterase 1 [Source:ZFIN;Acc:ZDB-GENE-060503-472]",44.16,5,18958,1740,1794,26,1718,18
"ENSCHAG00000005436"," napbb","ENSCHAG00000005436",105899537,"protein_coding","Atlantic herring",15,15.145889,"beta-soluble NSF attachment protein-like [Source:NCBI gene;Acc:105899537]",42.72,6,9362,855,1174,164,318,11
"ENSCHAG00000005710"," trib2","ENSCHAG00000005710",105899534,"protein_coding","Atlantic herring",15,15.232174,"tribbles pseudokinase 2 [Source:NCBI gene;Acc:105899534]",47.48,1,9457,1044,1341,NA,296,3
"ENSCHAG00000010380"," tmem63a","ENSCHAG00000010380",NA,"protein_coding","Atlantic herring",15,15.801469,"transmembrane protein 63A [Source:ZFIN;Acc:ZDB-GENE-041210-107]",46.08,6,9927,1989,2321,22,NA,20.5
"ENSCHAG00000010945"," agxtb","ENSCHAG00000010945",NA,"protein_coding","Atlantic herring",15,15.814962,"alanine--glyoxylate and serine--pyruvate aminotransferase b [Source:ZFIN;Acc:ZDB-GENE-010302-3]",44.75,9,7337,1215,2164,503.5,409,11
"ENSCHAG00000011809"," kif1ab","ENSCHAG00000011809",NA,"protein_coding","Atlantic herring",15,15.891058,"kinesin family member 1Ab [Source:ZFIN;Acc:ZDB-GENE-070912-480]",45.33,9,32178,2049,2946,NA,137.5,41
"ENSCHAG00000021608"," aire","ENSCHAG00000021608",NA,"protein_coding","Atlantic herring",15,15.966596,"autoimmune regulator [Source:ZFIN;Acc:ZDB-GENE-071008-4]",44.75,1,5782,1071,1071,NA,NA,7
"ENSCHAG00000021669"," myo7bb","ENSCHAG00000021669",NA,"protein_coding","Atlantic herring",15,15.994963,"myosin VIIBb [Source:ZFIN;Acc:ZDB-GENE-070912-482]",43.36,8,40661,6273,7021,373,NA,39
"ENSCHAG00000022151"," ccr6a","ENSCHAG00000022151",105899538,"protein_coding","Atlantic herring",15,16.066502,"C-C chemokine receptor type 6-like [Source:NCBI gene;Acc:105899538]",46.3,1,2191,1077,1077,NA,NA,3
"ENSCHAG00000022162"," ccr6a","ENSCHAG00000022162",NA,"protein_coding","Atlantic herring",15,16.072682,"chemokine (C-C motif) receptor 6a [Source:ZFIN;Acc:ZDB-GENE-040625-126]",44.52,4,2326,1054.5,1054.5,NA,NA,4
"ENSCHAG00000022241"," ccr6a","ENSCHAG00000022241",NA,"protein_coding","Atlantic herring",15,16.078916,"chemokine (C-C motif) receptor 6a [Source:ZFIN;Acc:ZDB-GENE-040625-126]",48.28,4,1979,1036.5,1036.5,NA,NA,3.5
"ENSCHAG00000022294"," ccr6a","ENSCHAG00000022294",105899515,"protein_coding","Atlantic herring",15,16.091639,"C-C chemokine receptor type 6-like [Source:NCBI gene;Acc:105899515]",53.48,1,1190,1191,1191,NA,NA,1
"ENSCHAG00000022300"," dlgap2b","ENSCHAG00000022300",NA,"protein_coding","Atlantic herring",15,16.09872,"discs, large (Drosophila) homolog-associated protein 2b [Source:ZFIN;Acc:ZDB-GENE-040724-191]",43.81,1,37051,2835,2835,NA,NA,11
"ENSCHAG00000004716"," fut8b","ENSCHAG00000004716",NA,"protein_coding","Atlantic herring",15,18.00621,"fucosyltransferase 8b (alpha (1,6) fucosyltransferase) [Source:ZFIN;Acc:ZDB-GENE-130530-923]",44.96,4,77314,1746,2744,352,999,10
"ENSCHAG00000005071"," gphnb","ENSCHAG00000005071",NA,"protein_coding","Atlantic herring",15,18.192016,"gephyrin b [Source:ZFIN;Acc:ZDB-GENE-070705-4]",45.22,8,95489,2410.5,3836.5,NA,1425,22
"ENSCHAG00000011859"," atp6v1d","ENSCHAG00000011859",105907319,"protein_coding","Atlantic herring",15,18.286696,"ATPase H+ transporting V1 subunit D [Source:NCBI gene;Acc:105907319]",43.27,3,33453,726,1601,221,874,9
"ENSCHAG00000011960"," mpp5b","ENSCHAG00000011960",NA,"protein_coding","Atlantic herring",15,18.293105,"membrane protein, palmitoylated 5b (MAGUK p55 subfamily member 5) [Source:ZFIN;Acc:ZDB-GENE-060531-2]",44.59,1,20975,2034,2168,133,NA,14
"ENSCHAG00000003474"," gtf2h5","ENSCHAG00000003474",NA,"protein_coding","Atlantic herring",15,28.268608,"general transcription factor IIH, polypeptide 5 [Source:ZFIN;Acc:ZDB-GENE-041001-144]",40.21,1,1909,216,1159,879,62,2
"ENSCHAG00000003556"," serac1","ENSCHAG00000003556",NA,"protein_coding","Atlantic herring",15,28.271634,"serine active site containing 1 [Source:NCBI gene;Acc:568022]",47.51,7,23145,1902,2004,263.5,81,14
"ENSCHAG00000005087"," myct1a","ENSCHAG00000005087",NA,"protein_coding","Atlantic herring",15,28.296205,"myc target 1a [Source:NCBI gene;Acc:796556]",48.68,1,6225,699,2079,711,667,2
"ENSCHAG00000005140"," akap12b","ENSCHAG00000005140",NA,"protein_coding","Atlantic herring",15,28.442232,"A kinase (PRKA) anchor protein 12b [Source:ZFIN;Acc:ZDB-GENE-030131-9753]",50.3,1,41170,5643,7763,381,868,5
"ENSCHAG00000001700"," foxp2","ENSCHAG00000001700",NA,"protein_coding","Atlantic herring",16,10.919805,"forkhead box P2 [Source:ZFIN;Acc:ZDB-GENE-041203-2]",45.91,1,121321,2058,5081,69,2815,19
"ENSCHAG00000001867"," MDFIC","ENSCHAG00000001867",NA,"protein_coding","Atlantic herring",16,11.065405,"MyoD family inhibitor domain containing [Source:HGNC Symbol;Acc:HGNC:28870]",43.84,1,30680,762,2316,105,1269,6
"ENSCHAG00000001890"," tfec","ENSCHAG00000001890",NA,"protein_coding","Atlantic herring",16,11.268451,"transcription factor EC [Source:ZFIN;Acc:ZDB-GENE-041210-21]",44.37,3,16678,1251,2245,290,693,8
"ENSCHAG00000025779"," zgc:173443","ENSCHAG00000025779",NA,"protein_coding","Atlantic herring",16,18.229534,"zgc:173443 [Source:ZFIN;Acc:ZDB-GENE-071004-101]",41.58,1,1858,711,1114,29,372,4
"ENSCHAG00000025811"," nav3","ENSCHAG00000025811",NA,"protein_coding","Atlantic herring",16,18.396662,"neuron navigator 3 [Source:NCBI gene;Acc:567779]",48.38,5,165871,5526,8707,137,3180,38
"ENSCHAG00000025791"," ERC1","ENSCHAG00000025791",NA,"protein_coding","Atlantic herring",16,26.859661,"ELKS/RAB6-interacting/CAST family member 1 [Source:HGNC Symbol;Acc:HGNC:17072]",47.72,10,195522,3255,4321,237,999,17
"ENSCHAG00000026035"," wnt5b","ENSCHAG00000026035",NA,"protein_coding","Atlantic herring",16,26.954079,"wingless-type MMTV integration site family, member 5b [Source:NCBI gene;Acc:30105]",50.43,3,13830,1173,1284,53,110,4
"ENSCHAG00000026056"," adipor2","ENSCHAG00000026056",NA,"protein_coding","Atlantic herring",16,27.013807,"adiponectin receptor 2 [Source:ZFIN;Acc:ZDB-GENE-041210-60]",46.38,1,10898,1074,3680,NA,2605,7
"ENSCHAG00000021538"," NR2F1","ENSCHAG00000021538",NA,"protein_coding","Atlantic herring",18,2.715679,"nuclear receptor subfamily 2, group F, member 1a [Source:NCBI gene;Acc:30418]",52.38,1,524,525,525,NA,NA,1
"ENSCHAG00000021542"," fam172a","ENSCHAG00000021542",NA,"protein_coding","Atlantic herring",18,2.750935,"family with sequence similarity 172 member A [Source:NCBI gene;Acc:393390]",48.79,2,103482,1494,2523,28,999,8.5
"ENSCHAG00000021561"," slf1","ENSCHAG00000021561",NA,"protein_coding","Atlantic herring",18,2.988043,"SMC5-SMC6 complex localization factor 1 [Source:ZFIN;Acc:ZDB-GENE-141216-402]",46.78,2,27871,2721,3150,30,198,18
"ENSCHAG00000016770"," ADGRL3","ENSCHAG00000016770",NA,"protein_coding","Atlantic herring",18,20.120632,"adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974]",46.57,9,231330,4518,6893,150,1556,22
"ENSCHAG00000006950"," si:ch211-168d1.3","ENSCHAG00000006950",NA,"protein_coding","Atlantic herring",18,25.698252,"si:ch211-168d1.3 [Source:ZFIN;Acc:ZDB-GENE-160113-13]",47.01,1,9819,1536,2040,503,NA,5
"ENSCHAG00000006958"," gal3st3","ENSCHAG00000006958",105902942,"protein_coding","Atlantic herring",18,25.759794,"galactose-3-O-sulfotransferase 3 [Source:NCBI gene;Acc:105902942]",66.36,1,1322,1323,1323,NA,NA,1
"ENSCHAG00000007210"," actn3b","ENSCHAG00000007210",NA,"protein_coding","Atlantic herring",18,25.804631,"actinin alpha 3b [Source:ZFIN;Acc:ZDB-GENE-030131-2040]",46.82,10,56316,2634,3121,806,453,20
"ENSCHAG00000015754"," ccs","ENSCHAG00000015754",105902949,"protein_coding","Atlantic herring",18,25.877183,"copper chaperone for superoxide dismutase [Source:NCBI gene;Acc:105902949]",45.7,1,10825,807,2727,432,1486,8
