"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000007966"," mef2d","ENSCHAG00000007966",NA,"protein_coding","Atlantic herring",11,5.846329,"myocyte enhancer factor 2d [Source:ZFIN;Acc:ZDB-GENE-990415-164]",48.68,8,54396,1797,2504,352.5,NA,13
"ENSCHAG00000008364"," gpatch4","ENSCHAG00000008364",NA,"protein_coding","Atlantic herring",11,5.923787,"G patch domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-041008-158]",42.57,1,4251,1494,3059,369,1194,7
"ENSCHAG00000008391"," pear1","ENSCHAG00000008391",NA,"protein_coding","Atlantic herring",11,5.929448,"platelet endothelial aggregation receptor 1 [Source:ZFIN;Acc:ZDB-GENE-091230-1]",46.19,2,35922,3105,3877,143,486,23
"ENSCHAG00000008483"," lmna","ENSCHAG00000008483",NA,"protein_coding","Atlantic herring",11,5.971227,"lamin A [Source:ZFIN;Acc:ZDB-GENE-020424-3]",44.73,4,25886,1797,4862,470.5,2121,13
"ENSCHAG00000008561"," rab11al","ENSCHAG00000008561",105891875,"protein_coding","Atlantic herring",11,6.019333,"ras-related protein Rab-11A-like [Source:NCBI gene;Acc:105891875]",44.48,2,6815,651,1466,814,NA,5
"ENSCHAG00000008626"," rab25b","ENSCHAG00000008626",NA,"protein_coding","Atlantic herring",11,6.026679,"RAB25, member RAS oncogene family b [Source:ZFIN;Acc:ZDB-GENE-050706-113]",39.16,4,4402,610.5,830,NA,184,4.5
"ENSCHAG00000008683"," lamtor2","ENSCHAG00000008683",105891876,"protein_coding","Atlantic herring",11,6.032192,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 [Source:NCBI gene;Acc:105891876]",38.07,1,1210,378,378,NA,NA,4
"ENSCHAG00000008716"," ubqln4","ENSCHAG00000008716",105891871,"protein_coding","Atlantic herring",11,6.03536,"ubiquilin 4 [Source:NCBI gene;Acc:105891871]",45.34,2,5363,1708.5,1998.5,212,76,10
"ENSCHAG00000008762"," si:dkey-152b24.6","ENSCHAG00000008762",NA,"protein_coding","Atlantic herring",11,6.041191,"si:dkey-152b24.6 [Source:ZFIN;Acc:ZDB-GENE-100922-31]",42.19,1,1260,882,882,NA,NA,2
"ENSCHAG00000008783"," tmem176l.4","ENSCHAG00000008783",105891873,"protein_coding","Atlantic herring",11,6.045506,"uncharacterized LOC105891873 [Source:NCBI gene;Acc:105891873]",39.25,1,4741,717,2995,129.5,2016,7
"ENSCHAG00000008787"," rpz4","ENSCHAG00000008787",105891872,"protein_coding","Atlantic herring",11,6.059764,"uncharacterized LOC105891872 [Source:NCBI gene;Acc:105891872]",52.62,1,1181,1182,1182,NA,NA,1
"ENSCHAG00000008789"," rpz5","ENSCHAG00000008789",105891872,"protein_coding","Atlantic herring",11,6.063903,"uncharacterized LOC105891872 [Source:NCBI gene;Acc:105891872]",52.12,1,1181,1182,1182,NA,NA,1
"ENSCHAG00000008797"," rpz6","ENSCHAG00000008797",105891878,"protein_coding","Atlantic herring",11,6.083023,"uncharacterized LOC105891878 [Source:NCBI gene;Acc:105891878]",54.85,1,1184,1185,1185,NA,NA,1
"ENSCHAG00000008914"," rpz","ENSCHAG00000008914",105891956,"protein_coding","Atlantic herring",11,6.095736,"uncharacterized LOC105891956 [Source:NCBI gene;Acc:105891956]",63.64,1,692,693,693,NA,NA,1
"ENSCHAG00000008923"," rpz2","ENSCHAG00000008923",105891957,"protein_coding","Atlantic herring",11,6.097213,"uncharacterized LOC105891957 [Source:NCBI gene;Acc:105891957]",54.77,1,680,681,681,NA,NA,1
"ENSCHAG00000022242"," tapbpl","ENSCHAG00000022242",105912970,"protein_coding","Atlantic herring",11,11.232128,"tapasin-related protein-like [Source:NCBI gene;Acc:105912970]",39.87,3,18587,1326,2210,45,933,7
"ENSCHAG00000022271"," tapbpl","ENSCHAG00000022271",NA,"protein_coding","Atlantic herring",11,11.244463,"TAP binding protein like [Source:ZFIN;Acc:ZDB-GENE-121003-1]",44.75,1,4149,1020,1020,NA,NA,6
"ENSCHAG00000022298"," rpl18","ENSCHAG00000022298",105913001,"protein_coding","Atlantic herring",11,11.261519,"ribosomal protein L18 [Source:NCBI gene;Acc:105913001]",42.96,2,4305,567,636,NA,68,7
"ENSCHAG00000022338"," odr4","ENSCHAG00000022338",NA,"protein_coding","Atlantic herring",11,11.267226,"odr-4 GPCR localization factor homolog [Source:ZFIN;Acc:ZDB-GENE-080502-1]",52.33,1,1520,1122,1122,NA,NA,2
"ENSCHAG00000022350"," si:ch211-120k19.1","ENSCHAG00000022350",NA,"protein_coding","Atlantic herring",11,11.26931,"si:ch211-120k19.1 [Source:ZFIN;Acc:ZDB-GENE-100922-282]",45.76,1,1155,501,501,NA,NA,4
"ENSCHAG00000022372"," myh14","ENSCHAG00000022372",NA,"protein_coding","Atlantic herring",11,11.281371,"myosin, heavy chain 14, non-muscle [Source:ZFIN;Acc:ZDB-GENE-100921-1]",47.35,1,36758,5850,6410,115.5,326,43
"ENSCHAG00000022390"," kcnj14","ENSCHAG00000022390",105912974,"protein_coding","Atlantic herring",11,11.319098,"inward rectifier potassium channel 2-like [Source:NCBI gene;Acc:105912974]",49.56,1,7785,1659,4517,NA,2857,3
"ENSCHAG00000022396"," uts2r3","ENSCHAG00000022396",NA,"protein_coding","Atlantic herring",11,11.352548,"urotensin-2 receptor 3 [Source:ZFIN;Acc:ZDB-GENE-100922-123]",60.32,1,1443,1086,1086,NA,NA,2
"ENSCHAG00000022430"," NDUFV1","ENSCHAG00000022430",105913003,"protein_coding","Atlantic herring",11,11.374524,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial-like [Source:NCBI gene;Acc:105913003]",43.22,6,6489,1363.5,1422.5,NA,58,10
"ENSCHAG00000022741"," zbtb7b","ENSCHAG00000022741",NA,"protein_coding","Atlantic herring",11,11.384466,"zinc finger and BTB domain containing 7B [Source:ZFIN;Acc:ZDB-GENE-040426-1134]",45.34,1,24368,1662,2311,323.5,NA,3
"ENSCHAG00000002526"," pklr","ENSCHAG00000002526",105913004,"protein_coding","Atlantic herring",11,11.443372,"pyruvate kinase PKM-like [Source:NCBI gene;Acc:105913004]",46.78,7,22968,1633.5,2170.5,158.5,482,11
"ENSCHAG00000004600"," cyp11c1","ENSCHAG00000004600",NA,"protein_coding","Atlantic herring",11,11.466917,"cytochrome P450, family 11, subfamily C, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-070828-1]",47.58,1,7109,1608,1608,NA,NA,9
"ENSCHAG00000005172"," clk2b","ENSCHAG00000005172",105913002,"protein_coding","Atlantic herring",11,11.485539,"dual specificity protein kinase CLK2-like [Source:NCBI gene;Acc:105913002]",43.89,10,9446,1137,1870,462,837,11.5
"ENSCHAG00000015189"," ascc3","ENSCHAG00000015189",NA,"protein_coding","Atlantic herring",11,16.122206,"activating signal cointegrator 1 complex subunit 3 [Source:NCBI gene;Acc:100332599]",46.04,8,170548,6606,8212,163.5,1276,40.5
"ENSCHAG00000015763"," sim1a","ENSCHAG00000015763",NA,"protein_coding","Atlantic herring",11,16.296337,"SIM bHLH transcription factor 1a [Source:NCBI gene;Acc:260351]",44.87,1,16779,2259,2259,NA,NA,12
"ENSCHAG00000015846"," cyb5r4","ENSCHAG00000015846",NA,"protein_coding","Atlantic herring",11,16.374182,"cytochrome b5 reductase 4 [Source:NCBI gene;Acc:553685]",42.8,2,33461,324,1393,37,93,10
"ENSCHAG00000012874"," sppl3","ENSCHAG00000012874",105891166,"protein_coding","Atlantic herring",12,14.893383,"signal peptide peptidase like 3 [Source:NCBI gene;Acc:105891166]",42.67,5,114376,1101,3054,NA,1982,9
"ENSCHAG00000013313"," GNAZ","ENSCHAG00000013313",105913075,"protein_coding","Atlantic herring",12,15.054406,"G protein subunit alpha z [Source:NCBI gene;Acc:105913075]",44.93,1,15717,1068,3261,833,1358,2
"ENSCHAG00000013326"," rab36","ENSCHAG00000013326",NA,"protein_coding","Atlantic herring",12,15.076597,"RAB36, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-040910-5]",40.16,2,5597,795,1720,215.5,491,10.5
"ENSCHAG00000013405"," depdc5","ENSCHAG00000013405",NA,"protein_coding","Atlantic herring",12,15.083098,"DEP domain containing 5, GATOR1 subcomplex subunit [Source:ZFIN;Acc:ZDB-GENE-091204-356]",42.89,10,46496,3735,4909,25,239,37
"ENSCHAG00000013902"," ywhah","ENSCHAG00000013902",105913331,"protein_coding","Atlantic herring",12,15.130997,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:NCBI gene;Acc:105913331]",51.31,1,3480,741,2511,769,999,2
"ENSCHAG00000013934"," slc5a1","ENSCHAG00000013934",105913283,"protein_coding","Atlantic herring",12,15.136985,"sodium/glucose cotransporter 1-like [Source:NCBI gene;Acc:105913283]",42.55,10,14795,1944,2226,71,263,15
"ENSCHAG00000015736"," RNF208","ENSCHAG00000015736",NA,"protein_coding","Atlantic herring",12,15.165701,"ring finger protein 208 [Source:HGNC Symbol;Acc:HGNC:25420]",64.78,1,1044,786,786,NA,NA,4
"ENSCHAG00000015772"," fam166b","ENSCHAG00000015772",NA,"protein_coding","Atlantic herring",12,15.178455,"family with sequence similarity 166 member B [Source:NCBI gene;Acc:100009651]",43.11,1,4012,870,1366,NA,495,6
"ENSCHAG00000017948"," UNC13B","ENSCHAG00000017948",NA,"protein_coding","Atlantic herring",12,15.219502,"unc-13 homolog B [Source:HGNC Symbol;Acc:HGNC:12566]",44.25,9,75123,4680,5683,NA,1002,36
"ENSCHAG00000022181"," atp5fa1","ENSCHAG00000022181",105902559,"protein_coding","Atlantic herring",12,22.605153,"methyl-CpG-binding domain protein 2-like [Source:NCBI gene;Acc:105902559]",44.76,8,168711,1566,1747,292,138,10
"ENSCHAG00000022825"," C9orf78","ENSCHAG00000022825",NA,"protein_coding","Atlantic herring",12,22.696257,"chromosome 9 open reading frame 78 [Source:HGNC Symbol;Acc:HGNC:24932]",41.98,1,2293,903,903,NA,NA,9
"ENSCHAG00000022910"," usp20","ENSCHAG00000022910",105911089,"protein_coding","Atlantic herring",12,22.699062,"ubiquitin specific peptidase 20 [Source:NCBI gene;Acc:105911089]",43.32,7,24754,2595,4303.5,198,742,23
"ENSCHAG00000023799"," ptges","ENSCHAG00000023799",105911087,"protein_coding","Atlantic herring",12,22.731807,"prostaglandin E synthase [Source:NCBI gene;Acc:105911087]",42.65,1,4407,441,2021,339,1239,3
"ENSCHAG00000023900"," thbs4b","ENSCHAG00000023900",105911071,"protein_coding","Atlantic herring",12,22.744817,"thrombospondin-4-B-like [Source:NCBI gene;Acc:105911071]",42.95,8,13767,2736,3318,247,354,20.5
"ENSCHAG00000025640"," zgc:122979","ENSCHAG00000025640",NA,"protein_coding","Atlantic herring",12,22.761756,"zgc:122979 [Source:ZFIN;Acc:ZDB-GENE-051127-45]",48.74,1,2927,1035,1856,280,539,4
"ENSCHAG00000025643"," hwa","ENSCHAG00000025643",NA,"protein_coding","Atlantic herring",12,22.767518,"huluwa [Source:NCBI gene;Acc:555985]",52.86,1,1172,849,849,NA,NA,4
"ENSCHAG00000025721"," loxhd1a","ENSCHAG00000025721",NA,"protein_coding","Atlantic herring",12,22.806884,"lipoxygenase homology domains 1a [Source:ZFIN;Acc:ZDB-GENE-091112-20]",43.64,4,28450,5938.5,5938.5,NA,NA,39.5
"ENSCHAG00000025847"," tor1","ENSCHAG00000025847",NA,"protein_coding","Atlantic herring",12,22.837977,"torsin family 1 [Source:ZFIN;Acc:ZDB-GENE-080917-50]",39.69,3,4685,840,1927,NA,1086,7
"ENSCHAG00000025862"," nsa2","ENSCHAG00000025862",NA,"protein_coding","Atlantic herring",12,22.843909,"NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]",45.14,1,1911,663,909,NA,245,5
"ENSCHAG00000025865"," spout1","ENSCHAG00000025865",NA,"protein_coding","Atlantic herring",12,22.847473,"SPOUT domain containing methyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-040912-53]",46.03,3,5683,1161,1230,191,314,11
"ENSCHAG00000025897"," rpl28","ENSCHAG00000025897",105911097,"protein_coding","Atlantic herring",12,22.871513,"ribosomal protein L28 [Source:NCBI gene;Acc:105911097]",44.97,1,1451,417,417,NA,NA,4
"ENSCHAG00000025906"," pdcl","ENSCHAG00000025906",NA,"protein_coding","Atlantic herring",12,22.877391,"phosducin-like [Source:ZFIN;Acc:ZDB-GENE-030131-2365]",45.48,1,5291,930,2657,290,1144,4
"ENSCHAG00000025911"," rpl37","ENSCHAG00000025911",NA,"protein_coding","Atlantic herring",12,22.882794,"ribosomal protein L37 [Source:ZFIN;Acc:ZDB-GENE-040625-39]",40.39,1,2341,294,529,190,43,4
"ENSCHAG00000025920"," st8sia5","ENSCHAG00000025920",NA,"protein_coding","Atlantic herring",12,22.889585,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:ZFIN;Acc:ZDB-GENE-060322-8]",44.16,3,13252,1239,4727,705,2781,8
"ENSCHAG00000025936"," loxhd1a","ENSCHAG00000025936",NA,"protein_coding","Atlantic herring",12,22.917782,"lipoxygenase homology domains 1a [Source:ZFIN;Acc:ZDB-GENE-091112-20]",44.29,1,14924,2751,2751,NA,NA,17
"ENSCHAG00000025971"," C18orf25","ENSCHAG00000025971",105911113,"protein_coding","Atlantic herring",12,22.955003,"chromosome unknown open reading frame, human C18orf25 [Source:NCBI gene;Acc:105911113]",43.08,2,19471,1002,3176,184.5,2466,4
"ENSCHAG00000025974"," si:ch73-29c22.1","ENSCHAG00000025974",NA,"protein_coding","Atlantic herring",12,22.976835,"si:ch73-29c22.1 [Source:ZFIN;Acc:ZDB-GENE-091204-309]",42.63,1,3424,984,1628,193,449,8
"ENSCHAG00000025977"," spout1","ENSCHAG00000025977",105911075,"protein_coding","Atlantic herring",12,22.982967,"SPOUT domain containing methyltransferase 1 [Source:NCBI gene;Acc:105911075]",40.89,1,3230,1203,1315,NA,111,12
"ENSCHAG00000025990"," nsa2","ENSCHAG00000025990",NA,"protein_coding","Atlantic herring",12,22.985548,"NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]",40.59,1,4320,972,2398,964,460,5
"ENSCHAG00000025993"," tor1","ENSCHAG00000025993",NA,"protein_coding","Atlantic herring",12,22.988958,"torsin family 1 [Source:ZFIN;Acc:ZDB-GENE-080917-50]",40.8,2,6153,1002,3072,490,1087,5.5
"ENSCHAG00000025999"," st6galnac6","ENSCHAG00000025999",105911082,"protein_coding","Atlantic herring",12,22.998836,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6 [Source:NCBI gene;Acc:105911082]",43.41,1,3818,924,1542,308,NA,6
"ENSCHAG00000026229"," rictorb","ENSCHAG00000026229",NA,"protein_coding","Atlantic herring",12,24.795276,"RPTOR independent companion of MTOR, complex 2b [Source:ZFIN;Acc:ZDB-GENE-070810-5]",46.56,4,46941,4941,5276,103.5,141,38.5
"ENSCHAG00000026445"," fybb","ENSCHAG00000026445",NA,"protein_coding","Atlantic herring",12,24.842411,"FYN binding protein b [Source:ZFIN;Acc:ZDB-GENE-091204-85]",43.08,2,15459,1410,3498,492,72,12
"ENSCHAG00000026451"," ccdc80l2","ENSCHAG00000026451",NA,"protein_coding","Atlantic herring",12,24.862091,"coiled-coil domain containing 80 like 2 [Source:ZFIN;Acc:ZDB-GENE-091118-63]",49.37,1,2468,1461,1710,248,NA,3
"ENSCHAG00000026492"," nnt","ENSCHAG00000026492",NA,"protein_coding","Atlantic herring",12,24.868107,"nicotinamide nucleotide transhydrogenase [Source:ZFIN;Acc:ZDB-GENE-040426-2592]",48.76,10,41462,2862,3688,197,229,22
"ENSCHAG00000026910"," fgf10a","ENSCHAG00000026910",NA,"protein_coding","Atlantic herring",12,24.952684,"fibroblast growth factor 10a [Source:ZFIN;Acc:ZDB-GENE-030715-1]",48.42,1,22172,723,1536,NA,812,3
"ENSCHAG00000026917"," rai14","ENSCHAG00000026917",NA,"protein_coding","Atlantic herring",12,25.005174,"retinoic acid induced 14 [Source:ZFIN;Acc:ZDB-GENE-040718-235]",44.9,2,38654,2967,3967,NA,999,13.5
"ENSCHAG00000026939"," rxfp3","ENSCHAG00000026939",105909011,"protein_coding","Atlantic herring",12,25.08014,"relaxin family peptide receptor 3 [Source:NCBI gene;Acc:105909011]",44.92,1,1259,1260,1260,NA,NA,1
"ENSCHAG00000026941"," slc45a2","ENSCHAG00000026941",NA,"protein_coding","Atlantic herring",12,25.081926,"solute carrier family 45 member 2 [Source:ZFIN;Acc:ZDB-GENE-050208-97]",44.05,1,20946,1722,2190,394,72,7
"ENSCHAG00000027294"," pde6b","ENSCHAG00000027294",105909046,"protein_coding","Atlantic herring",12,25.187381,"phosphodiesterase 6B [Source:NCBI gene;Acc:105909046]",41.91,10,8565,2506.5,2506.5,NA,NA,23
"ENSCHAG00000027680"," rbp4l","ENSCHAG00000027680",105909220,"protein_coding","Atlantic herring",12,25.201361,"purpurin-like [Source:NCBI gene;Acc:105909220]",47.68,3,2698,591,1869,374.5,469,5
"ENSCHAG00000027681"," slc26a1","ENSCHAG00000027681",105909050,"protein_coding","Atlantic herring",12,25.211894,"solute carrier family 26 member 1 [Source:NCBI gene;Acc:105909050]",48.42,1,2506,2142,2325,26,155,2
"ENSCHAG00000027682"," zgc:86764","ENSCHAG00000027682",NA,"protein_coding","Atlantic herring",12,25.21549,"zgc:86764 [Source:ZFIN;Acc:ZDB-GENE-040718-435]",44.6,2,10300,1603.5,2239.5,109,525,12.5
"ENSCHAG00000027683"," si:dkey-247m21.3","ENSCHAG00000027683",NA,"protein_coding","Atlantic herring",12,25.226427,"si:dkey-247m21.3 [Source:ZFIN;Acc:ZDB-GENE-091204-249]",43.79,2,26826,1257,2786,263.5,999,7.5
"ENSCHAG00000000454"," dusp4","ENSCHAG00000000454",NA,"protein_coding","Atlantic herring",12,25.32693,"dual specificity phosphatase 4 [Source:ZFIN;Acc:ZDB-GENE-040426-709]",43.44,2,8231,1236,5180,697,3287,4.5
"ENSCHAG00000004528"," PPTC7","ENSCHAG00000004528",NA,"protein_coding","Atlantic herring",12,25.436338,"protein phosphatase targeting COQ7 [Source:HGNC Symbol;Acc:HGNC:30695]",49.76,1,9351,813,2152,NA,1338,6
"ENSCHAG00000004587"," ppp1r3b","ENSCHAG00000004587",NA,"protein_coding","Atlantic herring",12,25.45073,"protein phosphatase 1, regulatory subunit 3B [Source:NCBI gene;Acc:327285]",50.48,1,1148,909,909,NA,NA,2
"ENSCHAG00000004628"," tnksa","ENSCHAG00000004628",NA,"protein_coding","Atlantic herring",12,25.46306,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase a [Source:ZFIN;Acc:ZDB-GENE-030131-7450]",48.88,1,82736,1416,2754,350,986,11
"ENSCHAG00000001666"," rassf2b","ENSCHAG00000001666",NA,"protein_coding","Atlantic herring",12,27.960286,"Ras association domain family member 2b [Source:ZFIN;Acc:ZDB-GENE-041221-6]",47.2,1,8092,876,2570,629,1063,7
"ENSCHAG00000001684"," prnpb","ENSCHAG00000001684",NA,"protein_coding","Atlantic herring",12,27.979097,"prion protein b [Source:ZFIN;Acc:ZDB-GENE-041221-2]",63.14,1,1749,1383,1383,NA,NA,5
"ENSCHAG00000001727"," si:dkey-81j8.6","ENSCHAG00000001727",NA,"protein_coding","Atlantic herring",12,27.983932,"si:dkey-81j8.6 [Source:ZFIN;Acc:ZDB-GENE-091116-12]",47.38,2,25354,4372.5,5101.5,562,165,15
"ENSCHAG00000001775"," letm2","ENSCHAG00000001775",NA,"protein_coding","Atlantic herring",12,28.014372,"leucine zipper-EF-hand containing transmembrane protein 2 [Source:ZFIN;Acc:ZDB-GENE-090521-4]",50.12,2,14423,1482,2772,74,970,11.5
"ENSCHAG00000001902"," nsd3","ENSCHAG00000001902",NA,"protein_coding","Atlantic herring",12,28.036524,"nuclear receptor binding SET domain protein 3 [Source:ZFIN;Acc:ZDB-GENE-050324-2]",48.01,7,40746,4506,4932,212,NA,23
"ENSCHAG00000004777"," plpp5","ENSCHAG00000004777",NA,"protein_coding","Atlantic herring",12,28.083043,"phospholipid phosphatase 5 [Source:ZFIN;Acc:ZDB-GENE-040704-54]",47.88,1,19436,807,3106,32,2265,7
"ENSCHAG00000017624"," plek","ENSCHAG00000017624",NA,"protein_coding","Atlantic herring",13,21.977855,"pleckstrin [Source:ZFIN;Acc:ZDB-GENE-040426-1506]",40.35,1,3342,651,1988,NA,1336,6
"ENSCHAG00000017672"," meis1b","ENSCHAG00000017672",105893490,"protein_coding","Atlantic herring",13,22.121256,"Meis homeobox 1 [Source:NCBI gene;Acc:105893490]",47.34,7,75573,1165.5,2111,635,472.5,11
"ENSCHAG00000001434"," wdpcp","ENSCHAG00000001434",NA,"protein_coding","Atlantic herring",13,22.69191,"WD repeat containing planar cell polarity effector [Source:ZFIN;Acc:ZDB-GENE-100405-4]",47.92,5,68825,2088,3241,436.5,277,16
"ENSCHAG00000001812"," ehbp1","ENSCHAG00000001812",NA,"protein_coding","Atlantic herring",13,22.778374,"EH domain binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-091006-4]",49.3,3,156173,3198,3198,NA,NA,21
"ENSCHAG00000002175"," b3gnt2b","ENSCHAG00000002175",NA,"protein_coding","Atlantic herring",13,22.973715,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2b [Source:ZFIN;Acc:ZDB-GENE-050913-158]",59.52,1,1538,1056,1056,NA,NA,5
"ENSCHAG00000001687"," camk2g2","ENSCHAG00000001687",NA,"protein_coding","Atlantic herring",13,26.219567,"calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma 2 [Source:ZFIN;Acc:ZDB-GENE-070323-2]",50.01,10,89018,1540.5,5178.5,360,1637.5,17
"ENSCHAG00000002649"," ndst2a","ENSCHAG00000002649",NA,"protein_coding","Atlantic herring",13,26.330608,"N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2a [Source:ZFIN;Acc:ZDB-GENE-060810-182]",51.88,7,93828,2715,5836,133,2137,14
"ENSCHAG00000005956"," zswim8","ENSCHAG00000005956",NA,"protein_coding","Atlantic herring",13,26.463142,"zinc finger, SWIM-type containing 8 [Source:ZFIN;Acc:ZDB-GENE-050320-59]",50.31,8,41739,5430,7179,42,1748,29.5
"ENSCHAG00000011630"," si:ch211-51a6.2","ENSCHAG00000011630",NA,"protein_coding","Atlantic herring",13,26.510332,"si:ch211-51a6.2 [Source:ZFIN;Acc:ZDB-GENE-090313-118]",48.33,3,22454,2457,2470,342.5,NA,13
"ENSCHAG00000011676"," chchd1","ENSCHAG00000011676",NA,"protein_coding","Atlantic herring",13,26.534698,"coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-060810-176]",42.62,2,2343,369,592,177,391.5,2.5
"ENSCHAG00000011690"," si:dkey-191g9.5","ENSCHAG00000011690",NA,"protein_coding","Atlantic herring",13,26.544495,"si:dkey-191g9.5 [Source:ZFIN;Acc:ZDB-GENE-090313-217]",48.75,2,17089,1683,2928,719,524,14
"ENSCHAG00000011754"," si:dkey-191g9.7","ENSCHAG00000011754",NA,"protein_coding","Atlantic herring",13,26.577677,"si:dkey-191g9.7 [Source:ZFIN;Acc:ZDB-GENE-141216-135]",69.65,1,1574,1575,1575,NA,NA,1
"ENSCHAG00000011767"," polr1c","ENSCHAG00000011767",NA,"protein_coding","Atlantic herring",13,26.584165,"RNA polymerase I and III subunit C [Source:ZFIN;Acc:ZDB-GENE-040426-1495]",43.21,7,6171,1038,1720,65,681,9
"ENSCHAG00000012037"," ldb1a","ENSCHAG00000012037",105900301,"protein_coding","Atlantic herring",13,26.593787,"LIM domain binding 1 [Source:NCBI gene;Acc:105900301]",46.74,4,22630,1239,2110,73,NA,11
"ENSCHAG00000017646"," kif26ba","ENSCHAG00000017646",NA,"protein_coding","Atlantic herring",14,3.091642,"kinesin family member 26Ba [Source:ZFIN;Acc:ZDB-GENE-070521-4]",49.67,1,49119,4824,6184,79.5,968,11
"ENSCHAG00000017656"," smyd3","ENSCHAG00000017656",NA,"protein_coding","Atlantic herring",14,3.146101,"SET and MYND domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-051120-138]",48.32,3,264909,1209,2095,311,651,10
"ENSCHAG00000018255"," fgfr3","ENSCHAG00000018255",NA,"protein_coding","Atlantic herring",14,13.593963,"fibroblast growth factor receptor 3 [Source:NCBI gene;Acc:58129]",46.35,10,54712,2433,4634.5,661,1756,16.5
"ENSCHAG00000022579"," letm1","ENSCHAG00000022579",NA,"protein_coding","Atlantic herring",14,13.689878,"leucine zipper-EF-hand containing transmembrane protein 1 [Source:NCBI gene;Acc:570745]",45.57,4,19964,2172,2172,NA,NA,12
"ENSCHAG00000022726"," nsd2","ENSCHAG00000022726",NA,"protein_coding","Atlantic herring",14,13.720964,"nuclear receptor binding SET domain protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-2581]",44.07,4,22741,1743,5025,148,288,22
"ENSCHAG00000005071"," gphnb","ENSCHAG00000005071",NA,"protein_coding","Atlantic herring",15,18.192016,"gephyrin b [Source:ZFIN;Acc:ZDB-GENE-070705-4]",45.22,8,95489,2410.5,3836.5,NA,1425,22
"ENSCHAG00000011859"," atp6v1d","ENSCHAG00000011859",105907319,"protein_coding","Atlantic herring",15,18.286696,"ATPase H+ transporting V1 subunit D [Source:NCBI gene;Acc:105907319]",43.27,3,33453,726,1601,221,874,9
"ENSCHAG00000011960"," mpp5b","ENSCHAG00000011960",NA,"protein_coding","Atlantic herring",15,18.293105,"membrane protein, palmitoylated 5b (MAGUK p55 subfamily member 5) [Source:ZFIN;Acc:ZDB-GENE-060531-2]",44.59,1,20975,2034,2168,133,NA,14
"ENSCHAG00000011974"," eif2s1b","ENSCHAG00000011974",105907328,"protein_coding","Atlantic herring",15,18.320669,"eukaryotic translation initiation factor 2 subunit alpha [Source:NCBI gene;Acc:105907328]",43.1,2,4083,948,1319,184.5,NA,7
"ENSCHAG00000012039"," rbm25b","ENSCHAG00000012039",105907309,"protein_coding","Atlantic herring",15,18.326086,"RNA binding motif protein 25 [Source:NCBI gene;Acc:105907309]",43.48,4,17977,2337,3177,125,NA,19
"ENSCHAG00000012140"," hsp90ab1","ENSCHAG00000012140",NA,"protein_coding","Atlantic herring",15,18.344078,"heat shock protein 90, alpha (cytosolic), class A member 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-031001-3]",43.56,9,10042,2169,3849,291,1676,12
"ENSCHAG00000014218"," kif13bb","ENSCHAG00000014218",NA,"protein_coding","Atlantic herring",15,18.364247,"kinesin family member 13Bb [Source:ZFIN;Acc:ZDB-GENE-090908-5]",45.13,8,34496,5322,5724,200,916,38
"ENSCHAG00000015071"," elp3","ENSCHAG00000015071",105907329,"protein_coding","Atlantic herring",15,18.39927,"elongator acetyltransferase complex subunit 3 [Source:NCBI gene;Acc:105907329]",45.06,1,14647,1647,2351,192,510,15
"ENSCHAG00000006365"," actr10","ENSCHAG00000006365",NA,"protein_coding","Atlantic herring",15,26.626266,"actin related protein 10 [Source:ZFIN;Acc:ZDB-GENE-040426-768]",46.44,7,16806,1251,1912,645,188,13
"ENSCHAG00000006545"," PGF","ENSCHAG00000006545",NA,"protein_coding","Atlantic herring",15,26.658871,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",48.53,1,10985,504,1787,534,747,7
