"chr","pos","AF","Effect","Putative_impact","Gene_name","Gene_ID","Feature type"
"chr2",10698510,0.109,"intergenic_region","MODIFIER","ENSCHAG00000020732-ENSCHAG00000020765","ENSCHAG00000020732-ENSCHAG00000020765",""
"chr2",10698544,0.112,"upstream_gene_variant","MODIFIER","ENSCHAG00000020744","ENSCHAG00000020744","protein_coding"
"chr2",10698544,0.112,"upstream_gene_variant","MODIFIER","ENSCHAG00000020732","ENSCHAG00000020732","protein_coding"
"chr2",10698544,0.112,"intergenic_region","MODIFIER","ENSCHAG00000020732-ENSCHAG00000020765","ENSCHAG00000020732-ENSCHAG00000020765",""
"chr2",10698607,0.226,"upstream_gene_variant","MODIFIER","ENSCHAG00000020744","ENSCHAG00000020744","protein_coding"
"chr2",10698607,0.226,"upstream_gene_variant","MODIFIER","ENSCHAG00000020732","ENSCHAG00000020732","protein_coding"
"chr2",10698607,0.226,"intergenic_region","MODIFIER","ENSCHAG00000020732-ENSCHAG00000020765","ENSCHAG00000020732-ENSCHAG00000020765",""
"chr2",10699241,0.052,"upstream_gene_variant","MODIFIER","ENSCHAG00000020744","ENSCHAG00000020744","protein_coding"
"chr2",10699241,0.052,"upstream_gene_variant","MODIFIER","ENSCHAG00000020732","ENSCHAG00000020732","protein_coding"
"chr2",10699241,0.052,"intergenic_region","MODIFIER","ENSCHAG00000020732-ENSCHAG00000020765","ENSCHAG00000020732-ENSCHAG00000020765",""
"chr2",10699249,0.055,"upstream_gene_variant","MODIFIER","ENSCHAG00000020744","ENSCHAG00000020744","protein_coding"
"chr2",10699249,0.055,"upstream_gene_variant","MODIFIER","ENSCHAG00000020732","ENSCHAG00000020732","protein_coding"
"chr2",10699249,0.055,"intergenic_region","MODIFIER","ENSCHAG00000020732-ENSCHAG00000020765","ENSCHAG00000020732-ENSCHAG00000020765",""
"chr2",10699250,0.056,"upstream_gene_variant","MODIFIER","ENSCHAG00000020744","ENSCHAG00000020744","protein_coding"
"chr2",10699250,0.056,"upstream_gene_variant","MODIFIER","ENSCHAG00000020732","ENSCHAG00000020732","protein_coding"
"chr2",10699250,0.056,"intergenic_region","MODIFIER","ENSCHAG00000020732-ENSCHAG00000020765","ENSCHAG00000020732-ENSCHAG00000020765",""
"chr2",10699274,0.058,"upstream_gene_variant","MODIFIER","ENSCHAG00000020744","ENSCHAG00000020744","protein_coding"
"chr2",10699274,0.058,"upstream_gene_variant","MODIFIER","ENSCHAG00000020732","ENSCHAG00000020732","protein_coding"
"chr2",10699274,0.058,"intergenic_region","MODIFIER","ENSCHAG00000020732-ENSCHAG00000020765","ENSCHAG00000020732-ENSCHAG00000020765",""
"chr2",10699335,0.072,"upstream_gene_variant","MODIFIER","ENSCHAG00000020744","ENSCHAG00000020744","protein_coding"
"chr2",10699335,0.072,"upstream_gene_variant","MODIFIER","ENSCHAG00000020732","ENSCHAG00000020732","protein_coding"
"chr2",10699335,0.072,"intergenic_region","MODIFIER","ENSCHAG00000020732-ENSCHAG00000020765","ENSCHAG00000020732-ENSCHAG00000020765",""
"chr2",10699800,0.099,"upstream_gene_variant","MODIFIER","ENSCHAG00000020744","ENSCHAG00000020744","protein_coding"
"chr2",10699800,0.099,"upstream_gene_variant","MODIFIER","ENSCHAG00000020732","ENSCHAG00000020732","protein_coding"
"chr2",10699800,0.099,"intergenic_region","MODIFIER","ENSCHAG00000020732-ENSCHAG00000020765","ENSCHAG00000020732-ENSCHAG00000020765",""
"chr2",10699869,0.058,"upstream_gene_variant","MODIFIER","ENSCHAG00000020744","ENSCHAG00000020744","protein_coding"
"chr2",10699869,0.058,"upstream_gene_variant","MODIFIER","ENSCHAG00000020732","ENSCHAG00000020732","protein_coding"
"chr2",10699869,0.058,"intergenic_region","MODIFIER","ENSCHAG00000020732-ENSCHAG00000020765","ENSCHAG00000020732-ENSCHAG00000020765",""
"chr3",17611297,0.06,"intergenic_region","MODIFIER","snapc5-map2k1","ENSCHAG00000000160-ENSCHAG00000000220",""
"chr3",17616125,0.073,"intergenic_region","MODIFIER","snapc5-map2k1","ENSCHAG00000000160-ENSCHAG00000000220",""
"chr3",17620956,0.089,"intergenic_region","MODIFIER","snapc5-map2k1","ENSCHAG00000000160-ENSCHAG00000000220",""
"chr3",17621019,0.052,"intergenic_region","MODIFIER","snapc5-map2k1","ENSCHAG00000000160-ENSCHAG00000000220",""
"chr3",17655515,0.06,"upstream_gene_variant","MODIFIER","map2k1","ENSCHAG00000000220","protein_coding"
"chr3",17655515,0.06,"upstream_gene_variant","MODIFIER","ENSCHAG00000000247","ENSCHAG00000000247","scaRNA"
"chr3",17655515,0.06,"intergenic_region","MODIFIER","map2k1-ENSCHAG00000000247","ENSCHAG00000000220-ENSCHAG00000000247",""
"chr3",17678006,0.052,"intergenic_region","MODIFIER","ENSCHAG00000000247-megf11","ENSCHAG00000000247-ENSCHAG00000000584",""
"chr3",17771452,0.077,"intron_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17774632,0.088,"intron_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17791095,0.123,"intron_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17798647,0.138,"intron_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17798662,0.155,"intron_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17798680,0.16,"intron_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17817566,0.057,"intron_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17822411,0.134,"downstream_gene_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17828322,0.068,"intron_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17828323,0.068,"intron_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17828350,0.106,"intron_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17833281,0.055,"downstream_gene_variant","MODIFIER","megf11","ENSCHAG00000000584","protein_coding"
"chr3",17833281,0.055,"downstream_gene_variant","MODIFIER","rab11a","ENSCHAG00000002433","protein_coding"
"chr3",17833281,0.055,"intergenic_region","MODIFIER","megf11-rab11a","ENSCHAG00000000584-ENSCHAG00000002433",""
"chr3",17849076,0.066,"5_prime_UTR_variant","MODIFIER","dennd4a","ENSCHAG00000003270","protein_coding"
"chr3",17849076,0.066,"upstream_gene_variant","MODIFIER","rab11a","ENSCHAG00000002433","protein_coding"
"chr3",17853209,1,"intron_variant","MODIFIER","dennd4a","ENSCHAG00000003270","protein_coding"
"chr3",17898797,0.601,"intron_variant","MODIFIER","dennd4a","ENSCHAG00000003270","protein_coding"
"chr3",17898797,0.601,"intron_variant","MODIFIER","slc24a1","ENSCHAG00000003677","protein_coding"
"chr3",31500128,0.081,"start_lost","HIGH","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31501041,0.103,"upstream_gene_variant","MODIFIER","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31503600,0.149,"upstream_gene_variant","MODIFIER","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31503611,0.08,"upstream_gene_variant","MODIFIER","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31503616,0.081,"upstream_gene_variant","MODIFIER","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31503649,0.071,"upstream_gene_variant","MODIFIER","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31505249,0.061,"upstream_gene_variant","MODIFIER","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31506211,0.06,"upstream_gene_variant","MODIFIER","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31506211,0.06,"downstream_gene_variant","MODIFIER","ENSCHAG00000015724","ENSCHAG00000015724","protein_coding"
"chr3",31507541,0.132,"synonymous_variant","LOW","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31507541,0.132,"downstream_gene_variant","MODIFIER","ENSCHAG00000015724","ENSCHAG00000015724","protein_coding"
"chr3",31507564,0.063,"upstream_gene_variant","MODIFIER","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31507564,0.063,"downstream_gene_variant","MODIFIER","ENSCHAG00000015724","ENSCHAG00000015724","protein_coding"
"chr3",31507564,0.063,"intergenic_region","MODIFIER","ENSCHAG00000015577-ENSCHAG00000015724","ENSCHAG00000015577-ENSCHAG00000015724",""
"chr3",31511125,0.081,"missense_variant","MODERATE","ENSCHAG00000015724","ENSCHAG00000015724","protein_coding"
"chr3",31511125,0.081,"upstream_gene_variant","MODIFIER","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31511125,0.081,"downstream_gene_variant","MODIFIER","ENSCHAG00000015739","ENSCHAG00000015739","protein_coding"
"chr3",31512038,0.075,"upstream_gene_variant","MODIFIER","ENSCHAG00000015577","ENSCHAG00000015577","protein_coding"
"chr3",31512038,0.075,"upstream_gene_variant","MODIFIER","ENSCHAG00000015724","ENSCHAG00000015724","protein_coding"
"chr3",31512038,0.075,"downstream_gene_variant","MODIFIER","ENSCHAG00000015739","ENSCHAG00000015739","protein_coding"
"chr3",31512038,0.075,"intergenic_region","MODIFIER","ENSCHAG00000015724-ENSCHAG00000015739","ENSCHAG00000015724-ENSCHAG00000015739",""
"chr3",31514038,0.061,"upstream_gene_variant","MODIFIER","ENSCHAG00000015724","ENSCHAG00000015724","protein_coding"
"chr3",31514038,0.061,"upstream_gene_variant","MODIFIER","ENSCHAG00000015739","ENSCHAG00000015739","protein_coding"
"chr3",31514038,0.061,"intergenic_region","MODIFIER","ENSCHAG00000015739-ENSCHAG00000015753","ENSCHAG00000015739-ENSCHAG00000015753",""
"chr3",31514895,0.072,"upstream_gene_variant","MODIFIER","ENSCHAG00000015724","ENSCHAG00000015724","protein_coding"
"chr3",31514895,0.072,"upstream_gene_variant","MODIFIER","ENSCHAG00000015739","ENSCHAG00000015739","protein_coding"
"chr3",31514895,0.072,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31514895,0.072,"intergenic_region","MODIFIER","ENSCHAG00000015739-ENSCHAG00000015753","ENSCHAG00000015739-ENSCHAG00000015753",""
"chr3",31514991,0.157,"upstream_gene_variant","MODIFIER","ENSCHAG00000015724","ENSCHAG00000015724","protein_coding"
"chr3",31514991,0.157,"upstream_gene_variant","MODIFIER","ENSCHAG00000015739","ENSCHAG00000015739","protein_coding"
"chr3",31514991,0.157,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31514991,0.157,"intergenic_region","MODIFIER","ENSCHAG00000015739-ENSCHAG00000015753","ENSCHAG00000015739-ENSCHAG00000015753",""
"chr3",31517189,0.062,"upstream_gene_variant","MODIFIER","ENSCHAG00000015739","ENSCHAG00000015739","protein_coding"
"chr3",31517189,0.062,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31517189,0.062,"intergenic_region","MODIFIER","ENSCHAG00000015739-ENSCHAG00000015753","ENSCHAG00000015739-ENSCHAG00000015753",""
"chr3",31517290,0.072,"upstream_gene_variant","MODIFIER","ENSCHAG00000015739","ENSCHAG00000015739","protein_coding"
"chr3",31517290,0.072,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31517290,0.072,"intergenic_region","MODIFIER","ENSCHAG00000015739-ENSCHAG00000015753","ENSCHAG00000015739-ENSCHAG00000015753",""
"chr3",31517295,0.058,"upstream_gene_variant","MODIFIER","ENSCHAG00000015739","ENSCHAG00000015739","protein_coding"
"chr3",31517295,0.058,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31517295,0.058,"intergenic_region","MODIFIER","ENSCHAG00000015739-ENSCHAG00000015753","ENSCHAG00000015739-ENSCHAG00000015753",""
"chr3",31517597,0.064,"upstream_gene_variant","MODIFIER","ENSCHAG00000015739","ENSCHAG00000015739","protein_coding"
"chr3",31517597,0.064,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31517597,0.064,"intergenic_region","MODIFIER","ENSCHAG00000015739-ENSCHAG00000015753","ENSCHAG00000015739-ENSCHAG00000015753",""
"chr3",31517601,0.067,"upstream_gene_variant","MODIFIER","ENSCHAG00000015739","ENSCHAG00000015739","protein_coding"
"chr3",31517601,0.067,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31517601,0.067,"intergenic_region","MODIFIER","ENSCHAG00000015739-ENSCHAG00000015753","ENSCHAG00000015739-ENSCHAG00000015753",""
"chr3",31518855,0.98,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31518855,0.98,"intergenic_region","MODIFIER","ENSCHAG00000015739-ENSCHAG00000015753","ENSCHAG00000015739-ENSCHAG00000015753",""
"chr3",31520559,0.724,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31520564,0.719,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31520592,0.209,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31520653,0.213,"missense_variant","MODERATE","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31521096,0.057,"missense_variant","MODERATE","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31521551,0.065,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31522393,0.074,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31523483,0.118,"downstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31525508,0.095,"3_prime_UTR_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31530905,0.088,"upstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31530905,0.088,"downstream_gene_variant","MODIFIER","ENSCHAG00000015784","ENSCHAG00000015784","protein_coding"
"chr3",31531174,0.095,"upstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31531174,0.095,"downstream_gene_variant","MODIFIER","ENSCHAG00000015784","ENSCHAG00000015784","protein_coding"
"chr3",31531775,0.067,"downstream_gene_variant","MODIFIER","ENSCHAG00000015784","ENSCHAG00000015784","protein_coding"
"chr3",31531775,0.067,"intron_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31531892,0.381,"downstream_gene_variant","MODIFIER","ENSCHAG00000015784","ENSCHAG00000015784","protein_coding"
"chr3",31531892,0.381,"intron_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31534462,0.092,"missense_variant","MODERATE","ENSCHAG00000015784","ENSCHAG00000015784","protein_coding"
"chr3",31534462,0.092,"intron_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31534468,0.091,"synonymous_variant","LOW","ENSCHAG00000015784","ENSCHAG00000015784","protein_coding"
"chr3",31534468,0.091,"intron_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31538820,0.287,"intron_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31538820,0.287,"intron_variant","MODIFIER","ENSCHAG00000015784","ENSCHAG00000015784","protein_coding"
"chr3",31538847,0.071,"intron_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31538847,0.071,"intron_variant","MODIFIER","ENSCHAG00000015784","ENSCHAG00000015784","protein_coding"
"chr3",31544726,0.063,"upstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31544726,0.063,"downstream_gene_variant","MODIFIER","ENSCHAG00000015794","ENSCHAG00000015794","pseudogene"
"chr3",31544726,0.063,"intergenic_region","MODIFIER","ENSCHAG00000015753-ENSCHAG00000015794","ENSCHAG00000015753-ENSCHAG00000015794",""
"chr3",31547797,0.058,"upstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31547797,0.058,"upstream_gene_variant","MODIFIER","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31547797,0.058,"intron_variant","MODIFIER","ENSCHAG00000015794","ENSCHAG00000015794","pseudogene"
"chr3",31549419,0.07,"upstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31549419,0.07,"upstream_gene_variant","MODIFIER","ENSCHAG00000015794","ENSCHAG00000015794","pseudogene"
"chr3",31549419,0.07,"upstream_gene_variant","MODIFIER","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31549419,0.07,"intergenic_region","MODIFIER","ENSCHAG00000015794-pdcd2l","ENSCHAG00000015794-ENSCHAG00000015799",""
"chr3",31549468,0.086,"upstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31549468,0.086,"upstream_gene_variant","MODIFIER","ENSCHAG00000015794","ENSCHAG00000015794","pseudogene"
"chr3",31549468,0.086,"upstream_gene_variant","MODIFIER","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31549468,0.086,"intergenic_region","MODIFIER","ENSCHAG00000015794-pdcd2l","ENSCHAG00000015794-ENSCHAG00000015799",""
"chr3",31549646,0.114,"upstream_gene_variant","MODIFIER","ENSCHAG00000015753","ENSCHAG00000015753","protein_coding"
"chr3",31549646,0.114,"upstream_gene_variant","MODIFIER","ENSCHAG00000015794","ENSCHAG00000015794","pseudogene"
"chr3",31549646,0.114,"upstream_gene_variant","MODIFIER","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31549646,0.114,"intergenic_region","MODIFIER","ENSCHAG00000015794-pdcd2l","ENSCHAG00000015794-ENSCHAG00000015799",""
"chr3",31550991,0.054,"5_prime_UTR_premature_start_codon_gain_variant","LOW","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31550991,0.054,"upstream_gene_variant","MODIFIER","ENSCHAG00000015794","ENSCHAG00000015794","pseudogene"
"chr3",31550991,0.054,"upstream_gene_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31554154,0.087,"upstream_gene_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31554154,0.087,"intron_variant","MODIFIER","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31559433,0.131,"intron_variant","MODIFIER","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31559433,0.131,"intron_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31561948,0.231,"intron_variant","MODIFIER","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31561948,0.231,"intron_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31564505,0.102,"intron_variant","MODIFIER","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31564505,0.102,"intron_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31565894,0.291,"intron_variant","MODIFIER","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31565894,0.291,"intron_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31571131,0.061,"intron_variant","MODIFIER","pdcd2l","ENSCHAG00000015799","protein_coding"
"chr3",31571131,0.061,"intron_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31583172,0.099,"intron_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31584858,0.07,"intron_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31584862,0.061,"intron_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31598338,0.063,"downstream_gene_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31598338,0.063,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31599881,0.083,"downstream_gene_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31599881,0.083,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31600291,0.08,"downstream_gene_variant","MODIFIER","banp","ENSCHAG00000015817","protein_coding"
"chr3",31600291,0.08,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31606739,0.098,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31606817,0.062,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31607429,0.06,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31607622,0.086,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31609948,0.09,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31649558,0.053,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31668984,0.053,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31695842,0.083,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31727400,0.08,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31728235,0.051,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31739376,0.113,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31741977,0.055,"downstream_gene_variant","MODIFIER","ENSCHAG00000015837","ENSCHAG00000015837","protein_coding"
"chr3",31741977,0.055,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr3",31743851,0.174,"downstream_gene_variant","MODIFIER","ENSCHAG00000015837","ENSCHAG00000015837","protein_coding"
"chr3",31743851,0.174,"intergenic_region","MODIFIER","banp-ENSCHAG00000015837","ENSCHAG00000015817-ENSCHAG00000015837",""
"chr4",19708639,0.078,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19720026,0.105,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19745345,0.051,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19756176,0.416,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19758752,0.114,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19765320,0.07,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19765333,0.125,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19806795,0.122,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19806878,0.216,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19821292,0.051,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19837969,0.058,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19849270,0.055,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19850832,0.095,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19861023,0.112,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19894245,0.998,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19894695,0.249,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19896315,0.088,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19904801,0.332,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19914656,0.266,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19915570,0.053,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19933693,0.174,"upstream_gene_variant","MODIFIER","ENSCHAG00000010532","ENSCHAG00000010532","pseudogene"
"chr4",19933693,0.174,"downstream_gene_variant","MODIFIER","ENSCHAG00000010535","ENSCHAG00000010535","protein_coding"
"chr4",19933693,0.174,"intergenic_region","MODIFIER","camta1a-ENSCHAG00000010532","ENSCHAG00000009617-ENSCHAG00000010532",""
"chr4",19934834,0.101,"upstream_gene_variant","MODIFIER","ENSCHAG00000010549","ENSCHAG00000010549","protein_coding"
"chr4",19934834,0.101,"downstream_gene_variant","MODIFIER","ENSCHAG00000010535","ENSCHAG00000010535","protein_coding"
"chr4",19934834,0.101,"intron_variant","MODIFIER","ENSCHAG00000010532","ENSCHAG00000010532","pseudogene"
"chr4",19941382,0.161,"upstream_gene_variant","MODIFIER","ENSCHAG00000010535","ENSCHAG00000010535","protein_coding"
"chr4",19941382,0.161,"intron_variant","MODIFIER","ENSCHAG00000010549","ENSCHAG00000010549","protein_coding"
"chr4",19941439,0.058,"upstream_gene_variant","MODIFIER","ENSCHAG00000010535","ENSCHAG00000010535","protein_coding"
"chr4",19941439,0.058,"intron_variant","MODIFIER","ENSCHAG00000010549","ENSCHAG00000010549","protein_coding"
"chr4",19944241,0.068,"intron_variant","MODIFIER","ENSCHAG00000010549","ENSCHAG00000010549","protein_coding"
"chr4",19947674,0.135,"intron_variant","MODIFIER","ENSCHAG00000010549","ENSCHAG00000010549","protein_coding"
"chr4",19948269,0.051,"intron_variant","MODIFIER","ENSCHAG00000010549","ENSCHAG00000010549","protein_coding"
"chr4",19952182,0.053,"intron_variant","MODIFIER","ENSCHAG00000010549","ENSCHAG00000010549","protein_coding"
"chr4",19953390,0.051,"intron_variant","MODIFIER","ENSCHAG00000010549","ENSCHAG00000010549","protein_coding"
"chr4",19959167,0.064,"intron_variant","MODIFIER","ENSCHAG00000010549","ENSCHAG00000010549","protein_coding"
"chr4",19964454,0.072,"downstream_gene_variant","MODIFIER","ENSCHAG00000010549","ENSCHAG00000010549","protein_coding"
"chr4",19964454,0.072,"downstream_gene_variant","MODIFIER","ENSCHAG00000010578","ENSCHAG00000010578","protein_coding"
"chr4",19964454,0.072,"intergenic_region","MODIFIER","ENSCHAG00000010549-ENSCHAG00000010578","ENSCHAG00000010549-ENSCHAG00000010578",""
"chr4",19970888,0.124,"upstream_gene_variant","MODIFIER","ENSCHAG00000010578","ENSCHAG00000010578","protein_coding"
"chr4",19970888,0.124,"downstream_gene_variant","MODIFIER","dvl1a","ENSCHAG00000010594","protein_coding"
"chr4",19970888,0.124,"intergenic_region","MODIFIER","ENSCHAG00000010578-dvl1a","ENSCHAG00000010578-ENSCHAG00000010594",""
