"chr","pos","AF","Effect","Putative_impact","Gene_name","Gene_ID","Feature type"
"chr7",23840526,0.087,"intergenic_region","MODIFIER","ENSCHAG00000007006-mvb12bb","ENSCHAG00000007006-ENSCHAG00000007010",""
"chr7",23840819,0.068,"intergenic_region","MODIFIER","ENSCHAG00000007006-mvb12bb","ENSCHAG00000007006-ENSCHAG00000007010",""
"chr7",23841260,0.068,"intergenic_region","MODIFIER","ENSCHAG00000007006-mvb12bb","ENSCHAG00000007006-ENSCHAG00000007010",""
"chr7",23841350,0.068,"intergenic_region","MODIFIER","ENSCHAG00000007006-mvb12bb","ENSCHAG00000007006-ENSCHAG00000007010",""
"chr7",23846627,0.205,"upstream_gene_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23847066,0.102,"upstream_gene_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23860587,0.062,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23864265,0.058,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23865199,0.11,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23865829,0.076,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23879381,0.093,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23880271,0.083,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23885417,0.052,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23886485,0.088,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23897687,0.076,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23898533,0.056,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23899872,0.086,"intron_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23901053,0.077,"3_prime_UTR_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23904636,0.051,"downstream_gene_variant","MODIFIER","mvb12bb","ENSCHAG00000007010","protein_coding"
"chr7",23909250,0.08,"intergenic_region","MODIFIER","mvb12bb-lmx1bb","ENSCHAG00000007010-ENSCHAG00000007017",""
"chr7",23909412,0.091,"intergenic_region","MODIFIER","mvb12bb-lmx1bb","ENSCHAG00000007010-ENSCHAG00000007017",""
"chr7",23910575,0.111,"intergenic_region","MODIFIER","mvb12bb-lmx1bb","ENSCHAG00000007010-ENSCHAG00000007017",""
"chr7",23910600,0.101,"intergenic_region","MODIFIER","mvb12bb-lmx1bb","ENSCHAG00000007010-ENSCHAG00000007017",""
"chr7",23911079,0.096,"intergenic_region","MODIFIER","mvb12bb-lmx1bb","ENSCHAG00000007010-ENSCHAG00000007017",""
"chr7",23912904,0.091,"intergenic_region","MODIFIER","mvb12bb-lmx1bb","ENSCHAG00000007010-ENSCHAG00000007017",""
"chr7",23965540,0.134,"intron_variant","MODIFIER","lmx1bb","ENSCHAG00000007017","protein_coding"
"chr7",24054391,0.063,"intergenic_region","MODIFIER","ENSCHAG00000007119-zbtb34","ENSCHAG00000007119-ENSCHAG00000007135",""
"chr7",24054689,0.448,"intergenic_region","MODIFIER","ENSCHAG00000007119-zbtb34","ENSCHAG00000007119-ENSCHAG00000007135",""
"chr7",24056523,0.1,"intergenic_region","MODIFIER","ENSCHAG00000007119-zbtb34","ENSCHAG00000007119-ENSCHAG00000007135",""
"chr7",24060002,0.081,"intergenic_region","MODIFIER","ENSCHAG00000007119-zbtb34","ENSCHAG00000007119-ENSCHAG00000007135",""
"chr7",24061835,0.091,"intergenic_region","MODIFIER","ENSCHAG00000007119-zbtb34","ENSCHAG00000007119-ENSCHAG00000007135",""
"chr7",24065387,0.103,"intergenic_region","MODIFIER","ENSCHAG00000007119-zbtb34","ENSCHAG00000007119-ENSCHAG00000007135",""
"chr7",24095108,0.072,"downstream_gene_variant","MODIFIER","zbtb34","ENSCHAG00000007135","protein_coding"
"chr7",24095944,0.083,"downstream_gene_variant","MODIFIER","zbtb34","ENSCHAG00000007135","protein_coding"
"chr7",24095962,0.079,"downstream_gene_variant","MODIFIER","zbtb34","ENSCHAG00000007135","protein_coding"
"chr7",24097044,0.067,"downstream_gene_variant","MODIFIER","zbtb34","ENSCHAG00000007135","protein_coding"
"chr7",24102140,0.053,"upstream_gene_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24104052,0.065,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24106351,0.086,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24106580,0.089,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24108739,0.051,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24110458,0.059,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24113733,0.085,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24118705,0.052,"upstream_gene_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24121549,0.064,"upstream_gene_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24124208,0.092,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24124223,0.089,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24124231,0.089,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24124233,0.085,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24124280,0.059,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24125286,0.09,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24131758,0.057,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24138551,0.054,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24140945,0.078,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24145577,0.077,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24147380,0.083,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24147663,0.064,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24150895,0.068,"downstream_gene_variant","MODIFIER","angptl2b","ENSCHAG00000008718","protein_coding"
"chr7",24151059,0.107,"downstream_gene_variant","MODIFIER","angptl2b","ENSCHAG00000008718","protein_coding"
"chr7",24151230,0.057,"downstream_gene_variant","MODIFIER","angptl2b","ENSCHAG00000008718","protein_coding"
"chr7",24154318,0.061,"downstream_gene_variant","MODIFIER","angptl2b","ENSCHAG00000008718","protein_coding"
"chr7",24155324,0.075,"3_prime_UTR_variant","MODIFIER","angptl2b","ENSCHAG00000008718","protein_coding"
"chr7",24157352,0.077,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24167269,0.087,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24168343,0.07,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24175240,0.071,"upstream_gene_variant","MODIFIER","angptl2b","ENSCHAG00000008718","protein_coding"
"chr7",24181589,0.092,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",24182343,0.074,"5_prime_UTR_variant","MODIFIER","angptl2b","ENSCHAG00000008718","protein_coding"
"chr7",24187349,0.058,"upstream_gene_variant","MODIFIER","angptl2b","ENSCHAG00000008718","protein_coding"
"chr7",24189002,0.101,"intron_variant","MODIFIER","ralgps1","ENSCHAG00000007191","protein_coding"
"chr7",25000510,0.088,"downstream_gene_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25008457,0.068,"intron_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25008501,0.114,"intron_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25008529,0.102,"intron_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25008556,0.201,"intron_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25008944,0.121,"intron_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25022309,0.055,"upstream_gene_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25034149,0.071,"upstream_gene_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25034204,0.064,"upstream_gene_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25034912,0.077,"upstream_gene_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25034953,0.075,"upstream_gene_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25036187,0.074,"upstream_gene_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25037545,0.083,"upstream_gene_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25037688,0.084,"upstream_gene_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25037730,0.069,"upstream_gene_variant","MODIFIER","DPYSL2","ENSCHAG00000014643","protein_coding"
"chr7",25038675,0.1,"downstream_gene_variant","MODIFIER","bnip3la","ENSCHAG00000018367","protein_coding"
"chr7",25042904,0.081,"intron_variant","MODIFIER","bnip3la","ENSCHAG00000018367","protein_coding"
"chr7",25044760,0.788,"synonymous_variant","LOW","bnip3la","ENSCHAG00000018367","protein_coding"
"chr7",25044932,0.292,"intron_variant","MODIFIER","bnip3la","ENSCHAG00000018367","protein_coding"
"chr7",25045634,0.092,"intron_variant","MODIFIER","bnip3la","ENSCHAG00000018367","protein_coding"
"chr7",25045709,0.093,"intron_variant","MODIFIER","bnip3la","ENSCHAG00000018367","protein_coding"
"chr7",25047700,0.06,"intron_variant","MODIFIER","bnip3la","ENSCHAG00000018367","protein_coding"
"chr7",25063059,0.063,"upstream_gene_variant","MODIFIER","ENSCHAG00000018377","ENSCHAG00000018377","protein_coding"
"chr7",25063874,0.257,"upstream_gene_variant","MODIFIER","ENSCHAG00000018377","ENSCHAG00000018377","protein_coding"
"chr7",25064431,0.082,"upstream_gene_variant","MODIFIER","ENSCHAG00000018377","ENSCHAG00000018377","protein_coding"
"chr7",25064777,0.082,"upstream_gene_variant","MODIFIER","ENSCHAG00000018377","ENSCHAG00000018377","protein_coding"
"chr7",25064785,0.08,"upstream_gene_variant","MODIFIER","ENSCHAG00000018377","ENSCHAG00000018377","protein_coding"
"chr7",25070373,0.079,"intergenic_region","MODIFIER","ENSCHAG00000018377-ENSCHAG00000018427","ENSCHAG00000018377-ENSCHAG00000018427",""
"chr7",25073919,0.09,"intergenic_region","MODIFIER","ENSCHAG00000018377-ENSCHAG00000018427","ENSCHAG00000018377-ENSCHAG00000018427",""
"chr7",25074368,0.069,"intergenic_region","MODIFIER","ENSCHAG00000018377-ENSCHAG00000018427","ENSCHAG00000018377-ENSCHAG00000018427",""
"chr7",25079997,0.084,"downstream_gene_variant","MODIFIER","ENSCHAG00000018427","ENSCHAG00000018427","pseudogene"
"chr7",25081555,0.051,"downstream_gene_variant","MODIFIER","ENSCHAG00000018427","ENSCHAG00000018427","pseudogene"
"chr7",25081556,0.051,"downstream_gene_variant","MODIFIER","ENSCHAG00000018427","ENSCHAG00000018427","pseudogene"
"chr7",25097210,0.11,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25098228,0.058,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25098317,0.08,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25099472,0.106,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25106967,0.072,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25108591,0.07,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25122515,0.086,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25124109,0.069,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25153848,0.076,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25153917,0.076,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25164348,0.086,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25164732,0.064,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25169919,0.059,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25171447,0.861,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25171471,0.071,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25172906,0.208,"intergenic_region","MODIFIER","ENSCHAG00000018428-ENSCHAG00000018441","ENSCHAG00000018428-ENSCHAG00000018441",""
"chr7",25184088,0.087,"upstream_gene_variant","MODIFIER","ENSCHAG00000018441","ENSCHAG00000018441","protein_coding"
"chr7",25185516,0.146,"upstream_gene_variant","MODIFIER","ENSCHAG00000018441","ENSCHAG00000018441","protein_coding"
"chr7",25187576,0.087,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25191225,0.126,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25191250,0.094,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25192066,0.088,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25194185,0.109,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25194650,0.058,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25194772,0.997,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25194784,0.101,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25195359,0.08,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25196298,0.065,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25198394,0.066,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25198464,0.081,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25198487,0.099,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25199978,0.083,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25199981,0.084,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25199982,0.084,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25199989,0.084,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25204626,0.082,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25204963,0.066,"intergenic_region","MODIFIER","ENSCHAG00000018441-ENSCHAG00000018457","ENSCHAG00000018441-ENSCHAG00000018457",""
"chr7",25206682,0.076,"downstream_gene_variant","MODIFIER","ENSCHAG00000018457","ENSCHAG00000018457","pseudogene"
"chr7",25215976,0.111,"upstream_gene_variant","MODIFIER","ENSCHAG00000018457","ENSCHAG00000018457","pseudogene"
"chr7",25218595,0.1,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25221380,0.065,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25221384,0.064,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25221721,0.054,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25224019,0.098,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25227644,0.059,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25227772,0.264,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25240911,0.088,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25240947,0.083,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25240956,0.079,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25240990,0.08,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25242591,0.098,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25247666,0.052,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25248795,0.064,"intergenic_region","MODIFIER","ENSCHAG00000018457-ENSCHAG00000018458","ENSCHAG00000018457-ENSCHAG00000018458",""
"chr7",25250334,0.076,"upstream_gene_variant","MODIFIER","ENSCHAG00000018458","ENSCHAG00000018458","pseudogene"
"chr7",25255197,0.054,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000018458","ENSCHAG00000018458","pseudogene"
"chr7",25256736,0.299,"downstream_gene_variant","MODIFIER","ENSCHAG00000018458","ENSCHAG00000018458","pseudogene"
"chr7",25256962,0.091,"downstream_gene_variant","MODIFIER","ENSCHAG00000018458","ENSCHAG00000018458","pseudogene"
"chr7",25259730,0.07,"downstream_gene_variant","MODIFIER","ENSCHAG00000018458","ENSCHAG00000018458","pseudogene"
"chr7",25259732,0.069,"downstream_gene_variant","MODIFIER","ENSCHAG00000018458","ENSCHAG00000018458","pseudogene"
"chr7",25265710,0.779,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25266735,0.053,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25276683,0.157,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25276901,0.086,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25277198,0.051,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25279565,0.124,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25279619,0.074,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25285761,0.123,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25285795,0.094,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25285870,0.088,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25285879,0.06,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25287255,0.073,"intergenic_region","MODIFIER","ENSCHAG00000018458-LRRTM4","ENSCHAG00000018458-ENSCHAG00000018459",""
"chr7",25290405,0.146,"downstream_gene_variant","MODIFIER","LRRTM4","ENSCHAG00000018459","protein_coding"
"chr7",25292943,0.054,"downstream_gene_variant","MODIFIER","LRRTM4","ENSCHAG00000018459","protein_coding"
"chr7",25296762,0.103,"upstream_gene_variant","MODIFIER","LRRTM4","ENSCHAG00000018459","protein_coding"
"chr7",25296876,0.073,"upstream_gene_variant","MODIFIER","LRRTM4","ENSCHAG00000018459","protein_coding"
"chr7",25296944,0.114,"upstream_gene_variant","MODIFIER","LRRTM4","ENSCHAG00000018459","protein_coding"
"chr7",25297221,0.456,"upstream_gene_variant","MODIFIER","LRRTM4","ENSCHAG00000018459","protein_coding"
"chr7",25297338,0.063,"upstream_gene_variant","MODIFIER","LRRTM4","ENSCHAG00000018459","protein_coding"
"chr7",25299383,0.095,"upstream_gene_variant","MODIFIER","LRRTM4","ENSCHAG00000018459","protein_coding"
"chr7",27812423,0.221,"intron_variant","MODIFIER","ebf2","ENSCHAG00000000295","protein_coding"
"chr7",27812466,0.177,"intron_variant","MODIFIER","ebf2","ENSCHAG00000000295","protein_coding"
"chr7",27864812,0.061,"intergenic_region","MODIFIER","ebf2-ENSCHAG00000000329","ENSCHAG00000000295-ENSCHAG00000000329",""
"chr7",27883729,0.121,"intergenic_region","MODIFIER","ebf2-ENSCHAG00000000329","ENSCHAG00000000295-ENSCHAG00000000329",""
"chr7",27914312,0.077,"downstream_gene_variant","MODIFIER","ENSCHAG00000000329","ENSCHAG00000000329","protein_coding"
"chr7",27933479,0.072,"intergenic_region","MODIFIER","ENSCHAG00000000329-ENSCHAG00000000343","ENSCHAG00000000329-ENSCHAG00000000343",""
"chr7",28031569,0.086,"intron_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28040231,0.087,"intron_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28040245,0.065,"intron_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28044509,0.259,"intron_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28052747,0.051,"missense_variant","MODERATE","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28054474,0.891,"3_prime_UTR_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28055171,0.071,"splice_region_variant&intron_variant","LOW","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28055384,0.081,"downstream_gene_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28055386,0.084,"downstream_gene_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28055639,0.052,"downstream_gene_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28063035,0.062,"intron_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28063481,0.077,"intron_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28072576,0.102,"intron_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28076644,1,"downstream_gene_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28076724,0.995,"downstream_gene_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28076731,0.995,"downstream_gene_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28078111,0.052,"downstream_gene_variant","MODIFIER","ank1a","ENSCHAG00000001526","protein_coding"
"chr7",28081136,0.106,"intergenic_region","MODIFIER","ank1a-ENSCHAG00000007056","ENSCHAG00000001526-ENSCHAG00000007056",""
"chr7",28087636,0.066,"upstream_gene_variant","MODIFIER","ENSCHAG00000007056","ENSCHAG00000007056","protein_coding"
"chr7",29629692,0.067,"intergenic_region","MODIFIER","fbxl17-ENSCHAG00000019563","ENSCHAG00000019521-ENSCHAG00000019563",""
"chr7",30709269,0.285,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000001893","ENSCHAG00000001893","pseudogene"
"chr7",30709631,0.087,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000001893","ENSCHAG00000001893","pseudogene"
"chr7",30728211,0.088,"intron_variant","MODIFIER","ak5l","ENSCHAG00000001908","protein_coding"
"chr7",30743484,0.108,"upstream_gene_variant","MODIFIER","ENSCHAG00000002830","ENSCHAG00000002830","protein_coding"
"chr7",30754259,0.06,"intron_variant","MODIFIER","ENSCHAG00000002887","ENSCHAG00000002887","protein_coding"
"chr7",30754951,0.418,"downstream_gene_variant","MODIFIER","ENSCHAG00000002887","ENSCHAG00000002887","protein_coding"
"chr7",30761281,0.072,"upstream_gene_variant","MODIFIER","qsox2","ENSCHAG00000002949","protein_coding"
"chr7",30815580,0.061,"intergenic_region","MODIFIER","ENSCHAG00000003359-fam78aa","ENSCHAG00000003359-ENSCHAG00000003382",""
"chr7",30845704,0.103,"3_prime_UTR_variant","MODIFIER","plpp7a","ENSCHAG00000003422","protein_coding"
"chr7",30846165,0.146,"3_prime_UTR_variant","MODIFIER","plpp7a","ENSCHAG00000003422","protein_coding"
"chr7",30851167,0.141,"5_prime_UTR_variant","MODIFIER","edf1","ENSCHAG00000003437","protein_coding"
