"chr","pos","AF","Effect","Putative_impact","Gene_name","Gene_ID","Feature type"
"chr5",1197194,0.428,"intron_variant","MODIFIER","shq1","ENSCHAG00000025662","protein_coding"
"chr5",1203576,0.062,"intron_variant","MODIFIER","shq1","ENSCHAG00000025662","protein_coding"
"chr5",1204937,0.052,"intron_variant","MODIFIER","shq1","ENSCHAG00000025662","protein_coding"
"chr5",1206857,0.101,"intron_variant","MODIFIER","shq1","ENSCHAG00000025662","protein_coding"
"chr5",1207885,0.17,"intron_variant","MODIFIER","shq1","ENSCHAG00000025662","protein_coding"
"chr5",1208211,0.313,"intron_variant","MODIFIER","shq1","ENSCHAG00000025662","protein_coding"
"chr5",1208589,0.056,"intron_variant","MODIFIER","shq1","ENSCHAG00000025662","protein_coding"
"chr5",1227803,0.068,"upstream_gene_variant","MODIFIER","ppp4r2b","ENSCHAG00000025680","protein_coding"
"chr5",1229740,0.068,"3_prime_UTR_variant","MODIFIER","gxylt2","ENSCHAG00000025668","protein_coding"
"chr5",1230263,0.089,"3_prime_UTR_variant","MODIFIER","gxylt2","ENSCHAG00000025668","protein_coding"
"chr5",1232375,0.061,"downstream_gene_variant","MODIFIER","gxylt2","ENSCHAG00000025668","protein_coding"
"chr5",1244613,0.053,"intergenic_region","MODIFIER","ppp4r2b-pdzrn3b","ENSCHAG00000025680-ENSCHAG00000025689",""
"chr5",1244705,0.061,"intergenic_region","MODIFIER","ppp4r2b-pdzrn3b","ENSCHAG00000025680-ENSCHAG00000025689",""
"chr5",1244793,0.252,"intergenic_region","MODIFIER","ppp4r2b-pdzrn3b","ENSCHAG00000025680-ENSCHAG00000025689",""
"chr5",1245532,0.078,"intergenic_region","MODIFIER","ppp4r2b-pdzrn3b","ENSCHAG00000025680-ENSCHAG00000025689",""
"chr5",1245618,0.062,"intergenic_region","MODIFIER","ppp4r2b-pdzrn3b","ENSCHAG00000025680-ENSCHAG00000025689",""
"chr5",1250530,0.176,"downstream_gene_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1250709,0.159,"downstream_gene_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1251037,0.179,"downstream_gene_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1263148,0.107,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1275105,0.074,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1284548,0.124,"downstream_gene_variant","MODIFIER","ENSCHAG00000025710","ENSCHAG00000025710","protein_coding"
"chr5",1313178,0.133,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1317185,0.086,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1328712,0.057,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1337965,0.145,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1337985,0.158,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1337994,0.057,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1338000,0.197,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1338021,0.053,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1338057,0.052,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1338058,0.073,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1338073,0.081,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1344487,0.082,"intron_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1350669,0.053,"upstream_gene_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1350862,0.175,"upstream_gene_variant","MODIFIER","pdzrn3b","ENSCHAG00000025689","protein_coding"
"chr5",1355099,0.189,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1356002,0.128,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1359128,0.574,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1359436,0.068,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1359881,0.075,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1359919,0.062,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1360182,0.061,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1360881,0.164,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1361263,0.062,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1366114,0.078,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1368154,0.06,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1368852,0.098,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1369605,0.146,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1369611,0.209,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1372433,0.064,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1379355,0.062,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1381161,0.063,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1381368,0.056,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1381929,0.063,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1381947,0.064,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1382290,0.059,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1382291,0.059,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1382530,0.249,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1382687,0.209,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1382722,0.201,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1384563,0.109,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1384833,0.172,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1384849,0.054,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1385226,0.055,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1385778,0.051,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1386340,0.089,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1386517,0.251,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1387436,0.126,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1391757,0.096,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1392272,0.059,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1393915,0.076,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",1393925,0.051,"intergenic_region","MODIFIER","pdzrn3b-cntn3b","ENSCHAG00000025689-ENSCHAG00000025815",""
"chr5",8608826,0.094,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8616019,0.065,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8620577,0.122,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8629274,0.051,"upstream_gene_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8633420,0.279,"upstream_gene_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8644809,0.069,"upstream_gene_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8645094,0.062,"upstream_gene_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8645257,0.072,"upstream_gene_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8650734,0.138,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8653479,0.066,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8654671,0.092,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8661117,0.083,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8664883,0.07,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8665169,0.193,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8665652,0.052,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8679367,0.07,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8679408,0.073,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8679415,0.072,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8679418,0.071,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8684672,0.075,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8715677,0.066,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8730127,0.057,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8759041,0.09,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8759191,0.064,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8762477,0.067,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8762508,0.062,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8763574,0.063,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8765648,0.061,"intron_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8770235,0.086,"upstream_gene_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8773101,0.097,"upstream_gene_variant","MODIFIER","cdh4","ENSCHAG00000025571","protein_coding"
"chr5",8773468,0.08,"intergenic_region","MODIFIER","cdh4-ENSCHAG00000026212","ENSCHAG00000025571-ENSCHAG00000026212",""
"chr5",8785469,0.177,"intergenic_region","MODIFIER","cdh4-ENSCHAG00000026212","ENSCHAG00000025571-ENSCHAG00000026212",""
"chr5",8785471,0.176,"intergenic_region","MODIFIER","cdh4-ENSCHAG00000026212","ENSCHAG00000025571-ENSCHAG00000026212",""
"chr5",8800546,0.087,"downstream_gene_variant","MODIFIER","ENSCHAG00000026212","ENSCHAG00000026212","pseudogene"
"chr5",8801418,0.925,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000026212","ENSCHAG00000026212","pseudogene"
"chr5",8801586,0.228,"non_coding_transcript_exon_variant","MODIFIER","ENSCHAG00000026212","ENSCHAG00000026212","pseudogene"
"chr5",8802490,0.158,"upstream_gene_variant","MODIFIER","5S_rRNA","ENSCHAG00000026213","rRNA"
"chr5",8804007,0.091,"upstream_gene_variant","MODIFIER","ENSCHAG00000026212","ENSCHAG00000026212","pseudogene"
"chr5",8810674,0.053,"downstream_gene_variant","MODIFIER","5S_rRNA","ENSCHAG00000026213","rRNA"
"chr5",8811991,0.054,"downstream_gene_variant","MODIFIER","5S_rRNA","ENSCHAG00000026213","rRNA"
"chr5",8814204,0.091,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8816061,0.999,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8816293,0.053,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8817180,0.063,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8817346,0.054,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8818257,0.181,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8819829,0.062,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8820508,0.074,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8821256,0.055,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8821737,0.078,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8822638,0.061,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8824301,0.566,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8825687,0.052,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8829836,0.144,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8829925,0.351,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8830033,0.126,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8830067,0.066,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8832447,0.126,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8832455,0.052,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8832532,0.145,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8836311,0.134,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8836344,0.202,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8839179,0.053,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8839229,0.157,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8839237,0.163,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8839243,0.179,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8840241,0.156,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8841067,0.054,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8841239,0.089,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8841261,0.076,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8843568,0.198,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8844691,0.117,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8846589,0.112,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8846712,0.055,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8849044,0.079,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8849053,0.126,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8852353,0.154,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8852372,0.256,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8853696,0.148,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8861031,0.061,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8865571,0.053,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8865671,0.068,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8866290,0.124,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8867544,0.135,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8869774,0.087,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8873959,0.686,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8874138,0.112,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8876879,0.092,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8877411,0.081,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8882451,0.062,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8882609,0.106,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8883366,0.135,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8884133,0.108,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8885096,0.073,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8887489,0.098,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8887659,0.078,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8887840,0.068,"intergenic_region","MODIFIER","5S_rRNA-ENSCHAG00000026215","ENSCHAG00000026213-ENSCHAG00000026215",""
"chr5",8891520,0.998,"downstream_gene_variant","MODIFIER","ENSCHAG00000026215","ENSCHAG00000026215","protein_coding"
"chr5",8891535,0.212,"downstream_gene_variant","MODIFIER","ENSCHAG00000026215","ENSCHAG00000026215","protein_coding"
"chr5",8891943,0.085,"downstream_gene_variant","MODIFIER","ENSCHAG00000026215","ENSCHAG00000026215","protein_coding"
"chr5",8896520,0.088,"upstream_gene_variant","MODIFIER","ENSCHAG00000026215","ENSCHAG00000026215","protein_coding"
"chr5",8898309,0.067,"upstream_gene_variant","MODIFIER","ENSCHAG00000026215","ENSCHAG00000026215","protein_coding"
"chr5",8898399,0.089,"upstream_gene_variant","MODIFIER","ENSCHAG00000026215","ENSCHAG00000026215","protein_coding"
"chr5",8899002,0.113,"upstream_gene_variant","MODIFIER","ENSCHAG00000026215","ENSCHAG00000026215","protein_coding"
"chr5",8899055,0.051,"upstream_gene_variant","MODIFIER","ENSCHAG00000026215","ENSCHAG00000026215","protein_coding"
"chr5",8899785,0.212,"upstream_gene_variant","MODIFIER","ENSCHAG00000026215","ENSCHAG00000026215","protein_coding"
"chr5",8899806,0.18,"intergenic_region","MODIFIER","ENSCHAG00000026215-ENSCHAG00000026218","ENSCHAG00000026215-ENSCHAG00000026218",""
"chr5",13301803,0.116,"upstream_gene_variant","MODIFIER","ENSCHAG00000003480","ENSCHAG00000003480","pseudogene"
"chr5",13309735,0.065,"downstream_gene_variant","MODIFIER","ENSCHAG00000003480","ENSCHAG00000003480","pseudogene"
"chr5",13312600,0.127,"downstream_gene_variant","MODIFIER","ENSCHAG00000003484","ENSCHAG00000003484","protein_coding"
"chr5",13317537,0.263,"intron_variant","MODIFIER","tnnt2b","ENSCHAG00000003507","protein_coding"
"chr5",13319716,0.07,"intron_variant","MODIFIER","tnnt2b","ENSCHAG00000003507","protein_coding"
"chr5",13324595,0.171,"upstream_gene_variant","MODIFIER","tnnt2b","ENSCHAG00000003507","protein_coding"
"chr5",13324599,0.141,"upstream_gene_variant","MODIFIER","tnnt2b","ENSCHAG00000003507","protein_coding"
"chr5",13327851,0.055,"downstream_gene_variant","MODIFIER","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13328159,0.066,"downstream_gene_variant","MODIFIER","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13329151,0.052,"downstream_gene_variant","MODIFIER","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13330367,0.054,"downstream_gene_variant","MODIFIER","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13330439,0.051,"downstream_gene_variant","MODIFIER","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13332056,0.962,"3_prime_UTR_variant","MODIFIER","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13332064,0.061,"3_prime_UTR_variant","MODIFIER","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13332178,0.058,"3_prime_UTR_variant","MODIFIER","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13332323,0.064,"intron_variant","MODIFIER","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13334732,0.057,"splice_region_variant&intron_variant","LOW","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13339189,0.07,"upstream_gene_variant","MODIFIER","tnni1b","ENSCHAG00000003533","protein_coding"
"chr5",13346256,0.162,"missense_variant","MODERATE","csrp1b","ENSCHAG00000003604","protein_coding"
"chr5",13350958,0.071,"intron_variant","MODIFIER","csrp1b","ENSCHAG00000003604","protein_coding"
"chr5",13353151,0.27,"upstream_gene_variant","MODIFIER","csrp1b","ENSCHAG00000003604","protein_coding"
"chr5",13353402,0.066,"upstream_gene_variant","MODIFIER","csrp1b","ENSCHAG00000003604","protein_coding"
"chr5",13353605,0.054,"upstream_gene_variant","MODIFIER","csrp1b","ENSCHAG00000003604","protein_coding"
"chr5",13354626,0.061,"upstream_gene_variant","MODIFIER","csrp1b","ENSCHAG00000003604","protein_coding"
"chr5",13354627,0.061,"upstream_gene_variant","MODIFIER","csrp1b","ENSCHAG00000003604","protein_coding"
"chr5",13356474,0.085,"upstream_gene_variant","MODIFIER","csrp1b","ENSCHAG00000003604","protein_coding"
"chr5",13364068,0.102,"intergenic_region","MODIFIER","csrp1b-nav1b","ENSCHAG00000003604-ENSCHAG00000003705",""
"chr5",13371617,0.053,"intergenic_region","MODIFIER","csrp1b-nav1b","ENSCHAG00000003604-ENSCHAG00000003705",""
"chr5",13383984,0.066,"intergenic_region","MODIFIER","csrp1b-nav1b","ENSCHAG00000003604-ENSCHAG00000003705",""
"chr5",13409970,0.117,"upstream_gene_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13411541,0.086,"upstream_gene_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13416599,0.072,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13435821,0.058,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13437869,0.066,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13456565,0.112,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13466478,0.055,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13502824,0.073,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13502836,0.065,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13502873,0.15,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13502874,0.089,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13503503,0.239,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
"chr5",13527296,0.061,"intron_variant","MODIFIER","nav1b","ENSCHAG00000003705","protein_coding"
