"chr","pos","AF","Effect","Putative_impact","Gene_name","Gene_ID","Feature type"
"chr4",15729412,0.054,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15742707,0.054,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15746801,0.056,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15746825,0.093,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15761400,0.287,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15764260,0.084,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15771705,0.266,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15771762,0.067,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15771987,0.057,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15775723,0.051,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15787107,0.051,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15792626,0.095,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15794506,0.092,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15799646,0.123,"upstream_gene_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15801433,0.056,"upstream_gene_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15805099,0.063,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15829928,0.076,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15832938,0.074,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15841258,0.051,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15855341,0.089,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15861605,0.096,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15871846,0.606,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15890555,0.051,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15891258,0.053,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15891312,0.123,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15891556,0.058,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15892207,0.101,"intron_variant","MODIFIER","ENSCHAG00000027691","ENSCHAG00000027691","protein_coding"
"chr4",15899559,0.051,"intergenic_region","MODIFIER","ENSCHAG00000027691-ENSCHAG00000027718","ENSCHAG00000027691-ENSCHAG00000027718",""
"chr4",19401645,0.15,"intron_variant","MODIFIER","ENSCHAG00000007612","ENSCHAG00000007612","protein_coding"
"chr4",19402229,0.052,"upstream_gene_variant","MODIFIER","ENSCHAG00000007612","ENSCHAG00000007612","protein_coding"
"chr4",19406694,0.054,"upstream_gene_variant","MODIFIER","ENSCHAG00000007612","ENSCHAG00000007612","protein_coding"
"chr4",19406694,0.054,"intergenic_region","MODIFIER","ENSCHAG00000007612-osbpl2a","ENSCHAG00000007612-ENSCHAG00000007713",""
"chr4",19408073,0.104,"upstream_gene_variant","MODIFIER","ENSCHAG00000007612","ENSCHAG00000007612","protein_coding"
"chr4",19408073,0.104,"upstream_gene_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19408073,0.104,"intergenic_region","MODIFIER","ENSCHAG00000007612-osbpl2a","ENSCHAG00000007612-ENSCHAG00000007713",""
"chr4",19410758,0.134,"upstream_gene_variant","MODIFIER","ENSCHAG00000007612","ENSCHAG00000007612","protein_coding"
"chr4",19410758,0.134,"upstream_gene_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19410758,0.134,"intergenic_region","MODIFIER","ENSCHAG00000007612-osbpl2a","ENSCHAG00000007612-ENSCHAG00000007713",""
"chr4",19410900,0.053,"upstream_gene_variant","MODIFIER","ENSCHAG00000007612","ENSCHAG00000007612","protein_coding"
"chr4",19410900,0.053,"upstream_gene_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19410900,0.053,"intergenic_region","MODIFIER","ENSCHAG00000007612-osbpl2a","ENSCHAG00000007612-ENSCHAG00000007713",""
"chr4",19413495,0.055,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19413633,0.062,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19413641,0.06,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19413722,0.06,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19413839,0.073,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19414123,0.112,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19414894,0.423,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19415040,0.051,"synonymous_variant","LOW","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19415311,0.096,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19415465,0.272,"synonymous_variant","LOW","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19415523,0.992,"missense_variant","MODERATE","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19415556,0.063,"missense_variant","MODERATE","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19415557,0.065,"missense_variant","MODERATE","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19416528,0.073,"upstream_gene_variant","MODIFIER","ENSCHAG00000008102","ENSCHAG00000008102","protein_coding"
"chr4",19416528,0.073,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19416869,0.087,"upstream_gene_variant","MODIFIER","ENSCHAG00000008102","ENSCHAG00000008102","protein_coding"
"chr4",19416869,0.087,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19417435,0.053,"upstream_gene_variant","MODIFIER","ENSCHAG00000008102","ENSCHAG00000008102","protein_coding"
"chr4",19417435,0.053,"intron_variant","MODIFIER","osbpl2a","ENSCHAG00000007713","protein_coding"
"chr4",19434408,0.097,"intron_variant","MODIFIER","cables2a","ENSCHAG00000008159","protein_coding"
"chr4",19434654,0.079,"intron_variant","MODIFIER","cables2a","ENSCHAG00000008159","protein_coding"
"chr4",19437899,0.975,"intron_variant","MODIFIER","cables2a","ENSCHAG00000008159","protein_coding"
"chr4",19442657,0.18,"upstream_gene_variant","MODIFIER","cables2a","ENSCHAG00000008159","protein_coding"
"chr4",19442657,0.18,"downstream_gene_variant","MODIFIER","zgc:198371","ENSCHAG00000008172","protein_coding"
"chr4",19442657,0.18,"intergenic_region","MODIFIER","cables2a-zgc:198371","ENSCHAG00000008159-ENSCHAG00000008172",""
"chr4",19445094,0.066,"upstream_gene_variant","MODIFIER","cables2a","ENSCHAG00000008159","protein_coding"
"chr4",19445094,0.066,"downstream_gene_variant","MODIFIER","zgc:198371","ENSCHAG00000008172","protein_coding"
"chr4",19445094,0.066,"intergenic_region","MODIFIER","cables2a-zgc:198371","ENSCHAG00000008159-ENSCHAG00000008172",""
"chr4",19445158,0.338,"upstream_gene_variant","MODIFIER","cables2a","ENSCHAG00000008159","protein_coding"
"chr4",19445158,0.338,"downstream_gene_variant","MODIFIER","zgc:198371","ENSCHAG00000008172","protein_coding"
"chr4",19445158,0.338,"intergenic_region","MODIFIER","cables2a-zgc:198371","ENSCHAG00000008159-ENSCHAG00000008172",""
"chr4",19454152,0.223,"intron_variant","MODIFIER","zgc:198371","ENSCHAG00000008172","protein_coding"
"chr4",19454209,0.12,"intron_variant","MODIFIER","zgc:198371","ENSCHAG00000008172","protein_coding"
"chr4",19460886,0.066,"intron_variant","MODIFIER","zgc:198371","ENSCHAG00000008172","protein_coding"
"chr4",19469899,0.065,"downstream_gene_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19469899,0.065,"intergenic_region","MODIFIER","zgc:198371-ENSCHAG00000008183","ENSCHAG00000008172-ENSCHAG00000008183",""
"chr4",19470145,0.054,"downstream_gene_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19470145,0.054,"intergenic_region","MODIFIER","zgc:198371-ENSCHAG00000008183","ENSCHAG00000008172-ENSCHAG00000008183",""
"chr4",19470444,0.074,"downstream_gene_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19470444,0.074,"intergenic_region","MODIFIER","zgc:198371-ENSCHAG00000008183","ENSCHAG00000008172-ENSCHAG00000008183",""
"chr4",19472587,0.069,"downstream_gene_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19472587,0.069,"intergenic_region","MODIFIER","zgc:198371-ENSCHAG00000008183","ENSCHAG00000008172-ENSCHAG00000008183",""
"chr4",19474536,0.137,"intron_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19474537,0.137,"intron_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19475198,0.055,"intron_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19476775,0.135,"intron_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19477612,0.101,"5_prime_UTR_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19477949,0.185,"5_prime_UTR_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19478937,0.319,"upstream_gene_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19478937,0.319,"downstream_gene_variant","MODIFIER","NPBWR1","ENSCHAG00000008190","protein_coding"
"chr4",19478937,0.319,"intergenic_region","MODIFIER","ENSCHAG00000008183-NPBWR1","ENSCHAG00000008183-ENSCHAG00000008190",""
"chr4",19480961,0.053,"upstream_gene_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19480961,0.053,"downstream_gene_variant","MODIFIER","NPBWR1","ENSCHAG00000008190","protein_coding"
"chr4",19480961,0.053,"intergenic_region","MODIFIER","ENSCHAG00000008183-NPBWR1","ENSCHAG00000008183-ENSCHAG00000008190",""
"chr4",19480979,0.098,"upstream_gene_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19480979,0.098,"downstream_gene_variant","MODIFIER","NPBWR1","ENSCHAG00000008190","protein_coding"
"chr4",19480979,0.098,"intergenic_region","MODIFIER","ENSCHAG00000008183-NPBWR1","ENSCHAG00000008183-ENSCHAG00000008190",""
"chr4",19481491,0.083,"upstream_gene_variant","MODIFIER","ENSCHAG00000008183","ENSCHAG00000008183","protein_coding"
"chr4",19481491,0.083,"downstream_gene_variant","MODIFIER","NPBWR1","ENSCHAG00000008190","protein_coding"
"chr4",19481491,0.083,"intergenic_region","MODIFIER","ENSCHAG00000008183-NPBWR1","ENSCHAG00000008183-ENSCHAG00000008190",""
"chr4",19483640,0.256,"missense_variant","MODERATE","NPBWR1","ENSCHAG00000008190","protein_coding"
"chr4",19484475,0.085,"intron_variant","MODIFIER","NPBWR1","ENSCHAG00000008190","protein_coding"
"chr4",19485593,0.07,"upstream_gene_variant","MODIFIER","NPBWR1","ENSCHAG00000008190","protein_coding"
"chr4",19485593,0.07,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19487387,0.103,"upstream_gene_variant","MODIFIER","NPBWR1","ENSCHAG00000008190","protein_coding"
"chr4",19487387,0.103,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19487564,0.149,"upstream_gene_variant","MODIFIER","NPBWR1","ENSCHAG00000008190","protein_coding"
"chr4",19487564,0.149,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19487678,0.111,"upstream_gene_variant","MODIFIER","NPBWR1","ENSCHAG00000008190","protein_coding"
"chr4",19487678,0.111,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19490431,0.061,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19490529,0.169,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19490542,0.053,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19494041,0.054,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19494057,0.1,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19494070,0.115,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19494092,0.145,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19497684,0.248,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19499353,0.539,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19502091,0.18,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19504925,0.19,"upstream_gene_variant","MODIFIER","myt1a","ENSCHAG00000008243","protein_coding"
"chr4",19504925,0.19,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19507261,0.055,"upstream_gene_variant","MODIFIER","myt1a","ENSCHAG00000008243","protein_coding"
"chr4",19507261,0.055,"intergenic_region","MODIFIER","NPBWR1-myt1a","ENSCHAG00000008190-ENSCHAG00000008243",""
"chr4",19510684,0.156,"upstream_gene_variant","MODIFIER","myt1a","ENSCHAG00000008243","protein_coding"
"chr4",19511985,0.06,"upstream_gene_variant","MODIFIER","myt1a","ENSCHAG00000008243","protein_coding"
"chr4",19513161,0.18,"upstream_gene_variant","MODIFIER","myt1a","ENSCHAG00000008243","protein_coding"
"chr4",19515484,0.149,"upstream_gene_variant","MODIFIER","myt1a","ENSCHAG00000008243","protein_coding"
"chr4",19526423,0.068,"upstream_gene_variant","MODIFIER","pcmtd2a","ENSCHAG00000008908","protein_coding"
"chr4",19526423,0.068,"intron_variant","MODIFIER","myt1a","ENSCHAG00000008243","protein_coding"
"chr4",19530532,0.148,"downstream_gene_variant","MODIFIER","myt1a","ENSCHAG00000008243","protein_coding"
"chr4",19530532,0.148,"downstream_gene_variant","MODIFIER","asxl1","ENSCHAG00000008933","protein_coding"
"chr4",19530532,0.148,"intron_variant","MODIFIER","pcmtd2a","ENSCHAG00000008908","protein_coding"
"chr4",19541639,0.06,"intron_variant","MODIFIER","asxl1","ENSCHAG00000008933","protein_coding"
"chr4",19550304,0.115,"intron_variant","MODIFIER","asxl1","ENSCHAG00000008933","protein_coding"
"chr4",19552081,0.064,"downstream_gene_variant","MODIFIER","dnajc11a","ENSCHAG00000008991","protein_coding"
"chr4",19552081,0.064,"intron_variant","MODIFIER","asxl1","ENSCHAG00000008933","protein_coding"
"chr4",19555715,0.117,"3_prime_UTR_variant","MODIFIER","dnajc11a","ENSCHAG00000008991","protein_coding"
"chr4",19555715,0.117,"upstream_gene_variant","MODIFIER","asxl1","ENSCHAG00000008933","protein_coding"
"chr4",19560725,0.076,"upstream_gene_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19560725,0.076,"intron_variant","MODIFIER","dnajc11a","ENSCHAG00000008991","protein_coding"
"chr4",19561566,0.14,"upstream_gene_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19561566,0.14,"intron_variant","MODIFIER","dnajc11a","ENSCHAG00000008991","protein_coding"
"chr4",19561586,0.078,"upstream_gene_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19561586,0.078,"intron_variant","MODIFIER","dnajc11a","ENSCHAG00000008991","protein_coding"
"chr4",19563067,0.353,"upstream_gene_variant","MODIFIER","dnajc11a","ENSCHAG00000008991","protein_coding"
"chr4",19563067,0.353,"upstream_gene_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19563067,0.353,"intergenic_region","MODIFIER","dnajc11a-camta1a","ENSCHAG00000008991-ENSCHAG00000009617",""
"chr4",19573616,0.071,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19583980,0.058,"upstream_gene_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19583986,0.09,"upstream_gene_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19592378,0.123,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19608356,0.072,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19608578,0.183,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19618988,0.058,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19626858,0.105,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19632828,0.091,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19649218,0.067,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19656034,0.2,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19663382,0.062,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19663613,0.085,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19673168,0.056,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19673954,0.996,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19679294,0.102,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr4",19699970,0.059,"intron_variant","MODIFIER","camta1a","ENSCHAG00000009617","protein_coding"
"chr5",5100249,0.242,"upstream_gene_variant","MODIFIER","prph","ENSCHAG00000018574","protein_coding"
"chr5",5100249,0.242,"downstream_gene_variant","MODIFIER","tuba1a","ENSCHAG00000018544","protein_coding"
"chr5",5100249,0.242,"intergenic_region","MODIFIER","tuba1a-prph","ENSCHAG00000018544-ENSCHAG00000018574",""
"chr5",5100384,0.095,"upstream_gene_variant","MODIFIER","prph","ENSCHAG00000018574","protein_coding"
"chr5",5100384,0.095,"intergenic_region","MODIFIER","tuba1a-prph","ENSCHAG00000018544-ENSCHAG00000018574",""
"chr5",5102609,0.069,"intron_variant","MODIFIER","prph","ENSCHAG00000018574","protein_coding"
"chr5",5103873,0.075,"intron_variant","MODIFIER","prph","ENSCHAG00000018574","protein_coding"
"chr5",5104523,0.481,"intron_variant","MODIFIER","prph","ENSCHAG00000018574","protein_coding"
"chr5",5106673,0.326,"upstream_gene_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5106673,0.326,"intron_variant","MODIFIER","prph","ENSCHAG00000018574","protein_coding"
"chr5",5109736,0.265,"3_prime_UTR_variant","MODIFIER","prph","ENSCHAG00000018574","protein_coding"
"chr5",5109736,0.265,"upstream_gene_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5109871,0.997,"3_prime_UTR_variant","MODIFIER","prph","ENSCHAG00000018574","protein_coding"
"chr5",5109871,0.997,"upstream_gene_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5111454,0.087,"upstream_gene_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5111454,0.087,"downstream_gene_variant","MODIFIER","prph","ENSCHAG00000018574","protein_coding"
"chr5",5111454,0.087,"intergenic_region","MODIFIER","prph-timeless","ENSCHAG00000018574-ENSCHAG00000018595",""
"chr5",5120036,0.056,"intron_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5125977,0.156,"intron_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5125982,0.155,"intron_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5126011,0.13,"intron_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5126127,0.083,"intron_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5127024,0.097,"intron_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5131791,0.129,"upstream_gene_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5131791,0.129,"downstream_gene_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5131791,0.129,"intergenic_region","MODIFIER","timeless-ENSCHAG00000018821","ENSCHAG00000018595-ENSCHAG00000018821",""
"chr5",5131958,0.088,"upstream_gene_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5131958,0.088,"downstream_gene_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5131958,0.088,"intergenic_region","MODIFIER","timeless-ENSCHAG00000018821","ENSCHAG00000018595-ENSCHAG00000018821",""
"chr5",5132575,0.074,"upstream_gene_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5132575,0.074,"downstream_gene_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5132575,0.074,"intergenic_region","MODIFIER","timeless-ENSCHAG00000018821","ENSCHAG00000018595-ENSCHAG00000018821",""
"chr5",5133216,0.145,"upstream_gene_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5133216,0.145,"downstream_gene_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5133216,0.145,"intergenic_region","MODIFIER","timeless-ENSCHAG00000018821","ENSCHAG00000018595-ENSCHAG00000018821",""
"chr5",5133602,0.065,"upstream_gene_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5133602,0.065,"downstream_gene_variant","MODIFIER","timeless","ENSCHAG00000018595","protein_coding"
"chr5",5133602,0.065,"intergenic_region","MODIFIER","timeless-ENSCHAG00000018821","ENSCHAG00000018595-ENSCHAG00000018821",""
"chr5",5136403,0.134,"intron_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5136700,0.071,"intron_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5137215,0.495,"intron_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5138835,1,"intron_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5139454,0.106,"intron_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5140912,0.054,"intron_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5146669,0.17,"intron_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5146821,0.964,"intron_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5153860,0.365,"downstream_gene_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5153860,0.365,"intron_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5155843,0.103,"3_prime_UTR_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5155843,0.103,"downstream_gene_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5156695,0.067,"3_prime_UTR_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5156695,0.067,"downstream_gene_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5159004,0.069,"downstream_gene_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5159004,0.069,"intron_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5159005,0.069,"downstream_gene_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5159005,0.069,"intron_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5159550,0.055,"downstream_gene_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5159550,0.055,"intron_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5160408,0.054,"downstream_gene_variant","MODIFIER","ENSCHAG00000018821","ENSCHAG00000018821","protein_coding"
"chr5",5160408,0.054,"intron_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5163792,0.116,"upstream_gene_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5163982,0.121,"upstream_gene_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5164746,0.055,"upstream_gene_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5167691,0.076,"upstream_gene_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5167691,0.076,"intergenic_region","MODIFIER","mmp19-pmela","ENSCHAG00000018842-ENSCHAG00000018890",""
"chr5",5170127,0.051,"upstream_gene_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5170127,0.051,"downstream_gene_variant","MODIFIER","pmela","ENSCHAG00000018890","protein_coding"
"chr5",5170127,0.051,"intergenic_region","MODIFIER","mmp19-pmela","ENSCHAG00000018842-ENSCHAG00000018890",""
"chr5",5170807,0.058,"upstream_gene_variant","MODIFIER","mmp19","ENSCHAG00000018842","protein_coding"
"chr5",5170807,0.058,"downstream_gene_variant","MODIFIER","pmela","ENSCHAG00000018890","protein_coding"
"chr5",5170807,0.058,"intergenic_region","MODIFIER","mmp19-pmela","ENSCHAG00000018842-ENSCHAG00000018890",""
"chr5",5171192,0.084,"downstream_gene_variant","MODIFIER","pmela","ENSCHAG00000018890","protein_coding"
"chr5",5171192,0.084,"intergenic_region","MODIFIER","mmp19-pmela","ENSCHAG00000018842-ENSCHAG00000018890",""
"chr5",5171297,0.068,"downstream_gene_variant","MODIFIER","pmela","ENSCHAG00000018890","protein_coding"
