"chr","pos","AF","Effect","Putative_impact","Gene_name","Gene_ID","Feature type"
"chr4",27198039,0.119,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr4",27198050,0.148,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr4",27198054,0.146,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr4",27198058,0.184,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr4",27198085,0.444,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr4",27198720,0.458,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr4",27198745,0.096,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr4",27198756,0.072,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr4",27198761,0.1,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr4",27198952,0.053,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr4",27199524,0.134,"upstream_gene_variant","MODIFIER","ENSCHAG00000011614","ENSCHAG00000011614","protein_coding"
"chr5",6121099,0.078,"intron_variant","MODIFIER","slc25a26","ENSCHAG00000025725","protein_coding"
"chr5",6121339,0.281,"intron_variant","MODIFIER","slc25a26","ENSCHAG00000025725","protein_coding"
"chr5",6122212,0.115,"intron_variant","MODIFIER","slc25a26","ENSCHAG00000025725","protein_coding"
"chr5",6122722,0.197,"intron_variant","MODIFIER","slc25a26","ENSCHAG00000025725","protein_coding"
"chr5",6126284,0.056,"upstream_gene_variant","MODIFIER","slc25a26","ENSCHAG00000025725","protein_coding"
"chr5",6127552,0.052,"upstream_gene_variant","MODIFIER","slc25a26","ENSCHAG00000025725","protein_coding"
"chr5",6133351,0.095,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6133907,0.136,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6133989,0.067,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6134128,0.133,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6134241,0.086,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6134357,0.107,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6135246,0.051,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6135645,0.071,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6135878,0.11,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6135920,0.099,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6136210,0.077,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6136525,0.115,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6136674,0.12,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6136703,0.119,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6136803,0.109,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6138416,0.066,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6139491,0.113,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6141409,0.085,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6142247,0.057,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6146638,0.246,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6146931,0.086,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6146932,0.086,"intergenic_region","MODIFIER","slc25a26-magi1b","ENSCHAG00000025725-ENSCHAG00000025769",""
"chr5",6147151,0.059,"upstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6147960,0.108,"upstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6148838,0.057,"upstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6149160,0.062,"upstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6149363,0.058,"upstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6149451,0.068,"upstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6149528,0.083,"upstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6149974,0.128,"upstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6150818,0.052,"upstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6154026,0.224,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6154137,0.064,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6154420,0.051,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6156189,0.233,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6164277,0.081,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6197254,0.052,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6205353,0.452,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6207756,0.056,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6210644,0.169,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6221817,0.208,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6226076,0.08,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6237309,0.056,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6238298,0.118,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6238335,0.055,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6245915,0.196,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6247082,0.104,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6263906,0.167,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6266384,0.107,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6268505,0.052,"intron_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6279569,0.064,"downstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6279976,0.055,"downstream_gene_variant","MODIFIER","magi1b","ENSCHAG00000025769","protein_coding"
"chr5",6281920,0.09,"upstream_gene_variant","MODIFIER","rhol","ENSCHAG00000025884","protein_coding"
"chr5",6284850,0.16,"upstream_gene_variant","MODIFIER","rhol","ENSCHAG00000025884","protein_coding"
"chr5",6284889,0.073,"upstream_gene_variant","MODIFIER","rhol","ENSCHAG00000025884","protein_coding"
"chr5",6284962,0.156,"upstream_gene_variant","MODIFIER","rhol","ENSCHAG00000025884","protein_coding"
"chr5",6285091,0.065,"upstream_gene_variant","MODIFIER","rhol","ENSCHAG00000025884","protein_coding"
"chr5",6291656,0.073,"intergenic_region","MODIFIER","rhol-adamts9","ENSCHAG00000025884-ENSCHAG00000025948",""
"chr5",6301852,0.079,"intergenic_region","MODIFIER","rhol-adamts9","ENSCHAG00000025884-ENSCHAG00000025948",""
"chr5",6303603,0.051,"intergenic_region","MODIFIER","rhol-adamts9","ENSCHAG00000025884-ENSCHAG00000025948",""
"chr5",6318383,0.132,"upstream_gene_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6318479,0.118,"upstream_gene_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6319431,0.062,"upstream_gene_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6319696,1,"upstream_gene_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6323417,0.089,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6329076,0.078,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6336839,0.068,"3_prime_UTR_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6340518,0.068,"downstream_gene_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6342461,0.319,"missense_variant","MODERATE","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6344814,0.059,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6345151,0.064,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6345439,0.067,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6345473,0.224,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6347295,0.072,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6347801,0.063,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6348357,0.067,"missense_variant","MODERATE","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6351539,0.4,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6353511,0.059,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6354267,0.051,"intron_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6358774,0.139,"3_prime_UTR_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6359414,0.091,"3_prime_UTR_variant","MODIFIER","adamts9","ENSCHAG00000025948","protein_coding"
"chr5",6359776,0.121,"upstream_gene_variant","MODIFIER","prickle2b","ENSCHAG00000026382","protein_coding"
"chr5",6360114,0.058,"upstream_gene_variant","MODIFIER","prickle2b","ENSCHAG00000026382","protein_coding"
"chr5",6361175,0.115,"upstream_gene_variant","MODIFIER","prickle2b","ENSCHAG00000026382","protein_coding"
"chr5",6372756,0.051,"intron_variant","MODIFIER","prickle2b","ENSCHAG00000026382","protein_coding"
"chr5",6372758,0.051,"intron_variant","MODIFIER","prickle2b","ENSCHAG00000026382","protein_coding"
"chr5",6373714,0.14,"intron_variant","MODIFIER","prickle2b","ENSCHAG00000026382","protein_coding"
"chr5",6373910,0.06,"intron_variant","MODIFIER","prickle2b","ENSCHAG00000026382","protein_coding"
"chr5",6396386,0.063,"intron_variant","MODIFIER","prickle2b","ENSCHAG00000026382","protein_coding"
"chr6",2307534,0.159,"intergenic_region","MODIFIER","ENSCHAG00000022970-ENSCHAG00000022973","ENSCHAG00000022970-ENSCHAG00000022973",""
"chr6",2307542,0.104,"intergenic_region","MODIFIER","ENSCHAG00000022970-ENSCHAG00000022973","ENSCHAG00000022970-ENSCHAG00000022973",""
"chr6",2308274,0.068,"intergenic_region","MODIFIER","ENSCHAG00000022970-ENSCHAG00000022973","ENSCHAG00000022970-ENSCHAG00000022973",""
"chr6",2308387,0.08,"intergenic_region","MODIFIER","ENSCHAG00000022970-ENSCHAG00000022973","ENSCHAG00000022970-ENSCHAG00000022973",""
"chr6",2309425,0.055,"intergenic_region","MODIFIER","ENSCHAG00000022970-ENSCHAG00000022973","ENSCHAG00000022970-ENSCHAG00000022973",""
"chr6",2309656,0.055,"intergenic_region","MODIFIER","ENSCHAG00000022970-ENSCHAG00000022973","ENSCHAG00000022970-ENSCHAG00000022973",""
"chr6",2311088,0.064,"intergenic_region","MODIFIER","ENSCHAG00000022970-ENSCHAG00000022973","ENSCHAG00000022970-ENSCHAG00000022973",""
"chr6",2311115,0.25,"intergenic_region","MODIFIER","ENSCHAG00000022970-ENSCHAG00000022973","ENSCHAG00000022970-ENSCHAG00000022973",""
"chr6",2312476,0.085,"intergenic_region","MODIFIER","ENSCHAG00000022970-ENSCHAG00000022973","ENSCHAG00000022970-ENSCHAG00000022973",""
"chr6",2317229,0.272,"intergenic_region","MODIFIER","ENSCHAG00000022970-ENSCHAG00000022973","ENSCHAG00000022970-ENSCHAG00000022973",""
"chr6",2360137,0.077,"upstream_gene_variant","MODIFIER","ENSCHAG00000022976","ENSCHAG00000022976","pseudogene"
"chr6",2426401,0.143,"intergenic_region","MODIFIER","ENSCHAG00000022992-ENSCHAG00000000848","ENSCHAG00000022992-ENSCHAG00000000848",""
"chr6",2426406,0.196,"intergenic_region","MODIFIER","ENSCHAG00000022992-ENSCHAG00000000848","ENSCHAG00000022992-ENSCHAG00000000848",""
"chr6",2426457,0.071,"intergenic_region","MODIFIER","ENSCHAG00000022992-ENSCHAG00000000848","ENSCHAG00000022992-ENSCHAG00000000848",""
"chr6",2463270,0.086,"intergenic_region","MODIFIER","ENSCHAG00000000848-ENSCHAG00000000868","ENSCHAG00000000848-ENSCHAG00000000868",""
"chr6",2492028,0.052,"intergenic_region","MODIFIER","ENSCHAG00000000868-ENSCHAG00000000883","ENSCHAG00000000868-ENSCHAG00000000883",""
"chr6",2497346,0.086,"downstream_gene_variant","MODIFIER","ENSCHAG00000000883","ENSCHAG00000000883","protein_coding"
"chr6",2497382,0.068,"downstream_gene_variant","MODIFIER","ENSCHAG00000000883","ENSCHAG00000000883","protein_coding"
"chr6",2499294,0.055,"downstream_gene_variant","MODIFIER","ENSCHAG00000000883","ENSCHAG00000000883","protein_coding"
"chr6",2501006,0.259,"missense_variant","MODERATE","ENSCHAG00000000883","ENSCHAG00000000883","protein_coding"
"chr6",2501010,0.306,"missense_variant","MODERATE","ENSCHAG00000000883","ENSCHAG00000000883","protein_coding"
"chr6",2501434,0.982,"upstream_gene_variant","MODIFIER","ENSCHAG00000000883","ENSCHAG00000000883","protein_coding"
"chr6",2506925,0.111,"synonymous_variant","LOW","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2506935,0.107,"missense_variant","MODERATE","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2506936,0.108,"missense_variant","MODERATE","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2506939,0.109,"missense_variant","MODERATE","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2506940,0.109,"synonymous_variant","LOW","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2508078,0.429,"upstream_gene_variant","MODIFIER","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2508383,0.058,"upstream_gene_variant","MODIFIER","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2508405,0.056,"upstream_gene_variant","MODIFIER","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2509687,0.139,"upstream_gene_variant","MODIFIER","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2509891,0.055,"missense_variant","MODERATE","ENSCHAG00000000932","ENSCHAG00000000932","protein_coding"
"chr6",2510114,0.147,"missense_variant","MODERATE","ENSCHAG00000000932","ENSCHAG00000000932","protein_coding"
"chr6",2510177,0.103,"missense_variant","MODERATE","ENSCHAG00000000932","ENSCHAG00000000932","protein_coding"
"chr6",2510188,0.219,"missense_variant","MODERATE","ENSCHAG00000000932","ENSCHAG00000000932","protein_coding"
"chr6",2511670,0.651,"upstream_gene_variant","MODIFIER","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2511685,0.054,"upstream_gene_variant","MODIFIER","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2511696,0.065,"upstream_gene_variant","MODIFIER","ENSCHAG00000000902","ENSCHAG00000000902","protein_coding"
"chr6",2516244,0.447,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516253,0.597,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516271,0.057,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516308,0.231,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516319,0.219,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516524,0.393,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516561,0.273,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516573,0.137,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516668,0.363,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516685,0.376,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516803,0.075,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516809,0.067,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516823,0.086,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2516847,0.456,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2517874,0.066,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2517878,0.068,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2517903,0.065,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2517934,0.063,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2517975,0.106,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2517977,0.051,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2517987,0.143,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2518874,0.107,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2518998,0.323,"intergenic_region","MODIFIER","ENSCHAG00000000932-ENSCHAG00000000966","ENSCHAG00000000932-ENSCHAG00000000966",""
"chr6",2519645,0.074,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2519651,0.106,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2519717,0.086,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2519722,0.056,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2519725,0.069,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2519748,0.097,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2519911,0.166,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2520008,0.107,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2520088,0.067,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2520128,0.062,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2520621,0.089,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2520640,0.119,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2524359,0.068,"downstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2526959,0.069,"upstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2527022,0.099,"upstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2527771,0.165,"upstream_gene_variant","MODIFIER","ENSCHAG00000000966","ENSCHAG00000000966","protein_coding"
"chr6",2540440,0.06,"intron_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2540453,0.371,"intron_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2541343,0.064,"intron_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2541891,0.122,"intron_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2541915,0.105,"intron_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2542553,0.122,"intron_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2542634,0.084,"synonymous_variant","LOW","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2542659,0.108,"missense_variant","MODERATE","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2543141,0.062,"synonymous_variant","LOW","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2545852,0.068,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2547211,0.07,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2547248,0.356,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2547258,0.323,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2547278,0.092,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2547398,0.065,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2547815,0.166,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2547862,0.372,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2547882,0.154,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2547931,0.102,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2548102,0.059,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2548130,0.159,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2548152,0.075,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2548174,0.082,"downstream_gene_variant","MODIFIER","ENSCHAG00000000994","ENSCHAG00000000994","protein_coding"
"chr6",2548181,0.663,"downstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2548400,0.084,"downstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2548458,0.356,"downstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2548474,0.069,"downstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2548559,0.058,"downstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2548560,0.059,"downstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2548597,0.366,"downstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2553433,0.065,"upstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2554378,0.625,"upstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2554752,0.338,"upstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2554781,0.35,"upstream_gene_variant","MODIFIER","ENSCHAG00000001019","ENSCHAG00000001019","pseudogene"
"chr6",2555679,0.414,"upstream_gene_variant","MODIFIER","ENSCHAG00000001026","ENSCHAG00000001026","protein_coding"
"chr6",2558001,0.159,"3_prime_UTR_variant","MODIFIER","ciao2b","ENSCHAG00000001055","protein_coding"
"chr6",2558534,0.077,"upstream_gene_variant","MODIFIER","ENSCHAG00000001092","ENSCHAG00000001092","protein_coding"
"chr6",2561313,0.163,"upstream_gene_variant","MODIFIER","ciao2b","ENSCHAG00000001055","protein_coding"
"chr6",2564396,0.068,"upstream_gene_variant","MODIFIER","ciao2b","ENSCHAG00000001055","protein_coding"
"chr6",2579103,0.052,"downstream_gene_variant","MODIFIER","ENSCHAG00000001118","ENSCHAG00000001118","protein_coding"
"chr6",2807100,0.054,"intergenic_region","MODIFIER","ENSCHAG00000001664-ENSCHAG00000001670","ENSCHAG00000001664-ENSCHAG00000001670",""
"chr6",2814663,0.062,"intergenic_region","MODIFIER","ENSCHAG00000001664-ENSCHAG00000001670","ENSCHAG00000001664-ENSCHAG00000001670",""
