"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000016870"," epcam","ENSCHAG00000016870",NA,"protein_coding","Atlantic herring",13,7.799274,"epithelial cell adhesion molecule [Source:ZFIN;Acc:ZDB-GENE-040426-2209]",41.33,5,23992,918,1919,463,695,9
"ENSCHAG00000016959"," plekhh2","ENSCHAG00000016959",NA,"protein_coding","Atlantic herring",13,7.828741,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 2 [Source:ZFIN;Acc:ZDB-GENE-081028-42]",45.89,9,30319,4167,6742,778,2574,26
"ENSCHAG00000017933"," THADA","ENSCHAG00000017933",NA,"protein_coding","Atlantic herring",13,7.863253,"THADA armadillo repeat containing [Source:HGNC Symbol;Acc:HGNC:19217]",46.77,3,84437,5811,5911,7,91,37
"ENSCHAG00000009066"," sfrp5","ENSCHAG00000009066",105904374,"protein_coding","Atlantic herring",13,18.898006,"secreted frizzled related protein 5 [Source:NCBI gene;Acc:105904374]",47.81,1,7853,945,945,NA,NA,3
"ENSCHAG00000009102"," marveld1","ENSCHAG00000009102",NA,"protein_coding","Atlantic herring",13,18.997399,"MARVEL domain containing 1 [Source:NCBI gene;Acc:497317]",54.72,1,1461,513,513,NA,NA,2
"ENSCHAG00000009123"," pgam1a","ENSCHAG00000009123",105904382,"protein_coding","Atlantic herring",13,19.015418,"phosphoglycerate mutase 1-like [Source:NCBI gene;Acc:105904382]",49.03,1,5131,765,1319,NA,553,4
"ENSCHAG00000009157"," zdhhc16a","ENSCHAG00000009157",NA,"protein_coding","Atlantic herring",13,19.023983,"zinc finger DHHC-type containing 16a [Source:NCBI gene;Acc:394017]",45.38,3,11644,1080,1574,0,999,9
"ENSCHAG00000009235"," rrp12","ENSCHAG00000009235",NA,"protein_coding","Atlantic herring",13,19.045094,"ribosomal RNA processing 12 homolog [Source:ZFIN;Acc:ZDB-GENE-050706-182]",47.81,5,15945,3684,4558.5,544,751,30
"ENSCHAG00000009324"," antxr1d","ENSCHAG00000009324",NA,"protein_coding","Atlantic herring",13,19.068905,"ANTXR cell adhesion molecule 1d [Source:ZFIN;Acc:ZDB-GENE-090313-28]",46.58,1,17691,1596,1784,187,NA,16
"ENSCHAG00000009439"," mapk8a","ENSCHAG00000009439",105904364,"protein_coding","Atlantic herring",13,19.15977,"mitogen-activated protein kinase 8B [Source:NCBI gene;Acc:105904364]",46.07,10,10297,1296,2149,289,753,11
"ENSCHAG00000011051"," ARHGAP22","ENSCHAG00000011051",NA,"protein_coding","Atlantic herring",13,19.171144,"Rho GTPase activating protein 22 [Source:ZFIN;Acc:ZDB-GENE-090313-87]",49.18,3,7988,1539,2805,NA,1265,7
"ENSCHAG00000011174"," si:ch211-223a10.1","ENSCHAG00000011174",NA,"protein_coding","Atlantic herring",13,19.194668,"si:ch211-223a10.1 [Source:ZFIN;Acc:ZDB-GENE-090313-86]",45.28,1,11307,1638,2565,173,752,10
"ENSCHAG00000001812"," ehbp1","ENSCHAG00000001812",NA,"protein_coding","Atlantic herring",13,22.778374,"EH domain binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-091006-4]",49.3,3,156173,3198,3198,NA,NA,21
"ENSCHAG00000002175"," b3gnt2b","ENSCHAG00000002175",NA,"protein_coding","Atlantic herring",13,22.973715,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2b [Source:ZFIN;Acc:ZDB-GENE-050913-158]",59.52,1,1538,1056,1056,NA,NA,5
"ENSCHAG00000003275"," si:ch211-189k9.2","ENSCHAG00000003275",105893491,"protein_coding","Atlantic herring",13,23.047165,"KIAA1841 ortholog [Source:NCBI gene;Acc:105893491]",46.08,4,6867,2139,2662.5,107,489,20
"ENSCHAG00000003593"," pex13","ENSCHAG00000003593",105893493,"protein_coding","Atlantic herring",13,23.056273,"peroxisomal biogenesis factor 13 [Source:NCBI gene;Acc:105893493]",47.75,1,2912,1245,1378,132,NA,4
"ENSCHAG00000003607"," rel","ENSCHAG00000003607",105893448,"protein_coding","Atlantic herring",13,23.066566,"REL proto-oncogene, NF-kB subunit [Source:NCBI gene;Acc:105893448]",46.49,2,10068,1824,2495,NA,670,11
"ENSCHAG00000003904"," papolg","ENSCHAG00000003904",NA,"protein_coding","Atlantic herring",13,23.079757,"poly(A) polymerase gamma [Source:ZFIN;Acc:ZDB-GENE-040426-1256]",44.05,10,11586,2076,2092,414,15,17.5
"ENSCHAG00000009222"," spata17","ENSCHAG00000009222",NA,"protein_coding","Atlantic herring",14,2.036951,"spermatogenesis associated 17 [Source:ZFIN;Acc:ZDB-GENE-111214-1]",47.33,1,45535,1074,1462,80,306,10
"ENSCHAG00000013320"," psma3","ENSCHAG00000013320",105899631,"protein_coding","Atlantic herring",14,10.492147,"proteasome 20S subunit alpha 3 [Source:NCBI gene;Acc:105899631]",39.64,2,9258,768,3251,NA,2482,11
"ENSCHAG00000013560"," arid4a","ENSCHAG00000013560",NA,"protein_coding","Atlantic herring",14,10.503537,"AT rich interactive domain 4A (RBP1-like) [Source:ZFIN;Acc:ZDB-GENE-050809-105]",45.31,8,28765,3661.5,5048.5,43,1364,24
"ENSCHAG00000015077"," timm9","ENSCHAG00000015077",105899632,"protein_coding","Atlantic herring",14,10.532283,"translocase of inner mitochondrial membrane 9 [Source:NCBI gene;Acc:105899632]",39.53,1,3318,270,2650,187.5,2002,4
"ENSCHAG00000015118"," si:ch211-185a18.2","ENSCHAG00000015118",NA,"protein_coding","Atlantic herring",14,10.537485,"si:ch211-185a18.2 [Source:NCBI gene;Acc:100884142]",48.14,1,117010,3012,3012,NA,NA,17
"ENSCHAG00000015231"," dact1","ENSCHAG00000015231",NA,"protein_coding","Atlantic herring",14,10.677914,"dishevelled-binding antagonist of beta-catenin 1 [Source:NCBI gene;Acc:405799]",47.41,1,8158,2574,3945,370,999,4
"ENSCHAG00000015244"," lgals3b","ENSCHAG00000015244",NA,"protein_coding","Atlantic herring",14,10.748143,"lectin, galactoside binding soluble 3b [Source:ZFIN;Acc:ZDB-GENE-030131-4324]",40.68,1,4183,768,1254,90.5,302,6
"ENSCHAG00000015257"," fbxo34","ENSCHAG00000015257",105899686,"protein_coding","Atlantic herring",14,10.753784,"F-box protein 34 [Source:NCBI gene;Acc:105899686]",49.5,2,18876,2247,2541,146,NA,3
"ENSCHAG00000015278"," ATG14","ENSCHAG00000015278",105899675,"protein_coding","Atlantic herring",14,10.777135,"autophagy related 14 [Source:NCBI gene;Acc:105899675]",44.97,1,6088,1527,2461,466,NA,11
"ENSCHAG00000015292"," tbpl2","ENSCHAG00000015292",NA,"protein_coding","Atlantic herring",14,10.783022,"TATA box binding protein like 2 [Source:NCBI gene;Acc:407713]",41.98,1,3386,987,1448,460,NA,6
"ENSCHAG00000015303"," jmjd7","ENSCHAG00000015303",NA,"protein_coding","Atlantic herring",14,10.786426,"jumonji domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-050417-86]",46.46,2,31276,957,1504,117,428,7.5
"ENSCHAG00000009641"," pomcb","ENSCHAG00000009641",NA,"protein_coding","Atlantic herring",15,27.627281,"proopiomelanocortin b [Source:ZFIN;Acc:ZDB-GENE-041014-294]",57.9,1,1151,591,591,NA,NA,4
"ENSCHAG00000024329"," nell2b","ENSCHAG00000024329",NA,"protein_coding","Atlantic herring",16,3.877159,"neural EGFL like 2b [Source:ZFIN;Acc:ZDB-GENE-030131-8026]",45.82,10,71269,2362.5,3277,398,630,18
"ENSCHAG00000024638"," prickle1b","ENSCHAG00000024638",NA,"protein_coding","Atlantic herring",16,3.96092,"prickle homolog 1b [Source:ZFIN;Acc:ZDB-GENE-030131-2152]",49.9,1,20793,2889,3773,598,284,8
"ENSCHAG00000024665"," pus7l","ENSCHAG00000024665",NA,"protein_coding","Atlantic herring",16,4.097201,"pseudouridine synthase 7 like [Source:NCBI gene;Acc:561376]",45.25,2,8173,2074.5,3074.5,NA,999,8.5
"ENSCHAG00000024685"," twf1b","ENSCHAG00000024685",NA,"protein_coding","Atlantic herring",16,4.107353,"twinfilin actin-binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-040711-3]",43.8,1,16987,1044,1736,133,557,9
"ENSCHAG00000024705"," zcrb1","ENSCHAG00000024705",105902607,"protein_coding","Atlantic herring",16,4.181943,"zinc finger CCHC-type and RNA binding motif containing 1 [Source:NCBI gene;Acc:105902607]",41.12,3,5814,648,1381,25,341,7
"ENSCHAG00000024722"," yaf2","ENSCHAG00000024722",NA,"protein_coding","Atlantic herring",16,4.18904,"YY1 associated factor 2 [Source:ZFIN;Acc:ZDB-GENE-041210-115]",46.15,3,19153,513,1666,NA,1152,3
"ENSCHAG00000008112"," NCKAP5","ENSCHAG00000008112",NA,"protein_coding","Atlantic herring",16,22.812684,"NCK associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]",46.62,2,182179,6031.5,7714,608.5,1072,19.5
"ENSCHAG00000008181"," LYPD1","ENSCHAG00000008181",NA,"protein_coding","Atlantic herring",16,23.007485,"LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431]",41.96,1,21275,393,393,NA,NA,4
"ENSCHAG00000008265"," actr3","ENSCHAG00000008265",105900701,"protein_coding","Atlantic herring",16,23.058614,"actin-related protein 3 [Source:NCBI gene;Acc:105900701]",45.4,6,15308,1248,2088,481,839,12
"ENSCHAG00000010524"," cacna1c","ENSCHAG00000010524",NA,"protein_coding","Atlantic herring",16,26.171507,"calcium channel, voltage-dependent, L type, alpha 1C subunit [Source:ZFIN;Acc:ZDB-GENE-020129-1]",47.99,10,221258,6471,6659,33,187,44.5
"ENSCHAG00000026298"," lrrc17","ENSCHAG00000026298",NA,"protein_coding","Atlantic herring",16,27.295768,"leucine rich repeat containing 17 [Source:ZFIN;Acc:ZDB-GENE-030131-9774]",47.64,1,28789,1380,2178,112.5,570,4
"ENSCHAG00000026305"," ASCL4","ENSCHAG00000026305",105910457,"protein_coding","Atlantic herring",16,27.405141,"achaete-scute family bHLH transcription factor 4 [Source:NCBI gene;Acc:105910457]",62.26,1,476,477,477,NA,NA,1
"ENSCHAG00000000433"," prdm4","ENSCHAG00000000433",NA,"protein_coding","Atlantic herring",16,27.406087,"PR domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-041210-131]",49.53,2,12660,2154,2533,60,NA,15
"ENSCHAG00000000879"," akr1b1.1","ENSCHAG00000000879",NA,"protein_coding","Atlantic herring",16,27.420857,"aldo-keto reductase family 1, member B1 (aldose reductase), tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041210-132]",46.58,6,11040,915,2702.5,NA,3583,9
"ENSCHAG00000005136"," sult4a1","ENSCHAG00000005136",NA,"protein_coding","Atlantic herring",16,27.588585,"sulfotransferase family 4A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060421-2705]",44.65,1,18677,855,2674,496,1321,7
"ENSCHAG00000009352"," zc2hc1a","ENSCHAG00000009352",NA,"protein_coding","Atlantic herring",17,6.099847,"zinc finger, C2HC-type containing 1A [Source:NCBI gene;Acc:324412]",41.41,2,8077,1155,2090,NA,934,9.5
"ENSCHAG00000009460"," pex2","ENSCHAG00000009460",105890165,"protein_coding","Atlantic herring",17,6.317341,"peroxisomal biogenesis factor 2 [Source:NCBI gene;Acc:105890165]",43.28,1,6193,942,1443,171,328,2
"ENSCHAG00000009464"," zfhx4","ENSCHAG00000009464",NA,"protein_coding","Atlantic herring",17,6.340422,"zinc finger homeobox 4 [Source:ZFIN;Acc:ZDB-GENE-070530-3]",46.76,1,65787,10686,13350,45,2617,10
"ENSCHAG00000006674"," sync","ENSCHAG00000006674",NA,"protein_coding","Atlantic herring",19,1.266214,"syncoilin, intermediate filament protein [Source:ZFIN;Acc:ZDB-GENE-060503-747]",48.32,1,11409,1782,2214,215,NA,5
"ENSCHAG00000006684"," mylipa","ENSCHAG00000006684",NA,"protein_coding","Atlantic herring",19,1.343064,"myosin regulatory light chain interacting protein a [Source:NCBI gene;Acc:335888]",51.29,1,12950,1485,2740,254,999,7
"ENSCHAG00000006699"," meox2b","ENSCHAG00000006699",NA,"protein_coding","Atlantic herring",19,1.41646,"mesenchyme homeobox 2b [Source:ZFIN;Acc:ZDB-GENE-060503-853]",47.5,1,24032,909,1909,NA,999,3
"ENSCHAG00000002465"," cx39.4","ENSCHAG00000002465",105895435,"protein_coding","Atlantic herring",19,3.54552,"gap junction alpha-6 protein-like [Source:NCBI gene;Acc:105895435]",62.84,1,1043,1044,1044,NA,NA,1
"ENSCHAG00000002472"," smim12","ENSCHAG00000002472",105895440,"protein_coding","Atlantic herring",19,3.558768,"small integral membrane protein 12 [Source:NCBI gene;Acc:105895440]",56.88,1,275,276,276,NA,NA,1
"ENSCHAG00000002509"," pef1","ENSCHAG00000002509",NA,"protein_coding","Atlantic herring",19,3.559779,"penta-EF-hand domain containing 1 [Source:NCBI gene;Acc:445249]",46.16,2,8734,871.5,2740,448.5,1418,4.5
"ENSCHAG00000002785"," edn1","ENSCHAG00000002785",NA,"protein_coding","Atlantic herring",19,3.698214,"endothelin 1 [Source:ZFIN;Acc:ZDB-GENE-000920-1]",44.49,1,3114,600,1831,230,999,5
"ENSCHAG00000016183"," f9a","ENSCHAG00000016183",NA,"protein_coding","Atlantic herring",20,4.860868,"coagulation factor IXa [Source:ZFIN;Acc:ZDB-GENE-030714-2]",43.88,1,6189,1572,3579,721,1284,7
"ENSCHAG00000016198"," mcf2a","ENSCHAG00000016198",NA,"protein_coding","Atlantic herring",20,4.86914,"MCF.2 cell line derived transforming sequence a [Source:ZFIN;Acc:ZDB-GENE-030616-52]",46.4,6,21512,3114,3897,91,214,20.5
"ENSCHAG00000016360"," atp11c","ENSCHAG00000016360",NA,"protein_coding","Atlantic herring",20,4.906886,"ATPase phospholipid transporting 11C [Source:ZFIN;Acc:ZDB-GENE-030616-51]",49.14,9,33970,3477,3477,NA,NA,28
"ENSCHAG00000018087"," P2RY4","ENSCHAG00000018087",105911355,"protein_coding","Atlantic herring",20,5.038947,"P2Y purinoceptor 4-like [Source:NCBI gene;Acc:105911355]",55.8,1,1076,1077,1077,NA,NA,1
"ENSCHAG00000018100"," inppl1b","ENSCHAG00000018100",NA,"protein_coding","Atlantic herring",20,5.046354,"inositol polyphosphate phosphatase-like 1b [Source:NCBI gene;Acc:368433]",45.3,3,23151,3570,3570,NA,NA,28
"ENSCHAG00000018573"," arr3b","ENSCHAG00000018573",105912436,"protein_coding","Atlantic herring",20,5.077595,"arrestin-C-like [Source:NCBI gene;Acc:105912436]",37.89,10,5483,1116,1527.5,22,584.5,14.5
"ENSCHAG00000018961"," nkrf","ENSCHAG00000018961",105912427,"protein_coding","Atlantic herring",20,5.085099,"NFKB repressing factor [Source:NCBI gene;Acc:105912427]",46.9,1,4180,2346,3017,334.5,NA,3
"ENSCHAG00000018971"," ube2a","ENSCHAG00000018971",105912495,"protein_coding","Atlantic herring",20,5.090625,"ubiquitin conjugating enzyme E2 A [Source:NCBI gene;Acc:105912495]",37.88,5,2966,459,563,NA,112,6
"ENSCHAG00000001390"," diaph2","ENSCHAG00000001390",NA,"protein_coding","Atlantic herring",20,5.269912,"diaphanous-related formin 2 [Source:ZFIN;Acc:ZDB-GENE-090115-1]",46.03,10,489434,3369,4493,380,354,27
"ENSCHAG00000019302"," igdcc4","ENSCHAG00000019302",NA,"protein_coding","Atlantic herring",20,15.972174,"immunoglobulin superfamily, DCC subclass, member 4 [Source:ZFIN;Acc:ZDB-GENE-080327-32]",44.52,2,72705,3688.5,4019.5,330,NA,19.5
"ENSCHAG00000019325"," scamp5b","ENSCHAG00000019325",NA,"protein_coding","Atlantic herring",20,16.084067,"secretory carrier membrane protein 5b [Source:ZFIN;Acc:ZDB-GENE-120215-76]",44.12,2,11957,811.5,3032.5,224,1770,6.5
"ENSCHAG00000019338"," loxl1","ENSCHAG00000019338",105906320,"protein_coding","Atlantic herring",20,16.114665,"lysyl oxidase like 1 [Source:NCBI gene;Acc:105906320]",46.9,1,24005,1812,2518,NA,705,7
"ENSCHAG00000015106"," slc7a11","ENSCHAG00000015106",NA,"protein_coding","Atlantic herring",20,19.22345,"solute carrier family 7 member 11 [Source:ZFIN;Acc:ZDB-GENE-150416-1]",44.45,5,10582,1465.5,3332,933,999,13
"ENSCHAG00000015521"," pcdh18b","ENSCHAG00000015521",NA,"protein_coding","Atlantic herring",20,19.355833,"protocadherin 18b [Source:ZFIN;Acc:ZDB-GENE-080804-1]",49.21,1,7439,3534,4920,715,669,4
"ENSCHAG00000009288"," BEST3","ENSCHAG00000009288",105892414,"protein_coding","Atlantic herring",21,5.993525,"bestrophin 3 [Source:NCBI gene;Acc:105892414]",41.47,2,19162,1914,2276,NA,361,9.5
"ENSCHAG00000009624"," nots","ENSCHAG00000009624",NA,"protein_coding","Atlantic herring",21,6.013594,"nothepsin [Source:ZFIN;Acc:ZDB-GENE-010620-1]",42.19,1,5557,1218,2205,907,78,9
"ENSCHAG00000009633"," cct2","ENSCHAG00000009633",105892562,"protein_coding","Atlantic herring",21,6.018711,"chaperonin containing TCP1 subunit 2 [Source:NCBI gene;Acc:105892562]",43.96,5,8125,1551,1666,99,276,15
"ENSCHAG00000009684"," cpsf6","ENSCHAG00000009684",NA,"protein_coding","Atlantic herring",21,6.026757,"cleavage and polyadenylation specific factor 6 [Source:NCBI gene;Acc:327069]",43.66,4,13229,1653,2834,547,315.5,10
"ENSCHAG00000009747"," dkc1","ENSCHAG00000009747",105892526,"protein_coding","Atlantic herring",21,6.043678,"dyskerin pseudouridine synthase 1 [Source:NCBI gene;Acc:105892526]",43.9,5,6912,1554,2343,993,543,13
"ENSCHAG00000010799"," ppp6r2a","ENSCHAG00000010799",NA,"protein_coding","Atlantic herring",21,6.055078,"protein phosphatase 6, regulatory subunit 2a [Source:ZFIN;Acc:ZDB-GENE-030131-5428]",47.01,3,15232,1737,2105,183,NA,18
"ENSCHAG00000011339"," sbf1","ENSCHAG00000011339",NA,"protein_coding","Atlantic herring",21,6.079822,"SET binding factor 1 [Source:HGNC Symbol;Acc:HGNC:10542]",47.62,10,37844,5538,5538,NA,NA,41.5
"ENSCHAG00000014179"," sbf1","ENSCHAG00000014179",NA,"protein_coding","Atlantic herring",21,6.152567,"SET binding factor 1 [Source:ZFIN;Acc:ZDB-GENE-040718-139]",47.58,5,36118,5613,5613,NA,NA,42
"ENSCHAG00000015251"," adm2a","ENSCHAG00000015251",105892464,"protein_coding","Atlantic herring",21,6.207075,"adrenomedullin 2 [Source:NCBI gene;Acc:105892464]",46.1,1,14453,534,4452,199.5,3516,3
"ENSCHAG00000015352"," hsp90b1","ENSCHAG00000015352",NA,"protein_coding","Atlantic herring",21,6.260639,"heat shock protein 90, beta (grp94), member 1 [Source:ZFIN;Acc:ZDB-GENE-031002-1]",45.2,8,10224,1842,2595.5,119,947,16.5
"ENSCHAG00000017659"," glt8d2","ENSCHAG00000017659",105892392,"protein_coding","Atlantic herring",21,6.274526,"glycosyltransferase 8 domain containing 2 [Source:NCBI gene;Acc:105892392]",44.29,1,3668,1062,1062,NA,NA,8
"ENSCHAG00000017821"," fbxo18","ENSCHAG00000017821",NA,"protein_coding","Atlantic herring",21,6.283176,"F-box DNA helicase 1 [Source:ZFIN;Acc:ZDB-GENE-041210-99]",46.54,3,12465,3076.5,3488,NA,822,23
"ENSCHAG00000022994"," ahr2","ENSCHAG00000022994",NA,"protein_coding","Atlantic herring",21,22.264811,"aryl hydrocarbon receptor 2 [Source:ZFIN;Acc:ZDB-GENE-990714-16]",50.06,3,17106,2799,2899.5,167,NA,9
"ENSCHAG00000023048"," INPP1","ENSCHAG00000023048",NA,"protein_coding","Atlantic herring",21,22.401868,"inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]",45.22,1,5631,1170,2531,179.5,999,6
"ENSCHAG00000023051"," mfsd6a","ENSCHAG00000023051",NA,"protein_coding","Atlantic herring",21,22.408214,"major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]",47.17,1,15017,2592,5811,1,3216,5
"ENSCHAG00000023054"," NAB1","ENSCHAG00000023054",NA,"protein_coding","Atlantic herring",21,22.433704,"NGFI-A binding protein 1a (EGR1 binding protein 1) [Source:ZFIN;Acc:ZDB-GENE-050208-574]",45.22,2,7912,1467,3099.5,NA,1631.5,6.5
"ENSCHAG00000023091"," glsb","ENSCHAG00000023091",NA,"protein_coding","Atlantic herring",21,22.445756,"glutaminase a [Source:ZFIN;Acc:ZDB-GENE-050204-3]",46.38,8,35267,1698,1995,296,NA,16
"ENSCHAG00000023851"," stat1a","ENSCHAG00000023851",NA,"protein_coding","Atlantic herring",21,22.483124,"signal transducer and activator of transcription 1a [Source:ZFIN;Acc:ZDB-GENE-980526-499]",46.11,8,24956,2094,2836,370,395,20
"ENSCHAG00000018526"," ormdl3","ENSCHAG00000018526",105888909,"protein_coding","Atlantic herring",23,10.241318,"ORMDL sphingolipid biosynthesis regulator 3 [Source:NCBI gene;Acc:105888909]",44.66,1,4473,462,908,195.5,52,4
"ENSCHAG00000018541"," wnt3","ENSCHAG00000018541",105888818,"protein_coding","Atlantic herring",23,10.257408,"proto-oncogene Wnt-3 [Source:NCBI gene;Acc:105888818]",46.3,3,21810,1095,1800,279.5,NA,4
"ENSCHAG00000018607"," nsfb","ENSCHAG00000018607",NA,"protein_coding","Atlantic herring",23,10.284795,"N-ethylmaleimide-sensitive factor b [Source:ZFIN;Acc:ZDB-GENE-050808-1]",45.01,10,24180,2278.5,2348,41,762,19
"ENSCHAG00000019372"," psmd11b","ENSCHAG00000019372",105888866,"protein_coding","Atlantic herring",23,10.311965,"26S proteasome non-ATPase regulatory subunit 11B [Source:NCBI gene;Acc:105888866]",43.59,6,6220,1246.5,1310,64,NA,12
"ENSCHAG00000019504"," cdk5r1b","ENSCHAG00000019504",105888835,"protein_coding","Atlantic herring",23,10.320091,"cyclin-dependent kinase 5 activator 1-like [Source:NCBI gene;Acc:105888835]",60.49,1,905,906,906,NA,NA,1
"ENSCHAG00000019547"," MYO1D","ENSCHAG00000019547",NA,"protein_coding","Atlantic herring",23,10.330031,"myosin ID [Source:HGNC Symbol;Acc:HGNC:7598]",47.35,10,77000,2979,3886,795,409,22
"ENSCHAG00000020213"," pdk2a","ENSCHAG00000020213",105888906,"protein_coding","Atlantic herring",23,10.416025,"pyruvate dehydrogenase (acetyl-transferring) kinase isozyme 2, mitochondrial-like [Source:NCBI gene;Acc:105888906]",41.79,9,7838,1227,3796,852,1811,11
"ENSCHAG00000020823"," tbkbp1","ENSCHAG00000020823",NA,"protein_coding","Atlantic herring",23,10.427138,"TBK1 binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-100203-1]",46.09,1,50415,1950,3962,131.5,1746,10
"ENSCHAG00000021207"," bahcc1b","ENSCHAG00000021207",NA,"protein_coding","Atlantic herring",23,16.89917,"BAH domain and coiled-coil containing 1b [Source:ZFIN;Acc:ZDB-GENE-100716-2]",48.52,1,109477,6291,7513,152,1068,20
"ENSCHAG00000021219"," slc38a10","ENSCHAG00000021219",NA,"protein_coding","Atlantic herring",23,17.072003,"solute carrier family 38 member 10 [Source:ZFIN;Acc:ZDB-GENE-050309-21]",48.42,3,26466,1866,2289,210.5,NA,12
"ENSCHAG00000021252"," fscn2b","ENSCHAG00000021252",NA,"protein_coding","Atlantic herring",23,17.156224,"fascin actin-bundling protein 2b, retinal [Source:ZFIN;Acc:ZDB-GENE-040426-1740]",48.37,1,15981,1473,3118,631,1012,5
"ENSCHAG00000021265"," faap100","ENSCHAG00000021265",NA,"protein_coding","Atlantic herring",23,17.173119,"FA core complex associated protein 100 [Source:ZFIN;Acc:ZDB-GENE-130603-100]",45.78,1,6777,2271,2271,NA,NA,9
"ENSCHAG00000021303"," acsf2","ENSCHAG00000021303",NA,"protein_coding","Atlantic herring",23,17.180272,"acyl-CoA synthetase family member 2 [Source:NCBI gene;Acc:751707]",44.37,10,39823,1734,2455,670,720,16
"ENSCHAG00000021528"," chad","ENSCHAG00000021528",NA,"protein_coding","Atlantic herring",23,17.199879,"chondroadherin [Source:ZFIN;Acc:ZDB-GENE-040426-1130]",48.95,1,9613,1098,1390,NA,145,4
"ENSCHAG00000007285"," sez6l2","ENSCHAG00000007285",105890662,"protein_coding","Atlantic herring",23,24.510233,"seizure related 6 homolog like 2 [Source:NCBI gene;Acc:105890662]",48.05,7,32414,2499,2499,357,576,12
"ENSCHAG00000009040"," kctd13","ENSCHAG00000009040",NA,"protein_coding","Atlantic herring",23,24.548459,"potassium channel tetramerization domain containing 13 [Source:NCBI gene;Acc:100000647]",47.66,2,12088,943.5,3112.5,42,2125,6.5
"ENSCHAG00000009067"," hirip3","ENSCHAG00000009067",NA,"protein_coding","Atlantic herring",23,24.561864,"HIRA interacting protein 3 [Source:ZFIN;Acc:ZDB-GENE-030131-5753]",47.12,5,11534,1269,1802,112,167,6
"ENSCHAG00000009308"," taok2a","ENSCHAG00000009308",NA,"protein_coding","Atlantic herring",23,24.600714,"TAO kinase 2a [Source:ZFIN;Acc:ZDB-GENE-030131-9416]",47.01,5,19162,3270,3563,384,NA,14
"ENSCHAG00000009604"," maza","ENSCHAG00000009604",NA,"protein_coding","Atlantic herring",23,24.633437,"MYC-associated zinc finger protein a (purine-binding transcription factor) [Source:ZFIN;Acc:ZDB-GENE-110603-4]",46.66,2,8807,372,1764,89,999,5.5
"ENSCHAG00000009646"," nlk1","ENSCHAG00000009646",NA,"protein_coding","Atlantic herring",23,24.646169,"nemo-like kinase, type 1 [Source:ZFIN;Acc:ZDB-GENE-040701-1]",47.06,2,5466,991.5,991.5,NA,NA,6.5
"ENSCHAG00000003016"," si:dkey-27j5.5","ENSCHAG00000003016",105892856,"protein_coding","Atlantic herring",24,15.435195,"dexamethasone-induced Ras-related protein 1-like [Source:NCBI gene;Acc:105892856]",49.65,1,2291,1119,2037,574,342,2
"ENSCHAG00000015124"," PRPSAP1","ENSCHAG00000015124",NA,"protein_coding","Atlantic herring",26,5.834535,"phosphoribosyl pyrophosphate synthetase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]",45.08,5,72500,582,2298,52,1757,4
"ENSCHAG00000015325"," cygb2","ENSCHAG00000015325",105900212,"protein_coding","Atlantic herring",26,5.915129,"cytoglobin [Source:NCBI gene;Acc:105900212]",46.6,1,11297,534,979,387,56,3
"ENSCHAG00000015354"," SPHK1","ENSCHAG00000015354",NA,"protein_coding","Atlantic herring",26,5.956586,"sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240]",47.43,2,25885,934.5,934.5,NA,NA,5.5
"ENSCHAG00000015566"," UBE2O","ENSCHAG00000015566",NA,"protein_coding","Atlantic herring",26,6.062293,"ubiquitin conjugating enzyme E2 O [Source:HGNC Symbol;Acc:HGNC:29554]",47.98,1,11199,2766,2766,NA,NA,12
"ENSCHAG00000015652"," aanat1","ENSCHAG00000015652",105900207,"protein_coding","Atlantic herring",26,6.091311,"aralkylamine N-acetyltransferase [Source:NCBI gene;Acc:105900207]",47.96,1,1052,615,615,NA,NA,3
"ENSCHAG00000015673"," RHBDF2","ENSCHAG00000015673",NA,"protein_coding","Atlantic herring",26,6.094484,"rhomboid 5 homolog 2 [Source:HGNC Symbol;Acc:HGNC:20788]",45.22,2,18180,2494.5,4303.5,NA,1808,15
"ENSCHAG00000015871"," acox1","ENSCHAG00000015871",NA,"protein_coding","Atlantic herring",26,6.127679,"acyl-CoA oxidase 1, palmitoyl [Source:ZFIN;Acc:ZDB-GENE-041010-219]",44.82,10,18128,1971,2897,380,544,15
