"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000013440"," pkn3","ENSCHAG00000013440",NA,"protein_coding","Atlantic herring",12,24.40461,"protein kinase N3 [Source:ZFIN;Acc:ZDB-GENE-030131-1902]",46.56,10,15689,2766,2766,676,NA,20
"ENSCHAG00000019128"," setb","ENSCHAG00000019128",NA,"protein_coding","Atlantic herring",12,24.421099,"SET nuclear proto-oncogene b [Source:ZFIN;Acc:ZDB-GENE-030131-433]",43.68,1,3106,924,1211,286,NA,7
"ENSCHAG00000019172"," wdr34","ENSCHAG00000019172",NA,"protein_coding","Atlantic herring",12,24.426169,"WD repeat domain 34 [Source:ZFIN;Acc:ZDB-GENE-070928-9]",47.56,1,3777,1509,1509,NA,NA,9
"ENSCHAG00000019407"," sptan1","ENSCHAG00000019407",NA,"protein_coding","Atlantic herring",12,24.430875,"spectrin alpha, non-erythrocytic 1 [Source:ZFIN;Acc:ZDB-GENE-051113-60]",48.22,10,40426,1527,6878,137,NA,51
"ENSCHAG00000022991"," PTGES2","ENSCHAG00000022991",NA,"protein_coding","Atlantic herring",12,24.485058,"prostaglandin E synthase 2 [Source:HGNC Symbol;Acc:HGNC:17822]",42.9,1,6016,1158,1921,61,700,7
"ENSCHAG00000023015"," zer1","ENSCHAG00000023015",NA,"protein_coding","Atlantic herring",12,24.492737,"zyg-11 related, cell cycle regulator [Source:ZFIN;Acc:ZDB-GENE-040426-2307]",47.44,4,13402,2313,3871,NA,1557,16.5
"ENSCHAG00000023380"," TBC1D13","ENSCHAG00000023380",NA,"protein_coding","Atlantic herring",12,24.509084,"TBC1 domain family member 13 [Source:HGNC Symbol;Acc:HGNC:25571]",43.91,4,78465,1146,2195.5,107,999,11
"ENSCHAG00000023478"," odf2a","ENSCHAG00000023478",NA,"protein_coding","Atlantic herring",12,24.54408,"outer dense fiber of sperm tails 2a [Source:ZFIN;Acc:ZDB-GENE-091117-46]",46.07,2,6333,1317,1895,288,NA,12
"ENSCHAG00000023511"," PTGES2","ENSCHAG00000023511",NA,"protein_coding","Atlantic herring",12,24.552282,"prostaglandin E synthase 2 [Source:HGNC Symbol;Acc:HGNC:17822]",39.29,1,3000,735,1436,NA,700,6
"ENSCHAG00000023524"," zer1","ENSCHAG00000023524",NA,"protein_coding","Atlantic herring",12,24.561642,"zyg-11 related, cell cycle regulator [Source:ZFIN;Acc:ZDB-GENE-040426-2307]",48.95,2,11525,2275.5,2275.5,NA,NA,15.5
"ENSCHAG00000023656"," lmbrd2b","ENSCHAG00000023656",NA,"protein_coding","Atlantic herring",12,24.672231,"LMBR1 domain containing 2b [Source:NCBI gene;Acc:335257]",46.05,5,10206,2103,2393,101.5,573,17
"ENSCHAG00000023871"," capslb","ENSCHAG00000023871",NA,"protein_coding","Atlantic herring",12,24.685436,"calcyphosine-like b [Source:ZFIN;Acc:ZDB-GENE-050417-298]",41.76,1,2724,630,1505,NA,436.5,5
"ENSCHAG00000023878"," il7r","ENSCHAG00000023878",NA,"protein_coding","Atlantic herring",12,24.689176,"interleukin 7 receptor [Source:ZFIN;Acc:ZDB-GENE-080110-7]",42.58,2,4903,1107,1636,172,NA,6.5
"ENSCHAG00000024021"," myo5b","ENSCHAG00000024021",NA,"protein_coding","Atlantic herring",12,24.702542,"myosin VB [Source:ZFIN;Acc:ZDB-GENE-031219-7]",46.41,10,68646,5292,7941,563,2084,38.5
"ENSCHAG00000019934"," DIRAS2","ENSCHAG00000019934",105908456,"protein_coding","Atlantic herring",12,27.403989,"DIRAS family GTPase 2 [Source:NCBI gene;Acc:105908456]",59.67,1,599,600,600,NA,NA,1
"ENSCHAG00000019937"," syk","ENSCHAG00000019937",NA,"protein_coding","Atlantic herring",12,27.410364,"spleen tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-040702-3]",42.88,2,26001,1747.5,2903.5,470,213,13
"ENSCHAG00000019965"," auh","ENSCHAG00000019965",NA,"protein_coding","Atlantic herring",12,27.47064,"AU RNA binding methylglutaconyl-CoA hydratase [Source:HGNC Symbol;Acc:HGNC:890]",44.48,2,29981,978,2797,929,888,9.5
"ENSCHAG00000020043"," nfil3","ENSCHAG00000020043",NA,"protein_coding","Atlantic herring",12,27.500642,"nuclear factor, interleukin 3 regulated [Source:NCBI gene;Acc:445509]",58.53,1,1535,1536,1536,NA,NA,1
"ENSCHAG00000020052"," ror2","ENSCHAG00000020052",NA,"protein_coding","Atlantic herring",12,27.508436,"receptor tyrosine kinase-like orphan receptor 2 [Source:ZFIN;Acc:ZDB-GENE-060427-5]",48.82,1,33700,2829,3964,NA,1134,10
"ENSCHAG00000000610"," sptlc1","ENSCHAG00000000610",NA,"protein_coding","Atlantic herring",12,27.592351,"serine palmitoyltransferase, long chain base subunit 1 [Source:ZFIN;Acc:ZDB-GENE-050522-61]",44.83,6,29090,1392,3155,596,1171,15
"ENSCHAG00000001047"," cdc42se2","ENSCHAG00000001047",105908466,"protein_coding","Atlantic herring",12,27.627494,"CDC42 small effector 2 [Source:NCBI gene;Acc:105908466]",46.54,2,15279,177,2740,53,515,3.5
"ENSCHAG00000001091"," lyrm7","ENSCHAG00000001091",NA,"protein_coding","Atlantic herring",12,27.665585,"LYR motif containing 7 [Source:NCBI gene;Acc:100002948]",38.36,1,1107,312,312,NA,NA,5
"ENSCHAG00000001132"," hint1","ENSCHAG00000001132",105908434,"protein_coding","Atlantic herring",12,27.66684,"histidine triad nucleotide binding protein 1 [Source:NCBI gene;Acc:105908434]",43.75,1,1686,381,740,200,157,3
"ENSCHAG00000001191"," slc46a2","ENSCHAG00000001191",NA,"protein_coding","Atlantic herring",12,27.771866,"solute carrier family 46 member 2 [Source:ZFIN;Acc:ZDB-GENE-170126-3]",42.17,2,6824,1243.5,2045.5,254,546,3.5
"ENSCHAG00000001666"," rassf2b","ENSCHAG00000001666",NA,"protein_coding","Atlantic herring",12,27.960286,"Ras association domain family member 2b [Source:ZFIN;Acc:ZDB-GENE-041221-6]",47.2,1,8092,876,2570,629,1063,7
"ENSCHAG00000001684"," prnpb","ENSCHAG00000001684",NA,"protein_coding","Atlantic herring",12,27.979097,"prion protein b [Source:ZFIN;Acc:ZDB-GENE-041221-2]",63.14,1,1749,1383,1383,NA,NA,5
"ENSCHAG00000001727"," si:dkey-81j8.6","ENSCHAG00000001727",NA,"protein_coding","Atlantic herring",12,27.983932,"si:dkey-81j8.6 [Source:ZFIN;Acc:ZDB-GENE-091116-12]",47.38,2,25354,4372.5,5101.5,562,165,15
"ENSCHAG00000006639"," galt","ENSCHAG00000006639",NA,"protein_coding","Atlantic herring",12,28.550079,"galactose-1-phosphate uridylyltransferase [Source:ZFIN;Acc:ZDB-GENE-070112-172]",48.93,3,38519,1011,1011,NA,NA,5
"ENSCHAG00000008809"," ncoa4","ENSCHAG00000008809",NA,"protein_coding","Atlantic herring",13,20.690022,"nuclear receptor coactivator 4 [Source:ZFIN;Acc:ZDB-GENE-040426-689]",48.08,2,10900,1932,2175,242,NA,10
"ENSCHAG00000008825"," yipf3","ENSCHAG00000008825",NA,"protein_coding","Atlantic herring",13,20.703047,"Yip1 domain family, member 3 [Source:NCBI gene;Acc:334511]",43.6,2,7644,1024.5,1286.5,261,NA,10
"ENSCHAG00000008886"," lrrc73","ENSCHAG00000008886",NA,"protein_coding","Atlantic herring",13,20.713419,"leucine rich repeat containing 73 [Source:ZFIN;Acc:ZDB-GENE-111118-2]",48.66,2,9103,927,1288,NA,360,6
"ENSCHAG00000008899"," tjap1","ENSCHAG00000008899",NA,"protein_coding","Atlantic herring",13,20.729201,"tight junction associated protein 1 (peripheral) [Source:ZFIN;Acc:ZDB-GENE-081107-47]",46.64,1,77126,2346,2886,61,NA,9
"ENSCHAG00000008913"," dlk2","ENSCHAG00000008913",NA,"protein_coding","Atlantic herring",13,20.847077,"delta-like 2 homolog (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-081107-4]",53.13,2,3784,1182,1855,NA,672,4.5
"ENSCHAG00000009007"," dnph1","ENSCHAG00000009007",105897410,"protein_coding","Atlantic herring",13,20.853213,"2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:NCBI gene;Acc:105897410]",47.28,1,2372,459,969,NA,509,4
"ENSCHAG00000009013"," mea1","ENSCHAG00000009013",105897415,"protein_coding","Atlantic herring",13,20.856387,"male-enhanced antigen 1 [Source:NCBI gene;Acc:105897415]",52.78,1,1168,549,579,29,NA,3
"ENSCHAG00000009156"," znf318","ENSCHAG00000009156",NA,"protein_coding","Atlantic herring",13,20.889026,"zinc finger protein 318 [Source:ZFIN;Acc:ZDB-GENE-140106-251]",50.47,1,10032,4509,4509,NA,NA,11
"ENSCHAG00000003275"," si:ch211-189k9.2","ENSCHAG00000003275",105893491,"protein_coding","Atlantic herring",13,23.047165,"KIAA1841 ortholog [Source:NCBI gene;Acc:105893491]",46.08,4,6867,2139,2662.5,107,489,20
"ENSCHAG00000003593"," pex13","ENSCHAG00000003593",105893493,"protein_coding","Atlantic herring",13,23.056273,"peroxisomal biogenesis factor 13 [Source:NCBI gene;Acc:105893493]",47.75,1,2912,1245,1378,132,NA,4
"ENSCHAG00000003607"," rel","ENSCHAG00000003607",105893448,"protein_coding","Atlantic herring",13,23.066566,"REL proto-oncogene, NF-kB subunit [Source:NCBI gene;Acc:105893448]",46.49,2,10068,1824,2495,NA,670,11
"ENSCHAG00000003904"," papolg","ENSCHAG00000003904",NA,"protein_coding","Atlantic herring",13,23.079757,"poly(A) polymerase gamma [Source:ZFIN;Acc:ZDB-GENE-040426-1256]",44.05,10,11586,2076,2092,414,15,17.5
"ENSCHAG00000009178"," bcl11aa","ENSCHAG00000009178",105893464,"protein_coding","Atlantic herring",13,23.101039,"BAF chromatin remodeling complex subunit BCL11A [Source:NCBI gene;Acc:105893464]",48.96,2,64552,2574,4910,428,1906,3
"ENSCHAG00000005344"," ZFYVE21","ENSCHAG00000005344",NA,"protein_coding","Atlantic herring",14,0.616722,"zinc finger FYVE-type containing 21 [Source:HGNC Symbol;Acc:HGNC:20760]",46.92,4,8768,639,753,NA,796,6
"ENSCHAG00000005829"," coa8","ENSCHAG00000005829",NA,"protein_coding","Atlantic herring",14,0.663439,"cytochrome c oxidase assembly factor 8 [Source:ZFIN;Acc:ZDB-GENE-090313-66]",45.5,1,7179,594,2302,646,1060,5
"ENSCHAG00000005843"," bag5","ENSCHAG00000005843",NA,"protein_coding","Atlantic herring",14,0.670639,"BCL2 associated athanogene 5 [Source:ZFIN;Acc:ZDB-GENE-050913-58]",50.84,2,16361,1555.5,1555.5,NA,NA,5
"ENSCHAG00000005985"," exoc3l4","ENSCHAG00000005985",NA,"protein_coding","Atlantic herring",14,0.747154,"exocyst complex component 3-like 4 [Source:ZFIN;Acc:ZDB-GENE-081028-71]",47.54,2,100123,1923,2936,221,790,10.5
"ENSCHAG00000006019"," EIF5","ENSCHAG00000006019",NA,"protein_coding","Atlantic herring",14,0.764704,"eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]",46.47,4,13727,1269,2416,170,623,9
"ENSCHAG00000006122"," zfyve28","ENSCHAG00000006122",NA,"protein_coding","Atlantic herring",14,0.790991,"zinc finger, FYVE domain containing 28 [Source:NCBI gene;Acc:777615]",48.97,3,25987,2391,3493,334,1101,14
"ENSCHAG00000017656"," smyd3","ENSCHAG00000017656",NA,"protein_coding","Atlantic herring",14,3.146101,"SET and MYND domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-051120-138]",48.32,3,264909,1209,2095,311,651,10
"ENSCHAG00000017710"," sv2","ENSCHAG00000017710",NA,"protein_coding","Atlantic herring",14,3.412351,"synaptic vesicle glycoprotein 2 [Source:ZFIN;Acc:ZDB-GENE-000607-80]",48.17,3,2428,1440,1440,NA,NA,4
"ENSCHAG00000017853"," tfb2m","ENSCHAG00000017853",105890817,"protein_coding","Atlantic herring",14,3.415369,"transcription factor B2, mitochondrial [Source:NCBI gene;Acc:105890817]",46.45,2,5338,1323,1632,21,286,8.5
"ENSCHAG00000017895"," pomt2","ENSCHAG00000017895",NA,"protein_coding","Atlantic herring",14,3.420732,"protein-O-mannosyltransferase 2 [Source:NCBI gene;Acc:563878]",45.9,6,15521,2244,2244,NA,1098,22
"ENSCHAG00000018858"," lin52","ENSCHAG00000018858",NA,"protein_coding","Atlantic herring",14,3.436542,"lin-52 DREAM MuvB core complex component [Source:NCBI gene;Acc:777755]",47.15,3,26677,351,983,684,601,4
"ENSCHAG00000018950"," vsx2","ENSCHAG00000018950",NA,"protein_coding","Atlantic herring",14,3.475451,"visual system homeobox 2 [Source:NCBI gene;Acc:796163]",42.55,1,7956,1194,1923,99,628,5
"ENSCHAG00000018994"," DLL4","ENSCHAG00000018994",105909808,"protein_coding","Atlantic herring",14,3.6522,"delta like canonical Notch ligand 4 [Source:NCBI gene;Acc:105909808]",48.13,3,7730,2160,3511,511,999,10
"ENSCHAG00000019129"," CHAC1","ENSCHAG00000019129",105909812,"protein_coding","Atlantic herring",14,3.661712,"glutathione-specific gamma-glutamylcyclotransferase 1-like [Source:NCBI gene;Acc:105909812]",45.98,1,3394,591,2502,910,999,3
"ENSCHAG00000019137"," RHOV","ENSCHAG00000019137",105909813,"protein_coding","Atlantic herring",14,3.68819,"ras homolog family member V [Source:NCBI gene;Acc:105909813]",47.37,1,48568,663,1224,492,33,4
"ENSCHAG00000019153"," ZFYVE1","ENSCHAG00000019153",NA,"protein_coding","Atlantic herring",14,3.748263,"zinc finger FYVE-type containing 1 [Source:HGNC Symbol;Acc:HGNC:13180]",47.62,1,16118,2361,2361,NA,NA,11
"ENSCHAG00000019184"," BCL11B","ENSCHAG00000019184",NA,"protein_coding","Atlantic herring",14,18.98888,"BAF chromatin remodeling complex subunit BCL11B [Source:HGNC Symbol;Acc:HGNC:13222]",45.7,1,51741,2436,3362,526,398,4
"ENSCHAG00000019190"," ccdc106b","ENSCHAG00000019190",NA,"protein_coding","Atlantic herring",14,19.16233,"coiled-coil domain containing 106b [Source:ZFIN;Acc:ZDB-GENE-050306-6]",45.27,1,2146,834,834,NA,NA,6
"ENSCHAG00000019225"," or101-1","ENSCHAG00000019225",105908218,"protein_coding","Atlantic herring",14,19.254292,"olfactory receptor 10T2-like [Source:NCBI gene;Acc:105908218]",42.45,1,1490,936,936,NA,NA,2
"ENSCHAG00000019245"," or101-1","ENSCHAG00000019245",105908219,"protein_coding","Atlantic herring",14,19.263208,"olfactory receptor 10C1-like [Source:NCBI gene;Acc:105908219]",47.38,1,1354,930,930,NA,NA,2
"ENSCHAG00000019260"," or101-1","ENSCHAG00000019260",NA,"protein_coding","Atlantic herring",14,19.273302,"odorant receptor, family B, subfamily 101, member 1 [Source:ZFIN;Acc:ZDB-GENE-990415-190]",44.54,1,1337,972,972,NA,NA,2
"ENSCHAG00000019286"," or101-1","ENSCHAG00000019286",NA,"protein_coding","Atlantic herring",14,19.279376,"odorant receptor, family B, subfamily 101, member 1 [Source:ZFIN;Acc:ZDB-GENE-990415-190]",38.84,5,2548,903,903,NA,NA,4
"ENSCHAG00000019408"," OR10S1","ENSCHAG00000019408",NA,"protein_coding","Atlantic herring",14,19.290904,"olfactory receptor family 10 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:14807]",41.25,1,1696,972,972,NA,NA,2
"ENSCHAG00000002454"," CDIN1","ENSCHAG00000002454",105897278,"protein_coding","Atlantic herring",14,22.730343,"chromosome unknown open reading frame, human C15orf41 [Source:NCBI gene;Acc:105897278]",45.6,1,63252,852,2099,126.5,991,12
"ENSCHAG00000002554"," meis2a","ENSCHAG00000002554",105897095,"protein_coding","Atlantic herring",14,22.808195,"Meis homeobox 2 [Source:NCBI gene;Acc:105897095]",49.03,9,84598,1173,1690,440,39,11
"ENSCHAG00000016062"," filip1b","ENSCHAG00000016062",NA,"protein_coding","Atlantic herring",15,1.570893,"filamin A interacting protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-1935]",44.63,2,25617,3606,4283,329,16,7.5
"ENSCHAG00000016080"," SENP6","ENSCHAG00000016080",NA,"protein_coding","Atlantic herring",15,1.604617,"SUMO specific peptidase 6 [Source:HGNC Symbol;Acc:HGNC:20944]",44.04,1,28168,3462,4422,547,411,24
"ENSCHAG00000016112"," myo6a","ENSCHAG00000016112",NA,"protein_coding","Atlantic herring",15,1.647998,"myosin VIa [Source:ZFIN;Acc:ZDB-GENE-040819-2]",45.94,10,65530,3763.5,3781.5,17,NA,31.5
"ENSCHAG00000016231"," impg1a","ENSCHAG00000016231",NA,"protein_coding","Atlantic herring",15,1.718543,"interphotoreceptor matrix proteoglycan 1a [Source:ZFIN;Acc:ZDB-GENE-070424-197]",43.64,2,14301,1953,1953,NA,NA,8.5
"ENSCHAG00000016315"," HTR1B","ENSCHAG00000016315",105897009,"protein_coding","Atlantic herring",15,1.775642,"5-hydroxytryptamine receptor 1B [Source:NCBI gene;Acc:105897009]",41.37,1,1447,1110,1110,NA,NA,2
"ENSCHAG00000016335"," mei4","ENSCHAG00000016335",NA,"protein_coding","Atlantic herring",15,1.786633,"meiosis-specific, MEI4 homolog (S. cerevisiae) [Source:NCBI gene;Acc:568897]",43.48,1,39408,1245,1922,181,494,5
"ENSCHAG00000016354"," nt5e","ENSCHAG00000016354",105897081,"protein_coding","Atlantic herring",15,1.87032,"5'-nucleotidase ecto [Source:NCBI gene;Acc:105897081]",41.11,9,11050,1728,1793,160,34,10
"ENSCHAG00000016654"," snx14","ENSCHAG00000016654",105897080,"protein_coding","Atlantic herring",15,1.881576,"sorting nexin-14-like [Source:NCBI gene;Acc:105897080]",42.27,10,25414,2769,3543,386,NA,26.5
"ENSCHAG00000015286"," man1a1","ENSCHAG00000015286",NA,"protein_coding","Atlantic herring",15,22.411511,"mannosidase alpha class 1A member 1 [Source:HGNC Symbol;Acc:HGNC:6821]",44.52,5,214133,1872,2591,837,NA,12
"ENSCHAG00000005150"," fkbp3","ENSCHAG00000005150",105902105,"protein_coding","Atlantic herring",15,26.459332,"FKBP prolyl isomerase 3 [Source:NCBI gene;Acc:105902105]",42.73,2,3151,666,1125,376,81,6.5
"ENSCHAG00000005189"," faua","ENSCHAG00000005189",NA,"protein_coding","Atlantic herring",15,26.465035,"FAU ubiquitin like and ribosomal protein S30 fusion a [Source:ZFIN;Acc:ZDB-GENE-040426-1700]",44.09,1,1421,402,402,NA,NA,4
"ENSCHAG00000005266"," prpf39","ENSCHAG00000005266",105902113,"protein_coding","Atlantic herring",15,26.468306,"pre-mRNA processing factor 39 [Source:NCBI gene;Acc:105902113]",47.89,6,9516,1896,2494,354,411,13
"ENSCHAG00000006253"," arf6a","ENSCHAG00000006253",NA,"protein_coding","Atlantic herring",15,26.479441,"ADP-ribosylation factor 6a [Source:ZFIN;Acc:ZDB-GENE-030131-8007]",52.03,1,789,363,363,NA,NA,2
"ENSCHAG00000006365"," actr10","ENSCHAG00000006365",NA,"protein_coding","Atlantic herring",15,26.626266,"actin related protein 10 [Source:ZFIN;Acc:ZDB-GENE-040426-768]",46.44,7,16806,1251,1912,645,188,13
"ENSCHAG00000006545"," PGF","ENSCHAG00000006545",NA,"protein_coding","Atlantic herring",15,26.658871,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",48.53,1,10985,504,1787,534,747,7
"ENSCHAG00000006557"," cipcb","ENSCHAG00000006557",NA,"protein_coding","Atlantic herring",15,26.670186,"CLOCK-interacting pacemaker b [Source:ZFIN;Acc:ZDB-GENE-091204-292]",47.97,1,6080,1224,2683,228.5,999,5
"ENSCHAG00000006574"," znf410","ENSCHAG00000006574",105902109,"protein_coding","Atlantic herring",15,26.680626,"zinc finger protein 410 [Source:NCBI gene;Acc:105902109]",47.28,3,10395,1335,1636,96,123,11
"ENSCHAG00000006623"," entpd5b","ENSCHAG00000006623",NA,"protein_coding","Atlantic herring",15,26.692417,"ectonucleoside triphosphate diphosphohydrolase 5b [Source:ZFIN;Acc:ZDB-GENE-091118-88]",44.55,1,16984,1143,3410,NA,2266,11
"ENSCHAG00000007921"," acat2","ENSCHAG00000007921",NA,"protein_coding","Atlantic herring",15,27.324144,"acetyl-CoA acetyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-990714-22]",46.34,1,11915,1209,1526,297,18,9
"ENSCHAG00000008010"," hebp2","ENSCHAG00000008010",NA,"protein_coding","Atlantic herring",15,27.363162,"heme binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-914]",43.8,3,9577,564,1099,37,444,4
"ENSCHAG00000008028"," acbd3","ENSCHAG00000008028",NA,"protein_coding","Atlantic herring",15,27.465322,"acyl-Coenzyme A binding domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1930]",50.91,1,11910,1611,2427,105,709,8
"ENSCHAG00000008042"," mixl1","ENSCHAG00000008042",NA,"protein_coding","Atlantic herring",15,27.480954,"Mix paired-like homeobox [Source:ZFIN;Acc:ZDB-GENE-000208-20]",58.11,1,1250,975,975,NA,NA,3
"ENSCHAG00000008069"," lin9","ENSCHAG00000008069",NA,"protein_coding","Atlantic herring",15,27.482771,"lin-9 DREAM MuvB core complex component [Source:NCBI gene;Acc:560867]",46.8,4,16244,1531.5,2186.5,NA,654,13
"ENSCHAG00000008512"," parp1","ENSCHAG00000008512",NA,"protein_coding","Atlantic herring",15,27.499315,"poly (ADP-ribose) polymerase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3955]",47.01,5,31317,3012,4677,324,1375,24
"ENSCHAG00000009099"," si:dkey-206f10.1","ENSCHAG00000009099",NA,"protein_coding","Atlantic herring",15,27.543353,"si:dkey-206f10.1 [Source:ZFIN;Acc:ZDB-GENE-041014-154]",49.04,5,30861,3339,3339,NA,NA,19
"ENSCHAG00000009641"," pomcb","ENSCHAG00000009641",NA,"protein_coding","Atlantic herring",15,27.627281,"proopiomelanocortin b [Source:ZFIN;Acc:ZDB-GENE-041014-294]",57.9,1,1151,591,591,NA,NA,4
"ENSCHAG00000005140"," akap12b","ENSCHAG00000005140",NA,"protein_coding","Atlantic herring",15,28.442232,"A kinase (PRKA) anchor protein 12b [Source:ZFIN;Acc:ZDB-GENE-030131-9753]",50.3,1,41170,5643,7763,381,868,5
"ENSCHAG00000004363"," ascl1a","ENSCHAG00000004363",105902610,"protein_coding","Atlantic herring",16,4.712607,"achaete-scute family bHLH transcription factor 1 [Source:NCBI gene;Acc:105902610]",57.62,1,596,597,597,NA,NA,1
"ENSCHAG00000004474"," pah","ENSCHAG00000004474",105902611,"protein_coding","Atlantic herring",16,4.718248,"phenylalanine hydroxylase [Source:NCBI gene;Acc:105902611]",43.06,9,22577,1332,2238,213,905,13
"ENSCHAG00000007002"," th2","ENSCHAG00000007002",NA,"protein_coding","Atlantic herring",16,4.740891,"tyrosine hydroxylase 2 [Source:ZFIN;Acc:ZDB-GENE-050201-1]",41.21,8,7099,1407,1758,NA,365,13
"ENSCHAG00000009289"," nup37","ENSCHAG00000009289",105902613,"protein_coding","Atlantic herring",16,4.754224,"nucleoporin 37 [Source:NCBI gene;Acc:105902613]",47.11,8,14133,982.5,1128,266,131,10
"ENSCHAG00000009532"," parpbp","ENSCHAG00000009532",NA,"protein_coding","Atlantic herring",16,4.769794,"PARP1 binding protein [Source:NCBI gene;Acc:678635]",46.45,1,13326,1830,2453,4,617,10
"ENSCHAG00000009555"," igf1","ENSCHAG00000009555",105902602,"protein_coding","Atlantic herring",16,4.809318,"insulin like growth factor 1 [Source:NCBI gene;Acc:105902602]",48.03,5,16808,486,943,805,447,5
"ENSCHAG00000009656"," coa6","ENSCHAG00000009656",NA,"protein_coding","Atlantic herring",16,4.834196,"cytochrome c oxidase assembly factor 6 [Source:ZFIN;Acc:ZDB-GENE-070705-152]",39.44,1,3437,240,1171,258,412,3
"ENSCHAG00000009672"," slc13a4","ENSCHAG00000009672",NA,"protein_coding","Atlantic herring",16,4.837634,"solute carrier family 13 member 4 [Source:ZFIN;Acc:ZDB-GENE-070424-71]",43.05,6,19024,1692,3472,632,1182,14
"ENSCHAG00000009948"," zgc:162331","ENSCHAG00000009948",NA,"protein_coding","Atlantic herring",16,4.871935,"zgc:162331 [Source:ZFIN;Acc:ZDB-GENE-070410-75]",48.14,1,4095,936,1707,NA,770,6
"ENSCHAG00000009993"," si:ch211-258f14.2","ENSCHAG00000009993",NA,"protein_coding","Atlantic herring",16,4.881383,"si:ch211-258f14.2 [Source:ZFIN;Acc:ZDB-GENE-070705-151]",43.79,1,22400,1677,1971,293,NA,12
"ENSCHAG00000010015"," ssbp1","ENSCHAG00000010015",NA,"protein_coding","Atlantic herring",16,4.907389,"single-stranded DNA binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-050417-340]",40.45,2,4474,453,2116,260.5,1139,6
"ENSCHAG00000010107"," creb3l2","ENSCHAG00000010107",105902624,"protein_coding","Atlantic herring",16,4.912696,"cAMP responsive element binding protein 3 like 2 [Source:NCBI gene;Acc:105902624]",45.96,2,38699,1629,3773,NA,2143,10.5
"ENSCHAG00000014525"," gata3","ENSCHAG00000014525",105898359,"protein_coding","Atlantic herring",16,6.445242,"GATA binding protein 3 [Source:NCBI gene;Acc:105898359]",45.02,1,19096,1320,3949,356,1914,6
"ENSCHAG00000014551"," taf3","ENSCHAG00000014551",NA,"protein_coding","Atlantic herring",16,6.47912,"TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated facto [Source:ZFIN;Acc:ZDB-GENE-030131-6406]",47.42,1,59854,2745,2745,NA,NA,7
"ENSCHAG00000014596"," atp5f1c","ENSCHAG00000014596",105898365,"protein_coding","Atlantic herring",16,6.540357,"ATP synthase F1 subunit gamma [Source:NCBI gene;Acc:105898365]",42.07,5,5692,918,1265,210.5,150,7
"ENSCHAG00000014703"," kin","ENSCHAG00000014703",NA,"protein_coding","Atlantic herring",16,6.54607,"Kin17 DNA and RNA binding protein [Source:ZFIN;Acc:ZDB-GENE-030131-3689]",44.98,2,4250,1341,1341,NA,NA,11.5
"ENSCHAG00000014784"," itih2","ENSCHAG00000014784",NA,"protein_coding","Atlantic herring",16,6.551354,"inter-alpha-trypsin inhibitor heavy chain 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1942]",44.71,10,14690,2568,2568,667,NA,18
"ENSCHAG00000017519"," itih5","ENSCHAG00000017519",NA,"protein_coding","Atlantic herring",16,6.57173,"inter-alpha-trypsin inhibitor heavy chain 5 [Source:ZFIN;Acc:ZDB-GENE-041210-193]",46.95,1,23865,3180,5681,364,2135,15
"ENSCHAG00000017576"," tmem110l","ENSCHAG00000017576",105898372,"protein_coding","Atlantic herring",16,6.595928,"transmembrane protein 110-like [Source:NCBI gene;Acc:105898372]",43.92,1,17145,885,3030,357,1786,8
"ENSCHAG00000001867"," MDFIC","ENSCHAG00000001867",NA,"protein_coding","Atlantic herring",16,11.065405,"MyoD family inhibitor domain containing [Source:HGNC Symbol;Acc:HGNC:28870]",43.84,1,30680,762,2316,105,1269,6
"ENSCHAG00000001890"," tfec","ENSCHAG00000001890",NA,"protein_coding","Atlantic herring",16,11.268451,"transcription factor EC [Source:ZFIN;Acc:ZDB-GENE-041210-21]",44.37,3,16678,1251,2245,290,693,8
"ENSCHAG00000001935"," ttll12","ENSCHAG00000001935",105897514,"protein_coding","Atlantic herring",16,11.330133,"tubulin tyrosine ligase like 12 [Source:NCBI gene;Acc:105897514]",42.81,3,33023,1875,1920.5,54.5,42,14
"ENSCHAG00000017316"," plxnb2a","ENSCHAG00000017316",NA,"protein_coding","Atlantic herring",16,24.156573,"plexin b2a [Source:ZFIN;Acc:ZDB-GENE-030131-8917]",46.19,5,51425,5463,6998,NA,1534,35
