"","CHROM","midPos","fst","nloci","p","pop"
"6430","chr2",5825000,0.00841818740425055,59,1,"TB06_TB96"
"6431","chr2",5875000,0.00791466195232049,84,1,"TB06_TB96"
"6432","chr2",5925000,0.0119540722466731,11,1,"TB06_TB96"
"6433","chr2",5975000,0.0107635445560682,20,1,"TB06_TB96"
"6434","chr2",6025000,0.0106549390674986,33,1,"TB06_TB96"
"6435","chr2",6075000,0.00634739769179477,76,1,"TB06_TB96"
"6436","chr2",6125000,0.00615033355354968,111,1,"TB06_TB96"
"6437","chr2",6175000,0.00970937527912386,23,1,"TB06_TB96"
"6438","chr2",6225000,0.0085263760723996,15,1,"TB06_TB96"
"6439","chr2",6275000,0.0029699738403233,4,1,"TB06_TB96"
"6440","chr2",6325000,0.00784808601677175,42,1,"TB06_TB96"
"6441","chr2",6375000,0.00339464161216427,10,1,"TB06_TB96"
"6442","chr2",6425000,0.00829805649009723,4,1,"TB06_TB96"
"6443","chr2",6475000,0.00827920649961816,23,1,"TB06_TB96"
"6444","chr2",6525000,0.00610305172976722,23,1,"TB06_TB96"
"6445","chr2",6575000,0.0056006143426833,33,1,"TB06_TB96"
"6446","chr2",6625000,0.00337594508980636,4,1,"TB06_TB96"
"6447","chr2",6675000,0.0166347789115646,4,1,"TB06_TB96"
"6448","chr2",6725000,0.00715264808262487,43,1,"TB06_TB96"
"6449","chr2",6775000,0.00713585153396399,25,1,"TB06_TB96"
"6450","chr2",6825000,0.0084002597946881,30,1,"TB06_TB96"
"6451","chr2",6875000,0.00725036091431829,86,1,"TB06_TB96"
"6452","chr2",6925000,0.00853622754522401,62,1,"TB06_TB96"
"6453","chr2",6975000,0.00354275119599298,10,1,"TB06_TB96"
"6454","chr2",7025000,0.00508067165026052,10,1,"TB06_TB96"
"6455","chr2",7075000,0.0518326838101605,2,1,"TB06_TB96"
"6456","chr2",7225000,0.00862079499492894,2,1,"TB06_TB96"
"6457","chr2",7275000,0.00560895799205023,3,1,"TB06_TB96"
"6458","chr2",7375000,0.00623273170906742,2,1,"TB06_TB96"
"6459","chr2",7425000,0.00664359698265054,5,1,"TB06_TB96"
"6460","chr2",7525000,0.0256870656329876,4,1,"TB06_TB96"
"6461","chr2",7575000,0.00871469697921651,6,1,"TB06_TB96"
"6462","chr2",7675000,0.00561121249363773,6,1,"TB06_TB96"
"6463","chr2",7725000,0.00956482931567466,13,1,"TB06_TB96"
"6464","chr2",7775000,0.00549489187116396,6,1,"TB06_TB96"
"6465","chr2",7825000,0.00870267294472097,42,1,"TB06_TB96"
"6466","chr2",7875000,0.00930957941654228,80,1,"TB06_TB96"
"6467","chr2",7925000,0.00798127193264268,46,1,"TB06_TB96"
"6468","chr2",7975000,0.00534903896251762,22,1,"TB06_TB96"
"6469","chr2",8025000,0.00871309971060853,26,1,"TB06_TB96"
"6470","chr2",8075000,0.0122660869975805,8,1,"TB06_TB96"
"6471","chr2",8125000,0.00301681145480488,4,1,"TB06_TB96"
"6472","chr2",8175000,0.011367821200673,13,1,"TB06_TB96"
"6473","chr2",8225000,0.0140074053401832,9,1,"TB06_TB96"
"6474","chr2",8275000,0.00742218259726694,36,1,"TB06_TB96"
"6475","chr2",8325000,0.0107115024291565,11,1,"TB06_TB96"
"6476","chr2",8375000,0.00396100451215977,20,1,"TB06_TB96"
"6477","chr2",8425000,0.00286816235713825,3,1,"TB06_TB96"
"6478","chr2",8475000,0.0131267682252908,13,1,"TB06_TB96"
"6479","chr2",8525000,0.00954408256149763,39,1,"TB06_TB96"
"6480","chr2",8575000,0.0109067516594052,4,1,"TB06_TB96"
"6481","chr2",8625000,0.00405822654662301,18,1,"TB06_TB96"
"6482","chr2",8675000,0.0067701824428691,6,1,"TB06_TB96"
"6483","chr2",8725000,0.00858292887246899,16,1,"TB06_TB96"
"6484","chr2",8775000,0.00908743429938235,28,1,"TB06_TB96"
"6485","chr2",8825000,0.00578041781340544,25,1,"TB06_TB96"
"6486","chr2",8875000,0.0123205151429324,32,1,"TB06_TB96"
"6487","chr2",8925000,0.0078688879826065,61,1,"TB06_TB96"
"6488","chr2",8975000,0.0057471315370737,17,1,"TB06_TB96"
"6489","chr2",9025000,0.00955138072927062,39,1,"TB06_TB96"
"6490","chr2",9075000,0.00768845487578839,36,1,"TB06_TB96"
"6491","chr2",9125000,0.0120401536333577,19,1,"TB06_TB96"
"6492","chr2",9175000,0.00689872883230318,4,1,"TB06_TB96"
"6493","chr2",9225000,0.0173556826815007,21,1,"TB06_TB96"
"6494","chr2",9275000,0.0179694825098722,30,1,"TB06_TB96"
"6495","chr2",9325000,0.0110882949127847,15,1,"TB06_TB96"
"6496","chr2",9375000,0.0108521439631605,46,1,"TB06_TB96"
"6497","chr2",9425000,0.00440031323294891,11,1,"TB06_TB96"
"6498","chr2",9475000,0.00737160893682793,90,1,"TB06_TB96"
"6499","chr2",9525000,0.00710975720950728,46,1,"TB06_TB96"
"6500","chr2",9575000,0.00468711154817217,7,1,"TB06_TB96"
"6501","chr2",9625000,0.00390220886808543,9,1,"TB06_TB96"
"6502","chr2",9675000,0.00637902595227312,21,1,"TB06_TB96"
"6503","chr2",9725000,0.00749212868992632,13,1,"TB06_TB96"
"6504","chr2",9775000,0.012451420904275,12,1,"TB06_TB96"
"6505","chr2",9825000,0.00794108496826625,21,1,"TB06_TB96"
"6506","chr2",9875000,0.00358058094657729,17,1,"TB06_TB96"
"6507","chr2",9925000,0.0139560820406451,18,1,"TB06_TB96"
"6508","chr2",9975000,0.00444571318223226,3,1,"TB06_TB96"
"6509","chr2",10025000,0.0102612744286244,9,1,"TB06_TB96"
"6510","chr2",10075000,0.00480753083872701,7,1,"TB06_TB96"
"6511","chr2",10125000,0.00773100512316907,19,1,"TB06_TB96"
"6512","chr2",10175000,0.00582696120767123,6,1,"TB06_TB96"
"6513","chr2",10225000,0.00321998406405473,7,1,"TB06_TB96"
"6514","chr2",10275000,0.00139912179953261,2,1,"TB06_TB96"
"6515","chr2",10325000,0.00941088443845487,10,1,"TB06_TB96"
"6516","chr2",10375000,0.00690014596214779,46,1,"TB06_TB96"
"6517","chr2",10425000,0.00647977703992981,10,1,"TB06_TB96"
"6518","chr2",10475000,0.009964413904219,15,1,"TB06_TB96"
"6519","chr2",10525000,0.0151827376873325,1,1,"TB06_TB96"
"6520","chr2",10575000,0.0241994124661877,4,1,"TB06_TB96"
"6521","chr2",10625000,0.00758358358358358,30,1,"TB06_TB96"
"6522","chr2",10675000,0.00691068738939386,167,1,"TB06_TB96"
"6523","chr2",10725000,0.00761716730348432,108,1,"TB06_TB96"
"6524","chr2",10775000,0.00978391193719721,50,1,"TB06_TB96"
"6525","chr2",10825000,0.00580180077525237,18,1,"TB06_TB96"
"6526","chr2",10875000,0.0129989435487575,2,1,"TB06_TB96"
"6527","chr2",10925000,0.00569146493239542,12,1,"TB06_TB96"
"6528","chr2",10975000,0.00658217685344815,16,1,"TB06_TB96"
"6529","chr2",11025000,0.00696274287344792,23,1,"TB06_TB96"
"6530","chr2",11075000,0.00800924754040402,60,1,"TB06_TB96"
"6531","chr2",11125000,0.00878264240250594,45,1,"TB06_TB96"
"6532","chr2",11175000,0.007783426791024,20,1,"TB06_TB96"
"6533","chr2",11225000,0.00739698683749736,121,1,"TB06_TB96"
"6534","chr2",11275000,0.0172575496587261,6,1,"TB06_TB96"
"6535","chr2",11325000,0.0085485988723573,18,1,"TB06_TB96"
"6536","chr2",11375000,0.00905463523743505,14,1,"TB06_TB96"
"6537","chr2",11425000,0.00796533171822372,45,1,"TB06_TB96"
"6538","chr2",11475000,0.00996979163824878,16,1,"TB06_TB96"
"6539","chr2",11525000,0.00791862007529699,17,1,"TB06_TB96"
"6540","chr2",11575000,0.00310379511199183,8,1,"TB06_TB96"
"6541","chr2",11625000,0.0036747541456158,17,1,"TB06_TB96"
"6542","chr2",11675000,0.00558062008924625,37,1,"TB06_TB96"
"6543","chr2",11725000,0.00913734680762415,89,1,"TB06_TB96"
"6544","chr2",11775000,0.00761270191373339,26,1,"TB06_TB96"
"6545","chr2",11825000,0.00321745749809693,1,1,"TB06_TB96"
"6546","chr2",11875000,0.00705105849097516,75,1,"TB06_TB96"
"6547","chr2",11925000,0.0105496334382424,16,1,"TB06_TB96"
"6548","chr2",11975000,0.00762600658821508,67,1,"TB06_TB96"
"6549","chr2",12025000,0.00587685525160061,23,1,"TB06_TB96"
"6550","chr2",12075000,0.00935872256852532,9,1,"TB06_TB96"
"6551","chr2",12125000,0.00611207846203049,1,1,"TB06_TB96"
"6552","chr2",12225000,0.000966966954118274,3,1,"TB06_TB96"
"6553","chr2",12275000,0.00709835368277602,17,1,"TB06_TB96"
"6554","chr2",12325000,0.00726233013759582,27,1,"TB06_TB96"
"6555","chr2",12375000,0.00566301199834506,16,1,"TB06_TB96"
"6556","chr2",12425000,0.0141584328021184,7,1,"TB06_TB96"
"6557","chr2",12475000,0.00245273029632673,5,1,"TB06_TB96"
"6558","chr2",12525000,0.00616851354246524,14,1,"TB06_TB96"
"6559","chr2",12575000,0.0056641216659363,24,1,"TB06_TB96"
"6560","chr2",12625000,0.010332054991323,13,1,"TB06_TB96"
"6561","chr2",12675000,0.00620045737384881,52,1,"TB06_TB96"
"6562","chr2",12725000,0.0116008918937955,28,1,"TB06_TB96"
"6563","chr2",12775000,0.00969144113822194,53,1,"TB06_TB96"
"6564","chr2",12825000,0.00152607546262918,2,1,"TB06_TB96"
"6565","chr2",12875000,0.00284189822509463,4,1,"TB06_TB96"
"6566","chr2",12925000,0.011511616415565,22,1,"TB06_TB96"
"6567","chr2",12975000,0.0255817963445233,7,1,"TB06_TB96"
"6568","chr2",13025000,0.00946787011413854,7,1,"TB06_TB96"
"6569","chr2",13075000,0.00301521627808706,10,1,"TB06_TB96"
"6570","chr2",13125000,0.0143603133159269,1,1,"TB06_TB96"
"6571","chr2",13175000,0.00393493838703386,11,1,"TB06_TB96"
"6572","chr2",13225000,0.00557283180185695,25,1,"TB06_TB96"
"6573","chr2",13275000,0.00449966271693434,9,1,"TB06_TB96"
"6574","chr2",13325000,0.00950394666790121,20,1,"TB06_TB96"
"6575","chr2",13375000,0.00654395897807438,22,1,"TB06_TB96"
"6576","chr2",13425000,0.0179954841050963,9,1,"TB06_TB96"
"6577","chr2",13475000,0.0136211422949588,15,1,"TB06_TB96"
"6578","chr2",13525000,0.00250814066688727,5,1,"TB06_TB96"
"6579","chr2",13575000,0.00323961216945243,14,1,"TB06_TB96"
"6580","chr2",13625000,0.00546705289729246,10,1,"TB06_TB96"
"6581","chr2",13675000,0.00304258849129005,7,1,"TB06_TB96"
"6582","chr2",13725000,0.00773178523582151,18,1,"TB06_TB96"
"6583","chr2",13775000,0.00371886550465923,6,1,"TB06_TB96"
"6584","chr2",13825000,0.00851839309449209,27,1,"TB06_TB96"
"6585","chr2",13875000,0.00481360924245394,32,1,"TB06_TB96"
"6586","chr2",13925000,0.0112833861935374,14,1,"TB06_TB96"
"6587","chr2",13975000,0.00879980957102074,29,1,"TB06_TB96"
"6588","chr2",14025000,0.00711356343995882,43,1,"TB06_TB96"
"6589","chr2",14075000,0.0100896205904505,24,1,"TB06_TB96"
"6590","chr2",14125000,0.00278676011549417,13,1,"TB06_TB96"
"6591","chr2",14175000,0.0113002125395587,16,1,"TB06_TB96"
"6592","chr2",14225000,0.0112345982119651,22,1,"TB06_TB96"
"6593","chr2",14275000,0.0051895043856947,28,1,"TB06_TB96"
"6594","chr2",14325000,0.0108909382793616,33,1,"TB06_TB96"
"6595","chr2",14375000,0.00600224253351221,22,1,"TB06_TB96"
"6596","chr2",14425000,0.00523932950395419,22,1,"TB06_TB96"
"6597","chr2",14475000,0.00838871185087017,19,1,"TB06_TB96"
"6598","chr2",14525000,0.00854531422604906,15,1,"TB06_TB96"
"6599","chr2",14575000,0.00685649864202381,4,1,"TB06_TB96"
"6600","chr2",14625000,0.00387346862587129,22,1,"TB06_TB96"
"6601","chr2",14675000,0.00667009104376503,33,1,"TB06_TB96"
"6602","chr2",14725000,0.00996696665335873,27,1,"TB06_TB96"
"6603","chr2",14775000,0.00911509491959453,32,1,"TB06_TB96"
"6604","chr2",14825000,0.00680574868965939,18,1,"TB06_TB96"
"6605","chr2",14875000,0.00829956171950048,24,1,"TB06_TB96"
"6606","chr2",14925000,0.00946675428199444,25,1,"TB06_TB96"
"6607","chr2",14975000,0.00740039130947077,22,1,"TB06_TB96"
"6608","chr2",15025000,0.0101966409088354,24,1,"TB06_TB96"
"6609","chr2",15075000,0.00500806065631063,40,1,"TB06_TB96"
"6610","chr2",15125000,0.0083329836523277,24,1,"TB06_TB96"
"6611","chr2",15175000,0.00598942989507211,59,1,"TB06_TB96"
"6612","chr2",15225000,0.0081953364045263,47,1,"TB06_TB96"
"6613","chr2",15275000,0.00382971138347481,31,1,"TB06_TB96"
"6614","chr2",15325000,0.00385478944097965,13,1,"TB06_TB96"
"6615","chr2",15375000,0.00773534350617404,8,1,"TB06_TB96"
"6616","chr2",15425000,0.00928265885912548,33,1,"TB06_TB96"
"6617","chr2",15475000,0.0140941726174519,28,1,"TB06_TB96"
"6618","chr2",15525000,0.00845365054222273,39,1,"TB06_TB96"
"6619","chr2",15575000,0.00908153115455484,34,1,"TB06_TB96"
"6620","chr2",15625000,0.00673175631196053,56,1,"TB06_TB96"
"6621","chr2",15675000,0.0117727793254466,25,1,"TB06_TB96"
"6622","chr2",15725000,0.00500308424351627,42,1,"TB06_TB96"
"6623","chr2",15775000,0.00731644960819884,39,1,"TB06_TB96"
"6624","chr2",15825000,0.00949941816895959,40,1,"TB06_TB96"
"6625","chr2",15875000,0.00893306443973412,33,1,"TB06_TB96"
"6626","chr2",15925000,0.010785445179853,45,1,"TB06_TB96"
"6627","chr2",15975000,0.0109703928113211,40,1,"TB06_TB96"
"6628","chr2",16025000,0.00550340707974298,25,1,"TB06_TB96"
"6629","chr2",16075000,0.0134087767873618,53,1,"TB06_TB96"
"6630","chr2",16125000,0.00836178650411292,37,1,"TB06_TB96"
"6631","chr2",16175000,0.0083609609213451,21,1,"TB06_TB96"
"6632","chr2",16225000,0.00690845704098439,11,1,"TB06_TB96"
"6633","chr2",16275000,0.00321564408928503,6,1,"TB06_TB96"
"6634","chr2",16325000,0.00527092575876601,23,1,"TB06_TB96"
"6635","chr2",16375000,0.0113076295980567,20,1,"TB06_TB96"
"6636","chr2",16425000,0.00576854142419026,29,1,"TB06_TB96"
"6637","chr2",16475000,0.00575425390815413,18,1,"TB06_TB96"
"6638","chr2",16525000,0.00698331901114985,29,1,"TB06_TB96"
"6639","chr2",16575000,0.00532583039450415,45,1,"TB06_TB96"
"6640","chr2",16625000,0.00443449788990358,28,1,"TB06_TB96"
"6641","chr2",16675000,0.0111951310402437,37,1,"TB06_TB96"
"6642","chr2",16725000,0.00426246871864872,18,1,"TB06_TB96"
"6643","chr2",16775000,0.00866666000512938,22,1,"TB06_TB96"
"6644","chr2",16825000,0.00703425299357292,63,1,"TB06_TB96"
"6645","chr2",16875000,0.00854191024191772,52,1,"TB06_TB96"
"6646","chr2",16925000,0.0110725256987273,39,1,"TB06_TB96"
"6647","chr2",16975000,0.0090925932196975,24,1,"TB06_TB96"
"6648","chr2",17025000,0.00585254109200831,30,1,"TB06_TB96"
"6649","chr2",17075000,0.00685237642277275,30,1,"TB06_TB96"
"6650","chr2",17125000,0.00668749048468553,17,1,"TB06_TB96"
"6651","chr2",17175000,0.0077129011502328,22,1,"TB06_TB96"
"6652","chr2",17225000,0.0180802880486967,15,1,"TB06_TB96"
"6653","chr2",17275000,0.00726561071428728,16,1,"TB06_TB96"
"6654","chr2",17325000,0.00575351441545342,14,1,"TB06_TB96"
"6655","chr2",17375000,0.00379904489328422,7,1,"TB06_TB96"
"6656","chr2",17425000,0.0125241414468202,17,1,"TB06_TB96"
"6657","chr2",17475000,0.0139165009940358,2,1,"TB06_TB96"
"6658","chr2",17525000,0.0277405789104792,11,1,"TB06_TB96"
"6659","chr2",17575000,0.010900325952925,29,1,"TB06_TB96"
"6660","chr2",17625000,0.00887875268466312,23,1,"TB06_TB96"
"6661","chr2",17675000,0.00877055753719626,32,1,"TB06_TB96"
"6662","chr2",17725000,0.00751141217186169,20,1,"TB06_TB96"
"6663","chr2",17775000,0.00902095133162325,16,1,"TB06_TB96"
"6664","chr2",17825000,0.0165911747913325,6,1,"TB06_TB96"
"6665","chr2",17875000,0.0155414727788504,9,1,"TB06_TB96"
"6666","chr2",17925000,0.013757934687344,26,1,"TB06_TB96"
"6667","chr2",17975000,0.00748352562805029,26,1,"TB06_TB96"
"6668","chr2",18025000,0.00564324877448439,12,1,"TB06_TB96"
"6669","chr2",18075000,0.01351753987047,10,1,"TB06_TB96"
"6670","chr2",18125000,0.00483859839505552,34,1,"TB06_TB96"
"6671","chr2",18175000,0.010839690395291,21,1,"TB06_TB96"
"6672","chr2",18225000,0.00363036166071332,11,1,"TB06_TB96"
"6673","chr2",18275000,0.00240478090910951,6,1,"TB06_TB96"
"6674","chr2",18325000,0.0159794740296365,16,1,"TB06_TB96"
"6675","chr2",18375000,0.00787911975839387,16,1,"TB06_TB96"
"6676","chr2",18425000,0.00956404853907874,39,1,"TB06_TB96"
"6677","chr2",18475000,0.00699658012810973,34,1,"TB06_TB96"
"6678","chr2",18525000,0.00774576571502277,9,1,"TB06_TB96"
"6679","chr2",18575000,0.00610480783847653,20,1,"TB06_TB96"
"6680","chr2",18625000,0.00478399913193864,21,1,"TB06_TB96"
"6681","chr2",18675000,0.0071475015318553,8,1,"TB06_TB96"
"6682","chr2",18725000,0.00415191861419095,6,1,"TB06_TB96"
"6683","chr2",18775000,0.0100104131136111,7,1,"TB06_TB96"
"6684","chr2",18825000,0.00526889069661629,8,1,"TB06_TB96"
"6685","chr2",18875000,0.00567351130992407,14,1,"TB06_TB96"
"6686","chr2",18925000,0.00564631394923042,11,1,"TB06_TB96"
"6687","chr2",18975000,0.0124241244172486,14,1,"TB06_TB96"
"6688","chr2",19025000,0.00865503381804763,30,1,"TB06_TB96"
"6689","chr2",19075000,0.00542089556257251,25,1,"TB06_TB96"
"6690","chr2",19125000,0.0341713382335571,12,1,"TB06_TB96"
"6691","chr2",19175000,0.00718161248770087,39,1,"TB06_TB96"
"6692","chr2",19225000,0.0124090422014271,15,1,"TB06_TB96"
"6693","chr2",19275000,0.0164606904799,12,1,"TB06_TB96"
"6694","chr2",19325000,0.00844861339447954,27,1,"TB06_TB96"
"6695","chr2",19375000,0.00747569998466553,27,1,"TB06_TB96"
"6696","chr2",19425000,0.0096486003198351,24,1,"TB06_TB96"
"6697","chr2",19475000,0.00572634267628843,18,1,"TB06_TB96"
"6698","chr2",19525000,0.0105728397886988,39,1,"TB06_TB96"
"6699","chr2",19575000,0.00436521793312399,19,1,"TB06_TB96"
"6700","chr2",19625000,0.0119806964519435,26,1,"TB06_TB96"
"6701","chr2",19675000,0.0090916485315087,43,1,"TB06_TB96"
"6702","chr2",19725000,0.00841964831083702,28,1,"TB06_TB96"
"6703","chr2",19775000,0.00780353142727588,17,1,"TB06_TB96"
"6704","chr2",19825000,0.00725908371298215,30,1,"TB06_TB96"
"6705","chr2",19875000,0.00845169803413095,8,1,"TB06_TB96"
"6706","chr2",19925000,0.00417300682629176,14,1,"TB06_TB96"
"6707","chr2",19975000,0.00825314293767129,20,1,"TB06_TB96"
"6708","chr2",20025000,0.00482996937092594,30,1,"TB06_TB96"
"6709","chr2",20075000,0.0122522960288886,9,1,"TB06_TB96"
"6710","chr2",20125000,0.00856682850954712,24,1,"TB06_TB96"
"6711","chr2",20175000,0.0152860681540605,12,1,"TB06_TB96"
"6712","chr2",20225000,0.0119594418574359,24,1,"TB06_TB96"
"6713","chr2",20275000,0.00895606506174317,13,1,"TB06_TB96"
"6714","chr2",20325000,0.00862586810938178,6,1,"TB06_TB96"
"6715","chr2",20375000,0.00260127321713836,5,1,"TB06_TB96"
"6716","chr2",20425000,0.00550887337065264,19,1,"TB06_TB96"
"6717","chr2",20475000,0.00884968788915646,12,1,"TB06_TB96"
"6718","chr2",20525000,0.00633906721122068,24,1,"TB06_TB96"
"6719","chr2",20575000,0.0146574932695184,8,1,"TB06_TB96"
"6720","chr2",20625000,0.00880226084579014,19,1,"TB06_TB96"
"6721","chr2",20675000,0.00737614557741289,20,1,"TB06_TB96"
"6722","chr2",20725000,0.00716444356269016,17,1,"TB06_TB96"
"6723","chr2",20775000,0.0100404122275004,27,1,"TB06_TB96"
"6724","chr2",20825000,0.00671402630255103,17,1,"TB06_TB96"
"6725","chr2",20875000,0.0120240778858749,10,1,"TB06_TB96"
"6726","chr2",20925000,0.00586857169675622,32,1,"TB06_TB96"
"6727","chr2",20975000,0.0082089171433898,16,1,"TB06_TB96"
"6728","chr2",21025000,0.00475168300190908,14,1,"TB06_TB96"
"6729","chr2",21075000,0.00548715375382439,133,1,"TB06_TB96"
"6730","chr2",21125000,0.00489921494099788,13,1,"TB06_TB96"
"6731","chr2",21175000,0.00544925332971645,17,1,"TB06_TB96"
"6732","chr2",21225000,0.0120625877361477,9,1,"TB06_TB96"
"6733","chr2",21275000,0.021129366366793,6,1,"TB06_TB96"
"6734","chr2",21325000,0.00930314296354774,15,1,"TB06_TB96"
"6735","chr2",21375000,0.00951036603286403,27,1,"TB06_TB96"
"6736","chr2",21425000,0.00662634454596265,17,1,"TB06_TB96"
"6737","chr2",21475000,0.00429303544437389,2,1,"TB06_TB96"
"6738","chr2",21525000,0.0155851064391209,7,1,"TB06_TB96"
"6739","chr2",21575000,0.0061359666282767,10,1,"TB06_TB96"
"6740","chr2",21625000,0.0213056401221881,7,1,"TB06_TB96"
"6741","chr2",21675000,0.0236958615032683,1,1,"TB06_TB96"
"6742","chr2",21725000,0.00692310629429934,11,1,"TB06_TB96"
"6743","chr2",21775000,0.0242105927717397,12,1,"TB06_TB96"
"6744","chr2",21825000,0.0132071361216951,21,1,"TB06_TB96"
"6745","chr2",21875000,0.00649285560682191,28,1,"TB06_TB96"
"6746","chr2",21925000,0.0101502939362685,25,1,"TB06_TB96"
"6747","chr2",21975000,0.00295403398614318,20,1,"TB06_TB96"
"6748","chr2",22025000,0.00364141096166795,8,1,"TB06_TB96"
"6749","chr2",22075000,0.0123297795688413,35,1,"TB06_TB96"
"6750","chr2",22125000,0.00415209686940667,19,1,"TB06_TB96"
"6751","chr2",22175000,0.0110267864918056,6,1,"TB06_TB96"
"6752","chr2",22225000,0.00569542820347714,19,1,"TB06_TB96"
"6753","chr2",22275000,0.00842243582486233,6,1,"TB06_TB96"
"6754","chr2",22325000,0.00556736252193829,10,1,"TB06_TB96"
"6755","chr2",22375000,0.00914036607650345,14,1,"TB06_TB96"
"6756","chr2",22425000,0.00913714442855648,11,1,"TB06_TB96"
"6757","chr2",22475000,0.00476242492153,15,1,"TB06_TB96"
"6758","chr2",22525000,0.014473371979117,30,1,"TB06_TB96"
"6759","chr2",22575000,0.0219609341589507,13,1,"TB06_TB96"
"6760","chr2",22625000,0.0121414402025095,12,1,"TB06_TB96"
"6761","chr2",22675000,0.0138170532202884,12,1,"TB06_TB96"
"6762","chr2",22725000,0.00385342918181296,13,1,"TB06_TB96"
"6763","chr2",22775000,0.00519567784549228,9,1,"TB06_TB96"
"6764","chr2",22825000,0.00956845923749675,16,1,"TB06_TB96"
"6765","chr2",22875000,0.0126230525369375,22,1,"TB06_TB96"
"6766","chr2",22925000,0.00361332734997407,25,1,"TB06_TB96"
"6767","chr2",22975000,0.0212367919139638,8,1,"TB06_TB96"
"6768","chr2",23025000,0.00802358830738093,6,1,"TB06_TB96"
"6769","chr2",23075000,0.0140221402214022,2,1,"TB06_TB96"
"6770","chr2",23125000,0.00314496655515757,5,1,"TB06_TB96"
"6771","chr2",23175000,0.00242235320204411,5,1,"TB06_TB96"
"6772","chr2",23225000,0.00429866144458906,25,1,"TB06_TB96"
"6773","chr2",23275000,0.0137513103497014,13,1,"TB06_TB96"
"6774","chr2",23325000,0.00517128899000902,34,1,"TB06_TB96"
"6775","chr2",23375000,0.00848678403537864,33,1,"TB06_TB96"
"6776","chr2",23425000,0.00738831987741591,8,1,"TB06_TB96"
"6777","chr2",23475000,0.0101056413731098,10,1,"TB06_TB96"
"6778","chr2",23525000,0.0079367673817717,35,1,"TB06_TB96"
"6779","chr2",23575000,0.00986003144678031,66,1,"TB06_TB96"
"6780","chr2",23625000,0.00736110501257692,14,1,"TB06_TB96"
"6781","chr2",23675000,0.0132420853062583,32,1,"TB06_TB96"
"6782","chr2",23725000,0.0214123908092626,28,1,"TB06_TB96"
"6783","chr2",23775000,0.0105694277467216,19,1,"TB06_TB96"
"6784","chr2",23825000,0.0124196258814019,21,1,"TB06_TB96"
"6785","chr2",23875000,0.0195914457969035,23,1,"TB06_TB96"
"6786","chr2",23925000,0.00629081045306885,11,1,"TB06_TB96"
"6787","chr2",23975000,0.00644563781631481,17,1,"TB06_TB96"
"6788","chr2",24025000,0.00721806672540602,13,1,"TB06_TB96"
"6789","chr2",24075000,0.00726283455405494,19,1,"TB06_TB96"
"6790","chr2",24125000,0.00710069469623356,9,1,"TB06_TB96"
"6791","chr2",24175000,0.00638331857485346,10,1,"TB06_TB96"
"6792","chr2",24225000,0.00658105228762619,13,1,"TB06_TB96"
"6793","chr2",24275000,0.00512546274715693,48,1,"TB06_TB96"
"6794","chr2",24325000,0.00556436573152277,17,1,"TB06_TB96"
"6795","chr2",24375000,0.00265400735543272,21,1,"TB06_TB96"
"6796","chr2",24425000,0.00374948435382167,9,1,"TB06_TB96"
"6797","chr2",24475000,0.0122375119191599,8,1,"TB06_TB96"
"6798","chr2",24525000,0.00668301277707273,21,1,"TB06_TB96"
"6799","chr2",24575000,0.00719984125401431,11,1,"TB06_TB96"
"6800","chr2",24625000,0.0074861942967312,24,1,"TB06_TB96"
"6801","chr2",24675000,0.00667281642276983,22,1,"TB06_TB96"
"6802","chr2",24725000,0.00558549015277562,33,1,"TB06_TB96"
"6803","chr2",24775000,0.0184379745151863,13,1,"TB06_TB96"
"6804","chr2",24825000,0.010364486843516,21,1,"TB06_TB96"
"6805","chr2",24875000,0.0107032490909008,10,1,"TB06_TB96"
"6806","chr2",24925000,0.0186765672841269,17,1,"TB06_TB96"
"6807","chr2",24975000,0.00483097336646876,34,1,"TB06_TB96"
"6808","chr2",25025000,0.00508449996674965,12,1,"TB06_TB96"
"6809","chr2",25075000,0.00581951656788812,11,1,"TB06_TB96"
"6810","chr2",25125000,0.00368984682120103,13,1,"TB06_TB96"
"6811","chr2",25175000,0.0120391137693284,6,1,"TB06_TB96"
"6812","chr2",25225000,0.00605440092871769,7,1,"TB06_TB96"
"6813","chr2",25275000,0.00261408996598102,6,1,"TB06_TB96"
"6814","chr2",25325000,0.00289596291653856,6,1,"TB06_TB96"
"6815","chr2",25375000,0.00586787870458121,29,1,"TB06_TB96"
"6816","chr2",25425000,0.00700103776324734,28,1,"TB06_TB96"
"6817","chr2",25475000,0.00416851436427713,32,1,"TB06_TB96"
"6818","chr2",25525000,0.00441862704921903,22,1,"TB06_TB96"
"6819","chr2",25575000,0.00553665467605592,15,1,"TB06_TB96"
"6820","chr2",25625000,0.00417228481478369,13,1,"TB06_TB96"
"6821","chr2",25675000,0.00749164963812063,22,1,"TB06_TB96"
"6822","chr2",25725000,0.0102501707325999,21,1,"TB06_TB96"
"6823","chr2",25775000,0.0174073167660246,26,1,"TB06_TB96"
"6824","chr2",25825000,0.0171019595394072,26,1,"TB06_TB96"
"6825","chr2",25875000,0.01631911676085,24,1,"TB06_TB96"
"6826","chr2",25925000,0.00757006428798143,17,1,"TB06_TB96"
"6827","chr2",25975000,0.0161577868249044,34,1,"TB06_TB96"
"6828","chr2",26025000,0.0151880882651997,26,1,"TB06_TB96"
